,date,data,result
19,2022.11.30 00:22:37,[장문] 숏을 치면 안되는 이유 정확하게 설명해줌 발목쯤에서 롱 진입했다 치면 아직 오를려면 한~~~참 남았음그렇다고 내려가지도 않고 청산가도 전저점까지 내려간다해도 좆도안돼서 않아서 여유로움걸어놓고 3일동안 볼일보다가 확인해보면 십프로정도 올라가있을거임그러다 또 하루이틀 쏘다니다가 확인해보면 삼십프로 사십프로 수익보고있을거다ㅋㅋ반면에 숏은어깨에서 숏 잡았다 치면 내릴려면 한~참 남은건 같은데여기서 더 상승하면 기본 10%이상은 올리기때문에 청산리스크가 존나게 커서 죙일 모니터만 쳐보고있는거임한~참 남았는데 그 몇일동안 폰보고 모니터보고 폐인마냥 그리 시간 까먹고사는거다그러다 올라가면 이때까지 기다린 시간 다 날리고 돈도 날리고내려가면 이제서야 안도감이 드는데 그냥은 안내려간다는게 문제임한 2일에 걸쳐 5% 내려갔다치면 단 1~2시간만에 다시 말아올려서 원점복귀함내려갔다 올라갔다 줄다리기만 보고 반절이라도 할껄 ㅇㅈㄹ 하면서 스트레스 받으며 대략 일주일동안 차트만 쳐보고있는거임드디어 인고의 시간이 끝나고 찐 나락이 오면 그때돼서도 기억폭행때문에 다시 오르지않을까 불안 존나떨면서20%먹을꺼 10%만 되도 불안해서 다 빼버리고진성숏충이였다가 최근 롱충이로 전환 한 사람으로서 뼈가되고 살이되는 말이다,장문 이유 정확 설명 발목 진입 아직 려면 ~~~ 그렇 다고 내려 청산 저점 내려간다 돼서 아서 여유 로움 볼일 다가 확인 프로 정도 올라가 그러 하루 이틀 쏘 다가 확인 프로 프로 수익 반면 어깨 내릴 려면 은데 상승 기본 10 올리 청산 리스크 존나게 커서 죙일 모니터 모니터 보 폐인 마냥 그리 까먹 그러 올라가 기다린 날리 날리 내려가 이제 안도감 그냥 내려간다 문제 임한 걸쳐 내려갔 올려서 원점 복귀 내려갔 올라갔 줄다리기 반절 라도 할껄 ㅇㅈㄹ 면서 스트레스 으며 대략 차트 드디어 인고 끝 나락 돼서 기억 폭행 오르 을 불안 면서 20 10 불안 해서 버리 진성 충이 다가 최근 충이 전환 사람
20,2022.11.30 00:22:57,지수랑 결혼 vs 아이큐 280 전자도 널좋아함,지수 결혼 vs 아이큐 280 좋
21,2022.11.30 00:25:57,도지 지금도 싸다 역대급 저평가 코인,도지 지금 역대 평가 코인
22,2022.11.30 00:26:54,아 진짜 역겹네 위믹스홀더들  이게뭐냐? ,진짜 역겹 위믹스 홀더 이게
23,2022.11.30 00:28:54,도지 트위터 애플에서 퇴출 위기 좆됨요 다들 튀세요 좆됨요,도지 트위터 애플 퇴출 위기 세요
24,2022.11.30 00:30:55,샌드박스 .,샌드박스
25,2022.11.30 00:31:11,도지 30분봉 예술이네ㅋㅋ ㅋㅋ~,도지 30 분봉 예술
26,2022.11.30 00:31:44,페이팔 맨손으로 만들던 놈이 애플이 무서울까ㅋㅋ테슬라폰 만들어 버리고 말지스닥이 스캠무빙봐라 정확하제ㅋㅋㅋ,페이팔 맨 만들 애플 무서울 테슬라 만들 버리 지스 무빙 정확
27,2022.11.30 00:31:48,ㅋㅋㅋ이말올 ㅋㅋ ,
28,2022.11.30 00:32:18,모든게 정해져있다 수십억광년 떨어진곳에서 지구를 지켜보는망원경이 있다고 쳣을때 1미리 거리만 망원경을 움직여도 보이는 지구는 과거수천년에서 미래 수천년모습이 보인다 과거 현재 미래가 모두 한순간에 공존하며미리정해져 있는것이다즉 니들이 쓸데없는 댓글 남기는것조차니 자유의지로 적는거처럼 느껴지지만요즘 과학계에선 인간에겐 자유의지가 아니라모든게 화학반응이란걸 인정하는 추세다모든 사소한 말한마디등등 하나하나가 다 정해진미래로 가는것이며 지금이순간도 과거 미래는다 공존하고있다,정해져 수십억 광년 떨어진 지구 지켜보 망원경 다고 쳣을때 미리 망원경 움직여도 보이 지구 과거 수천 미래 수천 모습 보인다 과거 현재 미래 순간 공존 미리 정해져 쓸데없 댓글 남기 자유의지 처럼 느껴 요즘 과학 에선 인간 에겐 자유의지 화학 반응 인정 추세 사소 하나하나 정해진 미래 지금 순간 과거 미래 공존
29,2022.11.30 00:33:54,펀비 나가거나 들어온거 어디서 확인해요? 바낸 ㅇㅇ,나가 거나 들어온 확인 ㅇㅇ
30,2022.11.30 00:36:35,샌드박스.디센트럴랜드  존버하는 사람들 ,샌드박스 디센트 럴랜드 사람
31,2022.11.30 00:37:30,매달 도지 50만원씩 사면 되지? ㅋㅋㅋㅋㅋ 머스크 믿는다구,매달 도지 머스크 는다구
32,2022.11.30 00:38:02,도지 숏충이들아 여기서 또 오르면 어떻게할거임? 어케할거임?. 대비는 해놨냐?,도지 충이 오르 대비 해놨
33,2022.11.30 00:38:51,154층형이다. 애플과 머스크간 전쟁은 진짜 심각한 문제다. ,154 애플 머스크 전쟁 진짜 심각 문제
34,2022.11.30 00:39:10,샌드박스 .,샌드박스
35,2022.11.30 00:43:02,샌드박스 .,샌드박스
36,2022.11.30 00:43:22,위믹스 상폐 과정!! ,위믹스 과정
37,2022.11.30 00:44:20,하루지 하루지,하루 하루
38,2022.11.30 00:46:52,리플 진지하게 물어본다 안갈꺼같냐? 안갈꺼 같으면 홀드한거 빼게,리플 진지 물어본다 으면 홀드
39,2022.11.30 00:48:54,애플스토어에서 트위터 퇴출이 악재라고?어처구니 없네 넷플릭스도 너무 비싼 애플스토어수수료 땜에 결별하고 더잘되버렸는데... 머스크는 이미 애플이 30%라는 마피아식 폭리를 취한다고 여차하면 테슬라폰 만든다 발표했는데... 만약 그렇게된다면 도지가 엿되는걸까? 테슬라폰이 나오고 자체위성도 있겠다 도지는 더 큰 기대감일 받지 않겠냐 ㅎ ,애플 스토어 트위터 퇴출 악재 라고 어처구니 넷플릭스 너무 비싼 애플 스토어 수수료 결별 버렸 . 머스크 이미 애플 30 라는 마피 아식 폭리 취한다고 여차 테슬라 만든다 발표 . 된다면 도지 걸까 테슬라 나오 자체 위성 도지 기대감
40,2022.11.30 00:49:43,내가 일안하는 이유 60으로 하루5퍼씩먹으면됨. 5퍼못먹는날엔어머니 콩나물 심부름 잽싸게 다녀와서 잔돈챙기면된다,일안 이유 60 하루 으면 어머니 콩나물 심부름 잽싸 다녀와서 잔돈 챙기 된다
41,2022.11.30 00:52:12,샌드박스 .,샌드박스
42,2022.11.30 00:55:14,여으으윽시 오를때마다 숏 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 역지 16600숩다 수워 ㅋㅋㅋㅋㅋ ,으으윽 마다 16600
43,2022.11.30 00:55:40,앞으로 코인은 딱 세개만 담아라 리플비트코인이더리움도지는 머스크의 헛발질이 될 수도 있어서 애매함,코인 아라 리플 비트코인 이더리움 머스크 발질 어서 애매
44,2022.11.30 00:58:26,도지 ㅇ악재 ㅌㅌㅌ ㅌㅌㅌ ,도지 ㅇ악재 ㅌㅌㅌ ㅌㅌㅌ
45,2022.11.30 00:59:43,샌드박스 .,샌드박스
46,2022.11.30 00:59:58,도지 악재) 트위터 퇴출 스마트폰 90프로 이상이 아이폰 안드로이드폰인데 퇴출되면도지고 나발이고 좆된거같습니다만,도지 악재 트위터 퇴출 스마트폰 90 프로 아이폰 안드로이드 인데 퇴출 도지 나발
47,2022.11.30 00:59:59,니들 그거 아냐? 비트한발 더남았다딱 이까지만 말함,비트 한발
48,2022.11.30 01:00:58,아직도 공시미흡이 위믹스 상폐 원인이라고 믿으면 병신이지 애초에 위믹스를 상장할 때 장현국은 위믹스가 게임의 기축통화로 쓰인다고 나발댔지?그렇게 위믹스를 씐나게 팔아먹고 나서 지금은?위믹스가 아니라 위믹스달러를 따로 만들어서 게임의 기축통화로 쓰겠답니다ㅋㅋㅋ게다가 위믹스 채굴 자체가 게임에서 이루어지는데짱깨들이 대놓고 핵과 봇을 사용해 무제한으로 뽑아낸 위믹스코인의 양이 얼마인지를 위메이드측조차 제대로 파악 못하는게 진짜 문제임괜히 상폐당한게 아니라니까,아직 공시 미흡 위믹스 원인 라고 으면 애초 위믹스 상장 장현국 위믹스 게임 기축 통화 쓰인다고 나발 위믹스 팔아먹 지금 위믹스 위믹스 따로 만들 어서 게임 기축 통화 답 위믹스 채굴 자체 게임 이루 짱깨 대놓 사용 무제한 뽑아낸 위믹스 코인 인지 위메이드 제대로 파악 진짜 문제 괜히 당한 라니까
49,2022.11.30 01:01:59,리플은 시체빹에 개미들 득실이라 안오름 세력이 맘먹고 올릴려고 해도 시체가 너무 많음동네 아주머니들 다 샀음 뉴스보고 시팔 ㅋㅋ다 리플이 이긴뎈ㅋㅋㅋ그거보고 개미들이 죄다 샀어 ㅋㅋ 근데 올라간다?역사상 그런코인은 없음 ,리플 시체 빹에 개미 득실 오름 세력 맘 올릴 려고 시체 너무 동네 아주머니 뉴스 시팔 리플 이긴 뎈ㅋㅋㅋ그거보고 개미 죄다 올라간다 역사 코인
50,2022.11.30 01:03:37,샌드박스 .,샌드박스
51,2022.11.30 01:06:03,폭풍전야다 느낌이 ㅇㅇ 뭔가 터지기직전 고요함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 오늘 뭔가 확실히 방향 나올거같다,폭풍전야 느낌 ㅇㅇ 뭔가 터지 직전 고요 오늘 뭔가 확실히 방향 나올
52,2022.11.30 01:06:25,김치무조건안삼 이제 4.25% 메인프레임 손절씨빌년아 다신보지말자  ,김치 무조건 이제 25 메인프레임 손절 다신
53,2022.11.30 01:08:24,댓글알바들 사라졌지? 롱,댓글 사라졌
54,2022.11.30 01:08:32,지금 안자는 사람 꼭 봐라 ,지금 사람
55,2022.11.30 01:08:58,진짜 왁스씨발개좆같다 아 ,진짜 왁스 좆같
56,2022.11.30 01:10:44,도지운지 ㅋㅋㅋ ㅋㅋㅋㅋ ,도지 운지
57,2022.11.30 01:11:20,모두가 오른다고 하면 절대 안오른다 월드컵 코인들 월드컵 시작하고 봤지?모두가 기대하면 절대 안오름 세력이 빙신 자원봉사자가 아니라개미들 마지막에 마지막 돈까지 빨아먹는 애들인데개미들 마구 올라 올라탄  누구나 다 아는 뻔한 기사 유트브 찌라시 도는 코인이올라간다? 세력들을 너무 호구로 보는거임 세상에 그런일은안일어남..,오른다고 절대 오른다 월드컵 코인 월드컵 시작 기대 절대 오름 세력 빙신 자원 봉사자 개미 마지막 마지막 빨아먹 인데 개미 마구 올라 올라탄    기사 유트 라시 코인 올라간다 세력 너무 호구 세상 일어남
58,2022.11.30 01:12:52,도지 ——빅——쇼——트—— 머스크 트위터 애플 앱스토어에서 쫒겨남요 튀어라,도지 머스크 트위터 애플 스토어 쫒겨남요 어라
59,2022.11.30 01:12:56,나스닥 지지선 밑으로 그어 버리는데?? ㅋㅋ 오늘 폭락하나??,나스닥 지지 그 버리 오늘 폭락
60,2022.11.30 01:14:37,항상 빗반꿀 감사합니다 지금은 숏충이들이 난리치는거보니 이제 롱각 잡도록 하겠습니다,항상 감사 합니다 지금 충이 난리 이제 도록
61,2022.11.30 01:14:52,좆됬다 느낌이 파월 금리완화 없나보다 정보 빠른 미국형들 주식 다 빼기 시작하나 보다,느낌 파월 금리 완화 보 정보 빠른 미국 주식 시작
62,2022.11.30 01:16:14,방향 나왔다 빅——-쇼——트—- 좆됨요,방향 나왔 ——- —-
63,2022.11.30 01:17:25,레이어2만 미는거 보다는 이번에 웹3에 쉽게 엑세스 가능하게하는 ZMBIZI이랑 파트너쉽 맺으면서웹3 테크 타는거 같은데 그동안 레이어2 메타만으로는 부족한게 느껴졌는데투트랙 메타로다가 가는게 나을듯,레이어 보 엑세스 가능 ZMBIZI 이랑 파트너 으면서 테크 은데 그동안 레이어 메타 부족 느껴졌 투트 메타 로다 나
64,2022.11.30 01:18:16,이더 비트는 어떤색휘들이 올리는 것 같지 ㅅㅂ,비트 올리
65,2022.11.30 01:19:57,자러가기 전에 이더리움 차트 한번 봤는데. 그냥 잘 모르게따. 이제 30분 봉 안보려고. 나 같이 심장 약한 사람들이 보기엔 너무 다이내믹하니까. 암튼 이더를 2시간봉 봤거든. 아 물론 침체에 빠지자 마자. 이떄를 기다렸다고 냉큼 쳐 사는거 보면 코인은 역시 망할것 같지는 않는데. 어쨌거나 이더리움 1218 라인을 3번을 두들겼는데도 매도가 이겼어. 오르면 내려가고 또 오르면 내려가고. 근데 이걸 이번에는 뚫을수 있는고야????물론 다들 안물 안궁이겠지만. 그리고 이더는 1124 가격에서는 어케든 샀어야 하지 않았을까. 만약에 그랬다면은 8프로 수익이니까. 그리구 1163 을 넘어서부터 거래가 진짜 좆도 안나오고. 다들 이더리움이 좀 오르니까 선뜻 매수하기 어려움을 느끼는거 같기도 하고. 그러다가 1170 으로 내려오니까 옳커니 하면서 열심히 매수를 했고. 그래도 다행히 무너지지 않고 1213까지는 올라갔네. 그냥 그래도 이제는 언제 사야하는가 대충 눈치는 좀 보는거 같은데. 명확하게 언제 팔아야하는지는 아직도 모르겠어서 뭐라 말은 못하겠당. 암튼 암튼 빚붕이들 잘자~~~,자러 이더리움 차트 그냥 모르 이제 30 려고 심장 약한 사람 너무 다이내믹 니까 암튼 간봉 거든 침체 빠 기다렸 다고 냉큼 코인 망할 어쨌 이더리움 1218 라인 두들겼 매도 이겼 오르 내려가 오르 내려가 이걸 ??? 안물 안궁 1124 가격 어야 을 그랬 다면 프로 수익 니까 그리구 1163 어서 거래 진짜 나오 이더리움 오르 니까 선뜻 매수 어려움 느끼 그러 다가 1170 내 니까 면서 열심히 매수 다행히 무너지 1213 올라갔 그냥 이제 사 는가 대충 눈치 은데 명확 는지 아직 모르 어서 암튼 암튼 붕이 ~~~
66,2022.11.30 01:25:41,도지 아까 탈출한 롱충이다  방금 롱 진입함 가보자 ,도지 아까 탈출 충이 방금 진입
67,2022.11.30 01:26:51,아니 그래서 롱이냐고 숏이냐고 넣어두고 자게 딱 말해라,냐고 냐고 해라
68,2022.11.30 01:27:55,도지 121원 아과리 쭈억 ㅇ ,도지 121 아과 쭈억
69,2022.11.30 01:30:08,도지 롱 물량 좆되는데? 빗갤놈들만 숏 째리는거같노,도지 물량 째리
70,2022.11.30 01:31:27,형들 코인 처음해보는데 바이비트에서 spot을 derivatives 바꿧는데 왜 절반만 되고 나머지는 안되는거야 ..?,코인 처음 바이 비트 spot derivatives 꿧 절반 나머지 .
71,2022.11.30 01:31:50,선물 레버리지가 x50이면 수수료도 x50이에요?? 코린이 선물 거래 질문 있어용 ㅠㅠ제가 레버리지 50배 써서 이렇게 먹었는데요.. 보니까 수수료 나가고 나니까 별로 번게 없더라구요수수료가 0.04% 라고 치면 그럼 0.04 x2 x50 = 4% 먹어야 본전인건가요??레버리지가 50배면 수수료 계산도 50배해야 되나요?,선물 레버리지 수수료 에 코린 선물 거래 질문 어용 ㅠㅠ제가 레버리지 써서 는데요 니까 수수료 나가 니까 별로 더 수수료 04 라고 04 어야 본전 건가요 레버리지 배면 수수료 계산 해야 나
72,2022.11.30 01:32:50,움직임 패턴만 봐도 boba 차트 패턴보면 11월들어서 저점 만들고 그 이후에는 아무리 시장이 떡락해도 지지라인대 지키면서11월 중순쯤에 대량 거래량 동반한 슈팅 나온거보면 이제 서서히 올라간다는 시그널 아님?,움직임 패턴 봐도 boba 차트 패턴 11 어서 저점 만들 이후 아무리 시장 지지 인대 지키 면서 11 중순 대량 거래량 동반 슈팅 나온 이제 서서히 올라간다는 시그널 아님
73,2022.11.30 01:35:26,나 이제 다시 관망충인데 ㅜㅜ힘드네던벌기 ㅇㅇ ,이제 망충 인데 ㅜㅜ힘드네던벌기 ㅇㅇ
74,2022.11.30 01:36:40,15.5 k오면 도지산다 ㅇㅇ ,도지 산다 ㅇㅇ
75,2022.11.30 01:37:19,오늘 15.5k옴 ㅇㅇ ,오늘 ㅇㅇ
76,2022.11.30 01:37:42,숏 물량 다 빠지는거봐라 쏘냐?,물량 빠
77,2022.11.30 01:40:50,머스크 형 돌아오셨다 ,머스크 돌아
78,2022.11.30 01:41:06,아몰랑 숏이다! 사실 롱 같은데..?,몰랑 사실 은데 .
79,2022.11.30 01:41:41,5살쯤 집나가 생활비 간간히 입금하고 가끔와서 밥이나사주는 애비되고싶음 내 부모는 안그랬는데 나는 유전자를 뿌린다는 차원에서 애는 낳고싶고 애한테 내 인생을 올인하는 책임은 싫음 ㅇㅅㅇ 세계여행 하다가 가끔 와서 맛있는거 사주고 용돈이나 주고 아빠소리 듣는 애비 되고싶음 한 1~2달마다 집에 돌아오는  생활비도 밀려서 주지만  안주진 않는... www ,생활비 간간히 입금 가끔 와서 이나 애비 부모 그랬 유전자 뿌린다는 차원 한테 인생 책임 ㅇㅅㅇ 세계 여행 다가 가끔 와서 맛있 용돈 아빠 소리 애비 마다 돌아 생활비 밀려서 . www
80,2022.11.30 01:43:46,Ren 오늘 타점 준다 10250아래로오면 롱 진입 지금은 숏이다,Ren 오늘 타점 준다 10250 아래 진입 지금
81,2022.11.30 01:45:34,140원짜리 잡코 Ren이 비트 따라 흐를거다 10250에 롱잡아라 그전까진 무한 숏이다 나 믿지?,140 짜리 Ren 비트 흐를 10250 아라 까진 무한
82,2022.11.30 01:46:23,롱이 맞았네 ㅋㅋㅋ 나이샤 꿀잠,꿀잠
83,2022.11.30 01:47:28,비트가 홍가더라도 Ren은 숏이 맞다 형 믿어라 10250 아과리 벌려라 난 그때까지 숏친다,비트 Ren 어라 10250 아과 벌려라 친다
84,2022.11.30 01:48:41,저점 15k 안주고 계속쳐올리는데 숏이라는 애들은 공부다시해라 으이그;;,저점 계속 쳐올리 라는 공부 해라 으이그 ;;
85,2022.11.30 01:49:23,샌모박스 내가 1월에 그렇게 충고했는데... ,박스 충고 .
86,2022.11.30 01:49:35, . ,
87,2022.11.30 01:50:43,뭐라도 해야하는거 아닌가.. 보바 상장하고 나서 1년 내내 하락하다가 ftx는 거래소는 사라지고 코인베이스 상장하고 나서는 시세좀 나올까 했는데 얼마 오르지도 못하고 빠졌는데 이쯤되면 재단쪽에서라도 매수해서 소각이라도 해주면 좋겠는데 언제 까지 기다려야하냐 .. ,라도 해야 아닌가 보바 상장 내내 하락 다가 ftx 거래소 사라지 코인 베이스 상장 나 시세 나올까 오르 못 빠졌 재단 라도 매수 해서 소각 라도 기다려야
88,2022.11.30 01:52:59,내가 말했제 벌써 Ren쑛으로 300달러 수익 ㅋㅋ 달다 들어,벌써 Ren 300 수익
89,2022.11.30 01:57:31,매매프로그램 2만5천달러 달성 생각 보다 횡보장이라 매매프로그램이 잘해주고 있네요매매프로그램이 뻑날때 - 거래량 터지거나 갭락/갭상 같은 급변동장세에 알고리즘 스탑                               - 인터넷 연결 안좋으면 끊겨서 다시 세팅해야함(우리집 인터넷 문제)매매프로그램이 잘 먹힐때 - 요즘 처럼 거래량 없으면서 횡보장일때대충 경과보고2022/6월 - 217달러 스타트2022/7월 - 2000달러 달성2022/8월 - 1만달러 달성2022/9월 - 평균 8000달러로 -2000손실2022/10월 - 1만 5천달러 달성2022/11월 3주차 - 2만달러 달성2022/11월 현재 - 2만 5천달러,매매 프로그램 달성 생각 보 횡보 매매 프로그램 네요 매매 프로그램 거래량 터지 거나 변동 장세 알고리즘 스탑 인터넷 연결 으면 끊겨서 세팅 해야 인터넷 문제 매매 프로그램 먹힐 요즘 처럼 거래량 으면서 횡보 장일 대충 경과 2022 217 스타트 2022 2000 달성 2022 달성 2022 평균 8000 2000 손실 2022 10 달성 2022 11 달성 2022 11 현재
90,2022.11.30 01:58:46,재료남아있는 알트중에서 젤 큰 호재가 내년에 있을 이더리움 2단계 업글아님? 올해는 하락장이 길이져서 1단계 업글때도 수혜 못받았던레이어2알트들 중에서 pos 지원하는 알트는 무적권 오르지 않을까 ,재료 알트 호재 내년 이더리움 단계 아님 올해 하락 장이 져서 단계 수혜 레이어 pos 지원 알트 무적 오르 을
91,2022.11.30 02:00:21,ㅅㅂ 버러지 도박충들ㅋㅋ 현물만 해라잉~ 거래소 ㅈ집들아ㅋㅋㅋ ,버러지 도박 현물 라잉 거래소
92,2022.11.30 02:01:34,ren 숏이라니까ㅗ ,ren 라니까
93,2022.11.30 02:02:08,솔리나 롱 30퍼 잘머고갑니다^^ ㅋㅋ,솔리 30 갑니다 ^^
94,2022.11.30 02:02:37,쿠팡 리뷰 존나웃기노ㅋㅋㅋㅋ ,쿠팡 리뷰 웃기
95,2022.11.30 02:04:20,코인×)지금 차에서 연기나 무서워 왜이래? 본넷열엇는데 탄내오져 왜이래,코인 지금 연기 무서워 탄내 오져
96,2022.11.30 02:07:01,오랜만에 오다보니 안믿을까봐 인증좀 올려둘게요 ,오랜만 을 인증 올려둘 게요
97,2022.11.30 02:07:03,ren 숏 잘 봤냐 ㅋㅋㅋ 믿은형들 잇으면 개추좀 연속 빨간기둥 내리꽂는거 봤제?,ren 으면 개추 연속 빨간 기둥 내리꽂
98,2022.11.30 02:07:49,자금 ㅈ도없으면서 선물하는 새끼들 이해가 안가네...그거 임마 그냥 홀짝 도박이야 바카라 병신들 코인판 다 들어왔냐? 거래소 물량 확보는 괜히 있는줄아나ㅋㅋㅋ 귀신같이 오르락 내리락 해서 니 돈은 이미 요단강~ ,자금 으면서 선물 이해 . 그냥 홀짝 도박 바카라 들어왔 거래소 물량 확보 괜히 귀신 오르 내리 해서 이미 단강
99,2022.11.30 02:11:24,아 인증 현재는 안올렸네 다시 12월 중순에 돌아오겠습니다..,인증 현재 올렸 12 중순 돌아
100,2022.11.30 02:13:36,업비트 상장이 그렇게 힘든가? 어미새때는 잘만 상장해놓고 boba는 상장한지 일년이 넘었는데 아직도 업비트를 못뚫었네 ㄷㄷㄷ다른 대형보다는 차라리 업비트에서 상장하는게 김프도 받고 좋을텐데 왜케 미루는거 같냐,업비트 상장 힘든가 어미 새 상장 boba 상장 한지 아직 업비트 대형 보 업비트 상장 김프 텐데 미루
101,2022.11.30 02:16:01,봐라 REN -15% ㅋㅋㅋㅋ 오늘 타점도 정확 빅숏빔~~ 시원하다 달달하다,REN 오늘 타점 정확 ~~ 시원 달달
102,2022.11.30 02:16:17,못생겨서 죽고싶을 때 어떻게 해야하냐? 하 진짜 연애한번도 못해봄 하,생겨서 해야 진짜 연애 해봄
103,2022.11.30 02:20:23,Ren으로만 3일째 먹여주고잇어 형들 개추좀 나도 념글 한번 가보고싶다…,Ren 먹여 개추 념
104,2022.11.30 02:22:22,거래량 한번만 더 나오면 이미 차트상 이중바닥 만들고 나서 머장에 따라서 휘둘리지 않고 저점 잘 지켜주는거 보면 이제 확실히 바닥에서는 단단함이 느껴지는듯 이제 18일날 나왔던 거래량 같은 대량 거래량 한번만 더 나와주면 슈팅함더 나올각인데,거래량 나오 이미 차트 중바닥 만들 휘둘리 저점 지켜 이제 확실히 바닥 단단 느껴 이제 18 나왔 거래량 대량 거래량 나와 슈팅 나올 인데
105,2022.11.30 02:23:26,지리제? ren 차트 보이냐 내가 말한대로지? 크 지려버리고,지리 ren 차트 보이 지려 버리
106,2022.11.30 02:24:08,걍 숏이 존나게 힘든거야 애새끼들이 내릴생각을 안하거든내릴듯하면서 한두시간만에 10~20% 장대양봉 쏘거나그거 감안해서 안전하게 접근하면 예상지점 전에 폭락을 시키거든숏자리 잡기가 존나게 힘든거다 걍그니까 롱자리만 물색해라,존나게 힘든 애새끼 내릴 생각 거든 내릴 면서 10 20 장대 양봉 거나 감안 해서 전하 접근 예상 지점 폭락 시키 거든 자리 존나게 힘든 걍그 자리 물색 해라
107,2022.11.30 02:24:33,철호의 기회다!!!!!!!! ,철호 기회 !!!!!!!
108,2022.11.30 02:25:29,다들 성투해라 난 오늘 1400달러 이익실현 자러간다 ㅋㅋㅋ 수고들하세요 헤헿,해라 오늘 1400 이익 실현 간다 수고 세요
109,2022.11.30 02:25:38,다들 선물 손절가 마이너스 몇으로잡음? ㅇ?,선물 절가 마이너스
