,date,data,result
39,2022.02.15 00:13:18,우크라이나 나토 가입 포기 러시아 회군ㅋㅋㅋ ㅋㅋㄱ,우크라 이나 나토 가입 포기 러시아 회군
40,2022.02.15 00:13:42,우크라이나 러시아 다 죽여버리고 싶다 개추 그냥 다 나가 뒤져 병신새끼들아,우크라 이나 러시아 버리 개추 그냥
41,2022.02.15 00:14:01,세력도 버린코인 스토리지,세력 버린 코인 스토리지
42,2022.02.15 00:14:29,박호두 그분이 전쟁 안난데요... 호반꿀... 그럼 전쟁난다는 건가??,박호 전쟁 안난 호반 전쟁 난다 건가
43,2022.02.15 00:14:29,병신 코린이새끼들ㅋㅋ 전쟁은 호재다 전쟁은 저점매수하기 딱좋은 재료지멍청한넘들ㅋㅋ,코린 전쟁 호재 전쟁 저점 매수 재료
44,2022.02.15 00:14:31,그냥 우크라이나가 항복했으면 좋겠다 ← 개추 ㅋㅋ ,그냥 우크라 항복 개추
45,2022.02.15 00:15:05,하...청산 당했다..ㅅㅂ 하시는 분들! 저 정하은 픽스터가 있다니까요!,청산 정하 픽스 다
46,2022.02.15 00:15:29,우크라이나러시아 협상분위기 고조 https://www.bbc.com/news/world-europe-60370541,우크라 이나 러시아 협상 분위기 고조
47,2022.02.15 00:16:04,근데 레버리지 10배 해놓고 손실보면 어케됨? 예를 들어 5만원을 레버리지 10배에 롱쳤는데 떨어지면 50만원에서 %비율만큼 손실보는거임?? ,레버리지 손실 레버리지 떨어지 비율 손실
48,2022.02.15 00:16:06,-인-도-소-년- ㅇㅇ,
49,2022.02.15 00:16:37,(속보) 이재명 형수에게 찢 욕설 https://youtu.be/deVDHZ-wXf0,속보 이재명 형수 욕설
50,2022.02.15 00:16:43,42.7 숏 손절했는데 좀 더 볼껄 그랬나,손절
51,2022.02.15 00:16:44,세계 3차대전 일어나서 내 빚 다 사라졌으면 좋겠다 부자들도 거지들도 다 죽었으면,세계 대전 부자 거지
52,2022.02.15 00:16:57,"빗갤에서 ""진짜""인놈들은 전쟁나는거바라는거다.real ",진짜 전쟁 바라
53,2022.02.15 00:16:57,걍 우크라이나 나토가입하고 전쟁났으면좋겠다 러중 vs 미나토연합 세계관 최강자들의 싸움이노 ㅋㅋ,우크라 이나 나토 가입 전쟁 미나토 연합 세계관 최강 싸움
54,2022.02.15 00:17:09,이제부터 인도소년이 숏이다  ㅇㅇ,이제 인도 소년
55,2022.02.15 00:17:16,오늘 부터 우리 빗갤러들은 짱꺠 코인 매매 금지다 실제 이번 올림픽 사태 이후로서양국  전세계 국제적으로 짱꺠썌기들을 멸시하고있다따라서 온톨로지나 가스 이새끼들은 절대 매매금지다짱꺠썌끼 코인들 상폐될지경이될떄까지 매매금지다,오늘 갤러 코인 매매 금지 실제 올림픽 사태 이후 로서 양국 세계 국제 멸시 온톨로지 가스 절대 매매 금지 코인 매매 금지
56,2022.02.15 00:17:41,롱쳐라 정하은 픽스터의 긴급 픽☆,정하 픽스 긴급
57,2022.02.15 00:17:44,대통령 잘뽑으면 니들 1억받는데 뭐가문제노? ,대통령 문제
58,2022.02.15 00:18:09,근데 찢 뽑는 20대 남자는 뭐임?? 남페미임? 진짜 어이없음,남자 페미 진짜 어이없
59,2022.02.15 00:18:38,42.3 숏이다 좀 가자.. 인내는 쓰고 열매는 달다,인내 열매
60,2022.02.15 00:18:46,고민끝에 결정했따 지금 20배 숏 때리고 ㅋㅋ 밤새 보초선다 .........,고민 결정 지금 밤새 보초
61,2022.02.15 00:20:39,별로 좋지않은기사구만 회의적 이지랄ㅋㅋ ,별로 기사 구만 회의
62,2022.02.15 00:20:52,비트! 기어코 혼내주고 만다! @_@ 비트! 기어코 혼내주고 만다! @_@ ,비트 기어코 비트 기어코
63,2022.02.15 00:21:21,내가 보기엔 번지댄데 이게 평소라면 번대라고 볼텐데  전쟁이라는 특수상황이라 애매하네,번지 평소 라면 전쟁 특수 상황 애매
64,2022.02.15 00:21:48,우웅? 정하은 픽스터가 있는데 잃을수가 있다구?,우웅 정하 픽스 다구
65,2022.02.15 00:22:27,[속보]우크라이나 나토가입 신청서 제출 ,속보 우크라 이나 나토 가입 신청서 제출
66,2022.02.15 00:23:33,씨발 이게다 인도소년 때문이다 개추 ,인도 소년 개추
67,2022.02.15 00:23:33,이클 가격 왜 떨어지냐 ㅅㅂ? ㅋㅋㅋㅋㅋ,이클 가격 떨어지
68,2022.02.15 00:23:35,폰 수리맡기면 사진 다털린다는데 배터리교체도 위험함? 짧은시간에 다훑어봄?,수리 맡 사진 배터리 교체 위험
69,2022.02.15 00:24:24,우크라이나도 나토 좋아함?? 일본 나토 존나 좋아하잖아우크라이나도 나토 좋아하나??,우크라 나토 일본 나토 아우 크라이나 나토
70,2022.02.15 00:24:40,4800만원까진 하방 같은데.. 주봉 추세가 상승이긴한데이전에 주봉에 쌍봉이 있어서 재상승이 쉬워보이진 않은데월봉도 하락추세에 이번달은 양봉중이긴한뎅,하방 주봉 추세 상승 이전 주봉 쌍봉 상승 보이 월봉 하락 추세 양봉
71,2022.02.15 00:24:50,러시아랑 우리나라 전쟁나면 축지법 공중부양 쓰는 허경영이 케리해줌?,러시아 나라 전쟁 축지법 공중부양 허경영 케리
72,2022.02.15 00:25:33,pnl 수수료 포함임? 바이낸스 10배면 roe 몇퍼부터 내 수익임?,수수료 포함 바이 낸스 배면 수익
73,2022.02.15 00:25:57,샌박 4달라 또 깨지면 어케됨? 어떠함 궁금,깨
74,2022.02.15 00:26:05,지금 전쟁하면 주변국가는 구경만함? ?,지금 전쟁 주변 국가 구경
75,2022.02.15 00:26:15,진지하게 선물로 돈 벌거라고 생각하지 마셈 경험담임 레버리지 기능이 생각보다 매력적으로 다가오겠지만그렇다곤 할 수 없는게 버는게 클 수록 잃는거도 크다이거 항상 명심해야함현물은 존버라도 해서 나오지 선물은 그냥 청산이다롱 숏이 양방향으로 발라먹을 수 있을 것 같지만사실 양방향 트랩같음잃을 수 있는 기회를 양쪽으로 주는 것..선물로 벌 수 있는 확률 2%라던데 나는 동감한다선물로 떼돈 벌었다는 사람 말에 현혹되지마그러니까 유튜브 나오고 인터뷰 나오는거 아니냐?하다못해 주식부자도 인터뷰 나오는데네가 그 사람이 될 수 있을거라고 생각하지마비갤에 인증 나오는거도 여태 주구장창 잃다가하나 성공하면 올리는거임 ㅋㅋ,선물 생각 경험 담임 레버리지 기능 생각 보 매력 다 그렇 다 수록 항상 명심 현물 나오 선물 그냥 청산 양방향 사실 양방향 트랩 기회 양쪽 선물 확률 동감 선물 떼돈 다 사람 현혹 유튜브 나오 인터뷰 나오 못 주식 부자 인터뷰 나오 사람 생각 마비 인증 나오 여태 주구장창 성공 올리
76,2022.02.15 00:26:18,단타하면 수수료로 1/5 정도 나가네. 개같은 병신 시스템 1000만원 시드로5만원 먹으면 1만원이 수수료임즉 한칸 오르면 4만원 버는거고 한칸 내리면 6만원손해..거래소만 좋은일 시키네,단타 수수료 정도 시스템 시드 수수료 오르 내리 손해 거래소 시키네
77,2022.02.15 00:27:03,[속보] 우크라이나 나뭇잎마을 가입신청서 입회 ,속보 우크라 이나 나뭇잎 마을 가입 신청서 입회
78,2022.02.15 00:27:12,언론으로 아무리 떠들어 봤자 내는 못속인다 폭등장 온다 ,언론 아무리
79,2022.02.15 00:27:56,온톨 이평선 6개다모였다 ㄷㄷ 가나?,
80,2022.02.15 00:28:28,바이든 대통령과 영국 총리는 오늘 오후 12시 30분 연설예정 바이든 미국 대통령과 존슨 영국 총리는 오늘 오후 12시 30분(동부 표준시)에 연설할 예정입니다.,바이든 대통령 영국 총리 오늘 오후 연설 예정 바이든 미국 대통령 존슨 영국 총리 오늘 오후 동부 표준시 연설 예정
81,2022.02.15 00:29:10,오늘도 샌박 시체 그득 태우고 운지하겠노 ㅇㅇ,오늘 시체 태우 운지
82,2022.02.15 00:29:10,1000만원으로 10일동안 거래한 수수료 계산해보니 매수매도 총 거래액 x 수수료 퍼센트계산해보니수수료만 150만원 냈네;;;;,거래 수수료 계산 매수 매도 거래 수수료 계산 수수료
83,2022.02.15 00:29:20,전쟁 난다는데 나스닥도 안떨어지네 아직까진 양전 빨간불이여,전쟁 나스닥 떨어지 아직 양전 빨간불
84,2022.02.15 00:29:33,오늘 비트 목표가 43.5k 크게상방휩쏘주고 전쟁이슈로 내릴것,오늘 비트 목표 상방 전쟁 이슈
85,2022.02.15 00:29:39,뒤지기싫으면 제발 비트야 올려 시발아!!!!! 왜 마이너스 30프로냐,뒤지기 제발 비트 발아 마이너스 프로
86,2022.02.15 00:30:22,호두방송 머냐  개 미친  창녀 나와서 가슴까고 개씹노잼만드네 도박판에 보지가 끼면 씹노잼 ,호두 방송 창녀 가슴 개씹 만드 도박판
87,2022.02.15 00:30:31,샌박 운지좀 했으면 좋겠다 개추 ㅋㅋ,운지 개추
88,2022.02.15 00:30:33,내일은 좀 오를거라 생각함 비트 차트가 말해준다 단타족들 지금 많이 들어갔을듯 ,내일 오 생각 비트 차트 단타 지금 많이
89,2022.02.15 00:31:01,코린인데 이건 진짜 애미 뒤졌네 ,코린 진짜
90,2022.02.15 00:31:10,내가 바이낸스 절대 안하는 이유 래퍼럴 아무도 추천해주기 싫어서임그렇다고 추천 아무도안하면 수수료가 비쌈그래서 안함,바이 낸스 절대 이유 추천 서임 그렇 추천 수수료 안
91,2022.02.15 00:31:35,다른건 모르겠고 대장동 가지고 이재명 까는건 좀 역겹긴해 그렇게 깔게 없노?지자체장이 공익환수를 그렇게 한적이 없는데이재명이는 한건데그걸 깐다고?글고 대장동은 파도파도 국힘당 애들만 비리 터지는데ㄹㅇ 난 찢재명 뽑아야지.도저히 꼰대새끼는 못뽑겠다.,모르 장동 이재명 역겹 지자 체장 공익 환수 이재명 글 파도 파도 비리 터지 재명 도저히 꼰대
92,2022.02.15 00:31:39,자기가 지금까지 물렸거나 현재 개같이 물려있는 코인 기사의 사는 곳과 신상을 알 수 있다면 찾아갈거? 찾아간다 추 왜 찾아가냐 비추그외 의견 댓글,지금 현재 코인 기사 신상 다면 비추 의견 댓글
93,2022.02.15 00:32:13,온톨 안떨어지고 잘버티는데  새벽에 2000가능?,떨어지 버티 새벽 가능
94,2022.02.15 00:32:28,[속보] 미국핵잠수함 러시아 영해침범 ,속보 미국 잠수함 러시아 영 침범
95,2022.02.15 00:32:36,동부 표준시가 미국 동부 기준임? ㅇㅁ,동부 표준시 미국 동부 기준
96,2022.02.15 00:32:37,우크라이나 전쟁나면 좋은점 1가지 지금 우크라이나 원정결혼비용이 4천만원 육박함;;;;인기많아서근데 전쟁나서 좆망하면 1~2천만 있어도대학생들 줄서서 결혼해달라고 구애할듯ㅋㅋㅋ잘하면 고딩도 데려올수있을거 같은데ㅋㅋ,우크라 이나 전쟁 지금 우크라 이나 원정 결혼 비용 천만 육박 인기 아서 전쟁 망하 천만 대학생 줄 결혼 구애 고딩
97,2022.02.15 00:32:46,숏충이 웃어도 되냐 ㅋㅋ 20배 보초 선 다는 그넘이다 덜덜 조금만 먹고 빼고 자자,충이 보초 자자
98,2022.02.15 00:33:03,머장 지금 슬금슬금 아래로 내려가는데 ㅈ된듯,지금 슬금슬금 아래
99,2022.02.15 00:33:13,샌박 4딸라 또 깨졋쥬  0.1불 간다 ㅋㅋ,딸라
100,2022.02.15 00:33:16,자~~지옥 가야제 ㅋㅋ 연준이랑 전쟁이 ㅈ으로 보이냐??? ,지옥 야제 이랑 전쟁 보이
101,2022.02.15 00:33:41,진짜 싫다 비트코인 세력 새끼 ㅋㅋㅋ 역대급 토나오는 무빙 몇주째여,진짜 비트코인 세력 역대 나오 무빙
102,2022.02.15 00:33:45,머장 ㅌㅌ 또 42.1k 지자리 찾으러 가네 ,자리
103,2022.02.15 00:33:56,박호두롱은 과학 ㅋㅋ 개쩐다 진짜,박호 과학 진짜
104,2022.02.15 00:33:59,느낌상 숏을 기대하고 베팅하면 그냥 느낌상 그러하다.비트 가진 고래놈 마음이니깐.가진 것도 없는 것들이 숏치고 다들 하방 기대하고 놀고 있으면고래가 알아서 후드려 패는 일은 없다.,느낌 기대 그냥 느낌 비트 고래 마음 치 하방 기대 고래 아서
105,2022.02.15 00:34:34,미국핵잠수함이 러시아 왜찔러봤겠냐 ,미국 잠수함 러시아
106,2022.02.15 00:34:49,어...? 어디가누 설마 또 대가리 박으러가누?,대가리
107,2022.02.15 00:35:17,미스블록 왜 떨어져요? 140원 500만원 샀는데..차트 바닥인데 왜 더 떨어지나요?ㅠㅠ,미스 블록 차트 바닥 떨어지
108,2022.02.15 00:35:26,숏으로 먹어도 아까 털린게 워낙 커서 복구가 안되노 ㅋ. 비트 참 어렵구만~ @_@...모두들 잘자~,아까 워낙 복구 비트 어렵 구만
109,2022.02.15 00:35:37,이새끼 뭐하는 새끼임?ㅋㅋㅋㄲㄲ ,
110,2022.02.15 00:36:04,머장떡락가자!! 시발가자제발,장떡 가자제
111,2022.02.15 00:36:24,빨간불 켜지려면 아직멀어서 관심없다 개추 ㅋㅋㅋ ,빨간불 아직 관심 개추
112,2022.02.15 00:36:34,근데 성시경정도면 가수중에 b급 이상 아니냐??  ㅇㅇ a급은 아닌거 같긴한데,성시경 정도 가수
113,2022.02.15 00:37:02,비트 매수세 다죽었네 아깐 뭐 43k 뚫을거처럼 날아가더니 픽 죽어버렸누..,비트 매수세
114,2022.02.15 00:38:05,결국은 걍 횡보장이었음 걍 고점 찍고 다시 하락하고 오늘까지는 이러다 수요일에 방향 확실히 정할듯 ㅇㅇ,횡보 고점 하락 오늘 수요일 방향 확실히 정할
115,2022.02.15 00:39:30,온톨이제 시작이다 ㅇㅇ,이제 시작
116,2022.02.15 00:40:55,아 42.3 숏 손절 쳣다 휴.. 오늘은 좀 자야겠다 횡보 오지네,손절 오늘 횡보 지네
117,2022.02.15 00:41:23,(속보) 윤석열 후보 - 비트코인 공약 나왔습니다  ,속보 후보 비트코인 공약
118,2022.02.15 00:42:33,도지 200층서 300 박아놨지만 골동품으로 10년 묻어둠 ,도지 층서 박아 골동품
119,2022.02.15 00:42:43,코인도 주식처럼 돈번사람은 5% 미만이지?? 1퍼는 되려나... 다들 잃었지?,코인 주식 사람 미만
120,2022.02.15 00:43:08,보통 친남매끼린 스킨쉽 어디까지 하냐? 키스? 대딸?,보통 친남매 스킨 키스
121,2022.02.15 00:43:55,소리베베 얘 무슨 이상한데서 코인거래 하든데 이거 믿어도되는거임?,소리 베베 코인 거래
122,2022.02.15 00:43:55,얘 이쁘죠 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ ,이쁘
123,2022.02.15 00:44:26,FOMC긴급회의 결과나왔네 3월금리인상은 철회-경기침체우려에따른 결정테이퍼링 가속화 스케쥴표발표강도높은긴축은 올해예정없음,긴급회의 결과 금리 인상 철회 경기 침체 우려 결정 테이퍼 가속 발표 긴축 올해 예정
124,2022.02.15 00:44:34,나스닥도 0.2% 로 양전음전 왔다갔다 하네 폭락이 없어 흐미;;,나스닥 양전 음전 하네 폭락
125,2022.02.15 00:45:04,41.6 숏충이살려줘 오긴오지...???,충이
126,2022.02.15 00:46:15,디스트릭트 풀매수 1900에팜 ,디스트릭트 매수
127,2022.02.15 00:46:15,계단식 하락 온 ㅇ,계단식 하락
128,2022.02.15 00:46:15,소리베베 얘 무슨 상장도안된 개잡코인 이상한사이트에서 구매하던데 수익인증도 하고 뭐하는거임?,소리 베베 상장 코인 사이트 구매 수익 인증
129,2022.02.15 00:47:07,(속보) 윤석열 후보 - 부동산 공약 나왔습니다  ,속보 후보 부동산 공약
130,2022.02.15 00:47:25,씻고 오니 추매됐네 ㅋㅋㅋ 아이 좋아 자꾸 돈을 주노자야 되는데 잠이 안 오네,추매 자꾸 주노
131,2022.02.15 00:47:43,아침에 저점잡아 매수한게 개이득 엄청 쫄면서 풀매수했는데 휴우!!,아침 저점 매수 이득 엄청 매수
132,2022.02.15 00:48:28,지금 엘론머스크 코인강의하는데 아무도 안보냐?? 유튭으로 강의중인데 여긴 아무도 보질않네글도 안올라오고 빨리 봐바라,지금 엘론 머스크 코인 강의 강의 빨리 바라
133,2022.02.15 00:48:34,호두행님 오늘 돈좀 버시겠네 ㅋㅋㅋㅋ 1시엔 하방으로 조금씩 내리다가 고배롱들 내리게만들고 크게올릴듯 ㅋㅋㅋ,호두 오늘 하방 내리 고배 내리
134,2022.02.15 00:48:45,진지하게 샌박 적정가 알려줌 ㅇㅇ 1200원,적정
135,2022.02.15 00:48:56,메디 괜찮지않냐? 보라 느낌좀 나는데,메디 괜찮 느낌
136,2022.02.15 00:49:21,오늘 견과류 방송 빗갤보다 노잼 비갤에서 대운지 숏충이멸망오열  ㅇㅈㄹ하는게 더잼네,오늘 견과 방송 보 운지 충이 멸망 오열
137,2022.02.15 00:50:33,이오스 비트만큼오르고 떨어질땐3배로빠짐  ㅅㄱ ㅋㅋ ,오스 비트 오르
138,2022.02.15 00:50:34,(속보) 윤석열 후보 - 일자리 공약 나왔습니다 ,속보 후보 일자리 공약
139,2022.02.15 00:52:29,인 . 도 . 소 . 년 . 빔 .  ㅇㅇ,
140,2022.02.15 00:52:30,누사이퍼 3만원 간다 병신들아 ㅋ ,누사이퍼
141,2022.02.15 00:52:52,님들아담배냄새싫음?? 담배냄새맡으면역겨움?? ,담배 냄새 담배 냄새
142,2022.02.15 00:53:27,대통령 병신 뽑아놓고 대통령 탓하는 국민임  국민은 모두 뒤져야한다.,대통령 대통령 국민 국민
143,2022.02.15 00:53:41,크리링형이다 구제20명이다 ,리링 구제
144,2022.02.15 00:53:59,100억 부자가 나오는 이유 1억씩 돈들고 코인 들어와서 99명이 1명에게 몰아줌1천씩 돈들고 코인 들어와서 999명이 1명 몰아줌,부자 나오 이유 코인 코인
145,2022.02.15 00:54:29,혹시 모텔 좀 가본 게이있어? ... jpg ,모텔
146,2022.02.15 00:54:37,누사이퍼 5억 풀매수 완료 ^^ 50억되면 개념글 써줄게~연말 쌉가능,누사이퍼 매수 완료 개념 연말 가능
147,2022.02.15 00:55:53,오늘 회사 동생하고 그런 말함. 나도 코인 막 초창기떄에 시작하진 못했음. 그래도 밀크 한 절반쯤인가? 그떄 시작함. 그떄 도지랑 플레이 댑이랑 아직 오르지도 않았을 때였음. 동생이랑 그런 말함. 그떄 우리에게 기회가 없었을까? 사실 기회는 있었음.사놓고 그냥 존~ 버~ 했음 막 200배? 그정돈 아니었어도 많이 올랐던건 사실이었으니까.심지어 그때 나는 동생한태 야 살꺼면 도지 이렇게 안오른거 사. 이렇게 말하기도 했음 ... ㅠ_ㅠ...그냥 그떄도 막 머가 오를까. 그러다가 기회 다 놓치기도 했지.뒤따라 다니면서. @_@ 그러다 중간에 숏치고 정신 놓고 무한 물타기 지랄병하다 청산도 당하고. ㅋㅋㅋㅋㅋㅋ 시발. 머 암튼.지금도 그냥 그떄같기도함..뭔가 기회가 오는 것 같기도 한데 과연 잡을 수 있을까? 뭔가 늘어가지 않는 내 코인자산을 보면서 그런 생각도 들긴 드네. 사실 지금도 기회거든? 사실 단타... 보다 ... 어떻게 보면 자투리 이득까지 챙겨갈수 있는 스윙이 낫자너? 그건 맞지. 단타는 막 넣다 뻇다 수수료에 어쩌면 손절비에 그리고 또 최대치로 먹지도 못하니까.잘 모르겠다. 어떻게 해야 이 코인이란 것의 자산을 불려갈수 있을지. 진짜 불어나긴 할껀지.@_@... 이런거보면 코인해서 돈번 사람들은 쫌 대단한거 같긴해. @_@..모두들 잘자~~~~~~~,오늘 회사 동생 코인 초창기 시작 못 밀크 절반 시작 도지 플레이 아직 오르 동생 이랑 기회 사실 기회 그냥 많이 사실 동생 한태 도지 그냥 기회 놓 다니 중간 치 정신 무한 물타기 지랄병 청산 당하 지금 그냥 기회 코인 자산 생각 사실 지금 기회 사실 단타 어떻 자투리 이득 스윙 단타 수수료 어쩌면 손절 최대치 못 모르 코인 자산 진짜 코인 사람 대단
148,2022.02.15 00:56:02,(속보) 윤석열 후보 - 안보 공약 나왔습니다 ,속보 후보 안보 공약
149,2022.02.15 00:56:13,1시에 쏟는다 개추 아니다 비추 ㅇㅇ,개추 비추
150,2022.02.15 00:56:16,걸뱅이 새끼들은 지금 풀매수 때려 없는놈들은 잃을거 없이 덤벼야 부자 될수 있다. ,지금 매수 없이 부자
151,2022.02.15 00:57:23,바낸 마스크네트워크 6초간격으로 5개씩던지는씨발럼 대체 누구냐 꾸준하네 ㅁㅊㄴ,마스크 네트워크 간격 던지 대체
152,2022.02.15 00:57:45,슬슬 인간지표 등장중 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 롱인거같지 ?ㅋㅋㅋ,슬슬 인간 지표 장중
153,2022.02.15 00:58:02,워뇨띠 롱 잡아서 롱 잡았는데 맥아리가없냐 쩝 ㅈ,아서 아리
