,date,data,result
14,2022.11.05 00:03:41,나는 걍 여기서 던짐  이유가 저번에 200대 까지 갈때랑은 힘이 딸림 올라가봣자 184선 일거같음 그냥 안전빵으러 179에 던짐,던짐 이유 저번 그냥 안전 던짐
15,2022.11.05 00:04:07,도지씨발살껄 아씨발 ,도지
16,2022.11.05 00:05:27,비트 SHORT 더 이상 오를수가 없다 이제. ,비트 오 이제
17,2022.11.05 00:06:09,도지 씨발새끼 팔면 올라감 아 개새끼 진짜,도지 개새끼 진짜
18,2022.11.05 00:06:20,다 팔고잔다 수고해라,수고
19,2022.11.05 00:07:13,할미젖 나왔다. 이건 떡락각임 ,할미
20,2022.11.05 00:07:29,이더는 6퍼나 올랐는데 비트는 왤캐 못오름? 웅? ,비트
21,2022.11.05 00:07:33,산도깨비 저 친구가 몸만 안 팔았어도 참 좋은 친구였을텐데.. ,산도깨비 친구 어도 친구
22,2022.11.05 00:08:24,어어 이상하다 지금쯤. 느끼재?? 비트가 아래로 21k 깬다알트들 나락 가는거야ㅋㅋ,지금 느끼 비트 아래 나락
23,2022.11.05 00:10:26,20.8 숏충이 배 긁고있으면 구조대오냐? 긁다가 피범벅되겠다,충이 구조 대오 피범벅
24,2022.11.05 00:10:56,리플 - 이클 - 누사이퍼 - 스테픈 - 도지 리플 - 이클 - 누사이퍼 - 스테픈 - 도지,리플 이클 누사이퍼 스테픈 도지 리플 이클 누사이퍼 스테픈 도지
25,2022.11.05 00:11:00,마스크 시발 보기만해도 소화가 절로되노 ㄹㅇ ㅋㅋ ,마스크 소화 절로
26,2022.11.05 00:11:56,아니 뭐 아무거나 사면 오르노 샀다 팔았다 안 하고그냥 계속 들고 있었으면 몇억 벌었겠노..,오르 그냥 계속
27,2022.11.05 00:12:23,마스크 내려간거보니 개신남ㅋㅋㅋㅋ 행복 ,마스크 신남 행복
28,2022.11.05 00:12:24,애들아 튀어라!!! 828282,
29,2022.11.05 00:12:52,야들아 자자 팔고 잠이나 자자,자자 이나 자자
30,2022.11.05 00:13:05,지금 이거 미국 금리때문에 반등  하지만 이건 구라 반등이라는게중요 오늘이나 내일 호재없으면 바로 다 떨어지는거라 시드 작으면 그냥 빼는게맞음,지금 미국 금리 구라 중요 오늘 이나 내일 호재 떨어지 시드 그냥 맞음
31,2022.11.05 00:14:08,이야 숏 존나 달다 달어 ㅋㅋㅋ,
32,2022.11.05 00:14:12,이더1670 숏20배ㅋㅋ 꽉잡는다 ㄹㅇㅋㅋ,
33,2022.11.05 00:15:17,노뮤현 대운지운지운지 ㅋㅋ,대운 지운 지운
34,2022.11.05 00:15:18,박호두 숏인데 오늘 뭔일 나겠누 조심들혀 ,박호 오늘 조심
35,2022.11.05 00:15:43,바이빗 단타치기 좋음? 비트겟 도저히 못쓰겠다 비트겟보단 사람 많겠지??비트겟  ㅅㅂ ,바이 단타 비트 도저히 비트 보단 사람 비트
36,2022.11.05 00:16:18,오늘 300정도 먹었는데..아쉽다..술쳐먹 고 자는바람에 ㅋㅋ ㅋ김치코인에..2천  개물려있다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,오늘 정도 아쉽 쳐먹 김치 코인 개물
37,2022.11.05 00:16:32,손절 안하고 붙들고 있는 미련한 넘들 아직 있네 빨리 손절하는게 시드 버는거다 ㅉㅉ,손절 미련 아직 빨리 손절 시드
38,2022.11.05 00:17:06,50 정도만 단란주점가서  쓰고 올강..?-0-;; 어때??/,정도 주점
39,2022.11.05 00:20:17,도지 숏 50배~ 가즈아,도지 가즈
40,2022.11.05 00:20:35,일론마스크 점프한다!!ㅎㅎ ㅎㄹㅇㅎㄹㅇ,마스크 점프
41,2022.11.05 00:21:44,band 나눠먹자얘들아 고통분담하자 숏으로 ㅎ,고통 분담
42,2022.11.05 00:22:02,마스크 내려간거 꼬시다고 생각할 수 없는 eu 저점에 잡은애들은 지금도 수익률 120퍼 넘음 ㅇㅇ근 데 버틴다?더 올리겟다는 뜻~ ㅅㄱ,마스크 꼬 생각 저점 지금 수익 올리 다
43,2022.11.05 00:22:40,리플 - 이클 - 누사이퍼 - 스테픈 - 도지 리플 - 이클 - 누사이퍼 - 스테픈 - 도지,리플 이클 누사이퍼 스테픈 도지 리플 이클 누사이퍼 스테픈 도지
44,2022.11.05 00:22:44,롱숏롱 ,
45,2022.11.05 00:24:17,체결액 0 은 뭐야? ,체결
46,2022.11.05 00:24:22,솔브 -15퍼 가망없냐?,솔브 가망
47,2022.11.05 00:25:21,마스크 왤케 잘버티냐 ,마스크 버티
48,2022.11.05 00:26:23,막상 상승하니까 롱못치고 현물사논것도 없네 ㅋㅋ 니들말이야 ㅋㅋ ,막상 상승 현물
49,2022.11.05 00:26:40,씨발 살려줘 20.3k숏충이 구조대오냐? ㅇㅇ,충이 구조 대오
50,2022.11.05 00:28:18,리플 오를수 밖에 없는 eu 리플을 비상장 시켜서 나락의 원인이된 코인베이스가리플 승소할수있게 밀어준다고함즉?  재상장은 자연스러운 수순재상장 + 명예회복 + 기술력과 생태계 재조명= 35000원 본다,리플 오 리플 상장 나락 원인 코인 베이스 리플 승소 상장 자연 수순 상장 명예 회복 기술력 생태 재조명
51,2022.11.05 00:28:21,도지 잘 먹고 갑니다 난 야수가 아니라서 못 버티겠다 아 시발 너무 달어ㅋㅋㅋㅋㅋㅋㅋ,도지 야수 버티 너무
52,2022.11.05 00:29:14,반대매매를 해야하는이유와 왜 꿀인지 알아보자 코인 세력들은 호재악재 철저히 이용하고 차트도 철저히 이용함 개미심리 정말 잘안다BTC상승하고 비트랑 이더 알트까지 오르니막 사고싶어서 미치고 포모오재? 이럴땐매수하면안된다 니가사는그자리가 고점이니까팔고싶어서미치겠고 도저히못버티겠고 팔자마음먹은순간 물타야하고 진정한 공포가왔을따그때 풀매수해야 돈버는순간이되는거다항상 명심해라노름은 본전에 잃는다는 사실을,반대 매매 이유 인지 알아보 코인 세력 호재 악재 철저히 이용 차트 철저히 이용 개미 심리 정말 상승 비트 알트 오르 사고 미치 오재 매수 자리 고점 미치 도저히 버티 마음 순간 진정 공포 매수 순간 항상 명심 노름 본전 사실
53,2022.11.05 00:29:25,위믹스 쏘나 ? ㅎ,믹스
54,2022.11.05 00:29:54,도지나락!!!!! ㄱ ,도지 나락
55,2022.11.05 00:31:09,코인베이스가 리플 승소할수있게 밀어... 밀어준다는데 최소 35000원 봐야지 리플~,코인 베이스 리플 승소 최소 리플
56,2022.11.05 00:31:13,40K까지는 무난하게 롱인듯 역시 디지털 금이라 그런지 금융위기에 힘을 발휘하는구만 ㅋㅋ,디지털 금융 위기 발휘
57,2022.11.05 00:31:16,도지코인 평단 183 > 176에 팔았다..손절후 위믹스 2210 탑승했 ,도지 코인 평단 절후 믹스 탑승
58,2022.11.05 00:31:48,경북 봉화 광산 광부들 살아서 나왔으니 비트도 대박나자 ^^ 모두 화이팅~,경북 봉화 광산 광부 아서 비트 대박 나자 화이팅
59,2022.11.05 00:32:45,잘 가는가 싶더만 또 헛발질이네 다시 시동 걸어야지~ ,더 헛발 시동
60,2022.11.05 00:32:49,마스크 지금드가서 5퍼만 먹고 나온다 ,마스크 지금 드가
61,2022.11.05 00:32:53,비트가 버티고 크게쏟지만 않으면  단기알트상승이지 근데 또 너무뻔한그림이라  쏟을어같기도 하고도무지 모르겟다 22년도는,비트 버티 단기 알트 상승 너무 그림 도무지 모르
62,2022.11.05 00:33:12,미친 위믹스 좀비네 이말올?,믹스
63,2022.11.05 00:34:21,이야 우리 엄마 3000만원 벌었다 ㅅㅂ ,엄마
64,2022.11.05 00:34:22,도지 징하다 ㅋㅋ 바짓가랑이 잡고있는것같노 ㅋㅋ ,도지 징 바짓가랑이
65,2022.11.05 00:34:43,숏충이인데 물렸던거 비트가 살려줘서 탈출했다 ㅇㅇ 세상은 아름답다,충이 비트 탈출 세상 아름답
66,2022.11.05 00:35:14,위믹스 담보 상환 ㅋㅋㅋ 가즈아,믹스 담보 상환 가즈
67,2022.11.05 00:36:06,코린인데요 횽님들 아무것도 모르고 시작한지 3일찬데50으로 선물 거래 하는데 이더랑 비트만 하는중인데여기 두개만 손대면 잘때 걸어놔도 청산 안당하겠죠?,코린 아무것 모르 시작 선물 거래 비트 손대 청산 당하
68,2022.11.05 00:37:16,비트코인은 인플레 헷지용으로 사토시가 만든거임 지금같은 고금리 고인플레 시대에 숏을 친다??나 돈 잃고 시퍼요~ 광고하는 꼴 ㅋㅋ,비트코인 인플레 지용 사토시 지금 고금리 인플레 시대 시퍼 광고
69,2022.11.05 00:37:27,위믹스 단타 달달하노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅇㅇㅇㅇ,믹스 단타 달달
70,2022.11.05 00:38:30,도지한번에 올려서 지금 쉬고있는거다 곧 200원간다새키들아,도지 지금
71,2022.11.05 00:38:41,도지 꽉 잡고 계세요. 매도 하지 마시고요 저는 177에 익절하고 매도했어요.  ,도지 매도 마시 고요 매도
72,2022.11.05 00:39:30,도지 ㅈㄴ질기네  ㄹㅇ ,도지 질기
73,2022.11.05 00:40:22,승소실패후 리플상폐ㅋㅋㅋㅋ ㄹㅇ ,승소 실패 리플
74,2022.11.05 00:41:55,빅숏 한시간전 다빼고 잔다,
75,2022.11.05 00:41:59,도지177에 드갔는데 어째 쎄하노,도지
76,2022.11.05 00:42:38,도지는비트코인보다 정직하다 도지는 든든한 서포트가 있다 ,도지 비트코인 보 정직 도지 서포트
77,2022.11.05 00:43:04,도지숏 ㅈㄴ달다 50배 ㅈㄴ달다 ,도지
78,2022.11.05 00:44:12,숏 들어갑니다 슛~~~~~ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅇㅇ,
79,2022.11.05 00:44:20,야수의 심장 어머님 사진 ,야수 심장 어머님 사진
80,2022.11.05 00:44:48,깨졌다 ㅋㅋㅋ ㅋㅋㅋㅋㅋ ,
81,2022.11.05 00:45:25,떨어진다 꽉잡아!!!! ㅋㅋ ,
82,2022.11.05 00:45:42,21k는 무적이다 방어가즈아 아니면 말고ㅋ ,무적 방어
83,2022.11.05 00:46:07,미납 정책 걸려있어도 소액결제 무조건 ok ,미납 정책 어도 소액결제 무조건
84,2022.11.05 00:46:08,도지개같이 파랭이 ㅋㅋㅋㅋ 시발 나스닥무빙 ㄹㅇ 홀짝이다 지금부터는 뇌없는짐승이 먹는다,도지개 파랭이 나스닥 무빙 홀짝 지금 짐승
85,2022.11.05 00:46:42,도지는  믿음이다 세계 1등 부자가 밀어주는 도지  말고 무엇을 믿겠는가? ,도지 믿음 세계 부자 밀 도지
86,2022.11.05 00:47:05,ㅋㅋ178에드갔다가 177에 빠져나왔ㅆ는데 시바 와 다행 ,시바 다행
87,2022.11.05 00:49:01,이새끼들도 애지간하다 그걸또 내려버리네 하,지간 버리
88,2022.11.05 00:49:23,도지 운지 ㅋㅋ ㅋ ,도지 운지
89,2022.11.05 00:52:31,키야 더 떨어져라 좋다조아 ,조아
90,2022.11.05 00:52:34,형아  단란주점갔다올겡 내일보자 얘들앙 ㅎㅎㅎ60만언 출금했다~.~ 잘자랑 ㅎ,형아 주점 내일 만언 출금 자랑
91,2022.11.05 00:53:18,도지 종가 알려준다 158원,도지 종가
92,2022.11.05 00:53:34,애새끼들 또 오지게 쳐 물렸겠구만 ㅋㅋㅋ 이거지 이거 ㅋㅋㅋㅋㅋㅋㅋ,애새끼 오 구만
93,2022.11.05 00:56:10,도지 틱당 존나쎈데 환율 포기해도 그냥 해외에서 사라 한틱에 0.5퍼 존내무섭다;,도지 환율 포기 그냥 해외 사라 무섭
94,2022.11.05 00:56:51,위믹스 존나쏜다 ㅋㅋ 오늘 50퍼짜리네,믹스 오늘 짜리
95,2022.11.05 00:57:17,비트 3년간안올 고점 ㅋㅋㅋㅋㅋ ㄹ ,비트 고점
96,2022.11.05 00:57:33,위믹스  설거지 또 당하겠네 애들ㅋㅋㅋ ㅇㅈ? ,믹스 설거지 당하
97,2022.11.05 00:57:53,위믹스 단타로 5%벌고 2290원 홀딩중이다 언제팔까?,믹스 단타 홀딩
98,2022.11.05 00:57:53,위믹스 이틀전 전고 뚫겠노 가즈아,믹스 이틀 전고 가즈
99,2022.11.05 00:58:23,매도잘하는법 팁좀 ,매도
100,2022.11.05 00:58:52,세력이고 개미고 다 떨어져나갓네 미국 놈들 선거 자금 꿀꺽햇구만,세력 개미 미국 선거 자금 꿀꺽 구만
101,2022.11.05 00:58:54,위믹스 2395 익절 완료 ㅋㅋ 앙 낼 백회점 쇼핑갈거에요~,믹스 완료 쇼핑
102,2022.11.05 00:59:00,도지코인 4퍼손절후 위믹스 탑승 인증 지금탄거면 인생저점이라 생각된다  오늘 100퍼쏘고 내일 100퍼 다시 내려도 괜찮다  어차피 소액이라 없는돈이라 생각하고 끝까지 들고가본다 풀매수 떄린거라  중간에 다른코인 쏘면 탑승하고 싶은 불나방 욕구가 들지만 도지코인이 쏜다해도 참을것이며 어떤코인이 쏴도 참을것이다. 인생역전간다.  ,도지 코인 절후 믹스 탑승 인증 지금 인생 저점 생각 오늘 내일 괜찮 어차피 소액 생각 매수 중간 코인 탑승 불나방 욕구 도지 코인 코인 인생 역전
103,2022.11.05 01:00:10,시발개빠져잇네? ?,
104,2022.11.05 01:00:08,개씹설거지장 더럽다 더러워 ,개씹 설거지 더럽
105,2022.11.05 01:00:19,위믹스 채무상환 ㅋㅋ 채무 갚을 능력이 있다?상폐 절때안당한다,믹스 채무 상환 채무 능력
106,2022.11.05 01:00:19,비트 어디까지 내려갈까 30프로 먹었네,비트 프로
107,2022.11.05 01:00:48,석우가 옳았다 미국선거자금용 반나절 단타엿네 휴…,석우 미국 선거 자금 반나절 단타
108,2022.11.05 01:00:57,선물 이거 돈 벌 수 있는 거 맞아? 승률 70-80넘어도 손절 버릇 들여도 운이 안따라주면 시드 우하향인데 전재산 반 날리고 접으련다솔직히 돈 버는 사람 많아?,선물 승률 어도 손절 버릇 시드 우하 재산 날리 솔직히 사람
109,2022.11.05 01:01:02,병신들 위믹스 담보 상환이 의미하는건 상폐 방지 유의 해제의 목적이지지능지수 50이하 조류 수준이냐? 하여튼 시발 좆병신들,믹스 담보 상환 의미 방지 해제 목적 지능 지수 이하 조류 수준 하여튼
110,2022.11.05 01:01:30,위막스 잘먹고 간다. 병신들아 확 떨궈라 이제,막스 이제
111,2022.11.05 01:01:52,아까 이거 올라가는거 페이크라고 선거라 그런거라고 글올려준놈  고맙다   너처럼 살아야 천국가는거라고 생각한다이쓰레기들이 즐비한 곳에 의인이 있었네,아까 페이크 선거 고맙 천국 생각 쓰레기 의인
112,2022.11.05 01:02:16,오늘 상승장에 못먹은 호구 없재? 롱 박아본다…,오늘 승장 호구 박아
113,2022.11.05 01:02:24,가스비관련 질문하나만할게요ㅠ 제가스왑을하려는데 가스 51200이라 나오는데 스왑하려면 해당코인이 51200개가 필요하다는뜻인가요?ㅠ,가스 관련 질문 스왑 가스 나오 스왑 해당 코인 필요 다
114,2022.11.05 01:02:53,위믹스 끝 상황종료수고했다,믹스 상황 종료 수고
115,2022.11.05 01:03:14,다시안올 저점이다 롱박는다 오늘 22k 한번더 준다 선거자금 모자르데,저점 오늘 선거 자금 모자르
116,2022.11.05 01:03:19,일드게임즈 조만간 또 갈듯. 2500사토시 터치해야함 ㅇㅇ,게임즈 조만간 토시 터치
117,2022.11.05 01:03:21,하 사람들 하하호호 하는거보다 여기오니까 살것같네 ,사람 호호 보
118,2022.11.05 01:03:52,비트겟 입금 좀 도와주세요 ㅠ ,비트 입금 세요
119,2022.11.05 01:04:22,ㅋㅋㅋ위믹스 역시나 역시네  ㅋㅋ ,믹스
120,2022.11.05 01:04:34,썬!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 썬!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,
121,2022.11.05 01:04:41,니미 하루종일 올린거 한시간만에 다쳐빼네ㅡㅡ 안해ㅅㅂ,하루 종일 올린
122,2022.11.05 01:04:48,리얼 지금 롱박으면 나한테 절하고싶어질걸 트럼프가 선거자금 덜 모앗다자나 빨리 롱박어 10분내로 회복한다,리얼 지금 트럼프 선거 자금 앗 빨리 분내 회복
123,2022.11.05 01:05:14,올린거다빼는중이네. ㅋㅋ,올린
124,2022.11.05 01:05:35,아우 달아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 최고점 스위칭 나이따~~~,아우 최고점 스위칭 이따
125,2022.11.05 01:05:55,나스닥 지옥간다 ㅋㅋㅋ ,나스닥 지옥
126,2022.11.05 01:06:04,롱 박은사람 미안하다 도망칠게 ㅅㅂ 진짜 다도망가는구나?,사람 미안 도망 진짜
127,2022.11.05 01:06:13,헤으응.. ,
128,2022.11.05 01:06:38,비트 병신새끼 진짜 무빙머냐,비트 진짜 무빙
129,2022.11.05 01:06:56,위믹스 게이들 살아있나 살았음 됐다,믹스 게이
130,2022.11.05 01:07:00,애들아 마스크네트워크는 어쩌냐... -800만찍혀있는데 원화상장까지 존버하면탈출할 수 있지?,마스크 네트워크 어쩌 원화 상장 탈출
131,2022.11.05 01:07:01,드디어 18k가는구너 ㅇ ,드디어 는
132,2022.11.05 01:07:09,시발 위믹스 잘못산거 한틱 손해봣네 씨발 ㅇ ㅏ,믹스 잘못 산거 손해
133,2022.11.05 01:07:44,20700 지지선… 롱 다시 박는다 트럼프형 사랑해요,지지 트럼프 사랑
134,2022.11.05 01:08:10,영차 영차!!! 홧팅!!,
135,2022.11.05 01:08:22,지금 내리는 이유… 선거용 영끌 가짜 호재로 억지로 올렸으니제자리로..,지금 내리 이유 선거 가짜 호재 억지로 제자리
136,2022.11.05 01:08:22,나스닥 디커플링 ㅅㅅ  ㄱㅇㄷ ,나스닥 커플링
137,2022.11.05 01:08:46,위믹스 담보상환 공지 유의풀리겠네..  ,믹스 담보 상환 공지 유의 풀리
138,2022.11.05 01:08:46,지금부터 단타 20750 익절 하자 개꿀,지금 단타 개꿀
139,2022.11.05 01:08:48,아직 아니다 더 간다  아직 안뺀다 ,아직 아직
140,2022.11.05 01:09:13,사촌누나가 미국회계사 c뭐시기 취득했다는데 대단한거냐?  긁적 ,사촌 누나 미국 회계사 시기 취득 다 대단
141,2022.11.05 01:09:45,나따라 롱박은 사람들 잘 먹엇냐 후후,사람 후후
142,2022.11.05 01:10:18,어디까지 내리는거냐 또라이들인가,내리 라이들
143,2022.11.05 01:10:23,하나 배팅한게 디커플링이노 ㅋㅋㅋ ,배팅 커플링
144,2022.11.05 01:10:26,이더 이클 다음시즌 머장 되겠네 비트상폐,이클 시즌 비트
145,2022.11.05 01:10:35,청산 300달라 강제 청산이면 싸게 배운거죠..?,청산 강제 청산
146,2022.11.05 01:10:35,아 위믹스 시발 또속네 나도 병신이다 진짜 하 그걸 못참고,믹스 진짜
147,2022.11.05 01:10:42,플로우간다 지금 가네,플로우 지금 가네
148,2022.11.05 01:10:48,개미 털이용 이엇네 세력 ㅋㅋㅋ 캐파가좀 크다? 롱박고 수면 굳 국룰 개이득,개미 이용 세력 수면 이득
149,2022.11.05 01:11:08,마지막 기회줄때 팔걸 그랬네 ㅅㅂ,마지막 기회 줄때
150,2022.11.05 01:12:18,실시간 숏충이 너무 달다 ㅠㅠ 드디어 먹어보네 ㅠㅠ ,실시간 충이 너무 드디어
151,2022.11.05 01:12:20,위또속 ㅋㅋㅋ 유의해제 되면 뭐? 매일 신저가 갱신하던 김치코인이 뭐있음?,해제 매일 신저 갱신 김치 코인
152,2022.11.05 01:12:34,존나 이상하긴 했다 갑자기 미국 언론들 호재 합창 ㅋㅋㅋ선거 앞두고 쇼한거였노,갑자기 미국 언론 호재 합창 선거 앞
153,2022.11.05 01:13:45,호재 영끌해서 터트렸는데 고작 저거 오른거야? ㅋㅋ생각해보면 상황 진짜 심각하긴 하네,호재 고작 생각 상황 진짜
154,2022.11.05 01:14:19,오늘 롱 잡고 수면 하면 100% 수익이냐 ? 행복해,오늘 수면 수익 행복
155,2022.11.05 01:14:33,호재 영끌했다는게 왤케 웃기냐 ㅋㅋㅋ ,호재 다 웃기
156,2022.11.05 01:14:42,도와주세요ㅠㅠ급해요 ,세요
157,2022.11.05 01:16:42,21k 찍으면 관망해야지 ㅎㅎ 롱 개꿀 하루종일 단타다 안잔다 불토,관망 개꿀 하루 종일 단타 불토
158,2022.11.05 01:16:45,도지 숏치고 잔다 ㅋㅋ ,도지
159,2022.11.05 01:17:11,위믹스 호재가 많지 12월 미르m 글로벌 출시바이낸스 상장도 멀지않았고다음주 월요일 유의해제되면 날라간다 지금 사놔라,믹스 호재 미르 글로벌 출시 바이 낸스 상장 월요일 해제 지금
160,2022.11.05 01:18:04,비트가 미래다. 나스닥 디커플링ㅅㅅ 무적의 20.8k 주봉 20.8k 지키면 대상승당 돌입 ,비트 미래 나스닥 커플링 무적 주봉 지키 대상 승당 돌입
161,2022.11.05 01:18:14,여기까지가 긑인가보오 (?) 끝이노?,
162,2022.11.05 01:18:44,위믹스가 왜 불쌍해 보이노 ㅠ 안쓰럽당ㅠ,믹스 보이 안쓰럽
163,2022.11.05 01:19:20,쭉쭉오르네 ㅋㅋㅋ 다시 가네  역시 머장 무빙 굳,쭉쭉 오르 무빙
164,2022.11.05 01:19:31,찌라시 호재로 오른거 오늘 산놈 있냐,라시 호재 오늘
165,2022.11.05 01:19:41,걍 니네 태어난게 악재임 진짜 정신병자들만 모아놨나보네 ㅋㅋㅋㅋ,악재 진짜 정신병자
166,2022.11.05 01:21:02,위믹스 그래도 양전은 했네 만족하장ㅎ,믹스 양전 만족 하장
167,2022.11.05 01:21:12,싸 이 타 라 상 폐 빔 출 발  가 즈 아 ,
168,2022.11.05 01:22:06,ㅆ발 웹툰보고오니 떨어져잇네 ㅡㅡ 하 뒤질라고,웹툰
169,2022.11.05 01:22:20,니네 emc2  아인 기억나냐? 상폐빔으로 10배오른거 싸이클럽각나왔다 ,아인 클럽
170,2022.11.05 01:22:33,ㅜㅜ 도지평단649  올랑다길래봤더니 좀오르긴했네 200뿐이안대지만 아쉽노ㅋㅋ ,도지 평단 오르 아쉽
171,2022.11.05 01:23:56,위믹스 다시 간다   어랏 타라,믹스 타
172,2022.11.05 01:23:59,개같은 머장아 20700깨지면 돈 다 뺄테니 그리알아라 ㅡㅡ 뒤질라고,장아 깨 그리 아라
173,2022.11.05 01:25:47,도지로 깔끔하게 30벌고 손절 오늘은 bbq나 한 마리 시켜야겠다,도지 손절 오늘
174,2022.11.05 01:25:58,도지코인 봊 돌리는 중이네 보지코인 ,도지 코인 돌리 코인
175,2022.11.05 01:26:05,도지 더 안떨어지나? 걍 팔까? ,도지 떨어지
176,2022.11.05 01:26:13,위믹스 힘이 하나도 없노  ㅉ ㅉㅉ,믹스
177,2022.11.05 01:26:28,펀디엑스 호재… Xpos 자체개발 시스템 나온다네11월 중순부터 동남아시아부터 싹 지원국가들 확장 중,펀디 엑스 호재 자체 개발 시스템 중순 동남아시아 지원 국가 확장
178,2022.11.05 01:27:42,297->332 만든게이다 방금도 수수료띠고 0.88퍼먹음실력 ㄱㅊ음?차트볼줄모름..,방금 수수료 퍼먹 실력 차트 모름
179,2022.11.05 01:28:33,권도형 정치성향 뭐야? 급 궁금,권도형 정치성향
180,2022.11.05 01:29:39,아파트 개쏠거같다 10220-230 에서 존나 매집하는거 같은데,아파트 매집
181,2022.11.05 01:30:13,웨이브 차트 너무 아름답지 않뉘?? 공작새 같아..... 아름다워......... ,웨이브 차트 너무 아름답 공작새
182,2022.11.05 01:30:24,칠리즈 알고랜드 풀매수때려라ㅋ월드컵2주 ㅇㅇ,랜드 매수 월드컵
183,2022.11.05 01:30:30,시끼 욕하니까 100달러 올려주내 ㅋ 익절하고 잘 잔다 ㅃㅇ 머장 새끼야 고맙다,고맙
184,2022.11.05 01:30:51,칠리즈 알고랜드 폭주중 ~월드컵코앞이다잉 ㅋ,랜드 폭주 월드컵 코앞 다
185,2022.11.05 01:31:30,마스크 지하실은 내일가? 오늘은 내려가는중같은데 ㅇ ,마스크 지하실 일가 오늘
186,2022.11.05 01:32:10,위믹스 본진 출발합니다 . ,믹스 본진 출발
187,2022.11.05 01:32:36,297->332 만든게이다 솔직히 인정해줘라 3일만에 만들었는데3억이면 3천번거잖아,솔직히 인정
188,2022.11.05 01:33:00,플로우 어떠냐 이 씨1발새1끼들어,플로우 발새
189,2022.11.05 01:33:23,도지는 봇 돌릴때 2만원대로 돌리는데 위믹스는 4천원대로 돌리네 ㄹㅇ ,도지 돌리 믹스 돌리네
190,2022.11.05 01:36:01,대ㅡㅡㅡㅡㅡㅡㅡㅡㅡ운 지 ㅋㅋㅋㅋㅋㅋㅋㅋ ㅇㄹㅇ,
191,2022.11.05 01:36:57,도지 잘말아올린다 곧회복한다 양전준비,도지 회복 양전 준비
192,2022.11.05 01:38:21,Btc장 중에 롱 단타칠만한거없냐 루프링 게임즈는 꼬라지가..,단타 만한 루프 게임즈 꼬라지
193,2022.11.05 01:38:28,쎄타 11월은 들고가고 12월 4.0전에 내리는거다 창년의새끼들아,내리
194,2022.11.05 01:42:16,도지 말아올릴 힘도 없누 ㅋㅋ 듀ㅣ져!! ,도지
