,date,data,result
19,2022.01.22 00:02:49,솔직히 숏치고싶은데  ,솔직히
20,2022.01.22 00:02:50,나스닥 비트코인 동시 ㅡㅡㅡ시즌종료ㅡㅡㅡㅡ ㅡ ,나스닥 비트코인 동시
21,2022.01.22 00:02:59,나스닥 개같이 반등ㅋㅋ 비트 2000 기원 ,나스닥 비트 기원
22,2022.01.22 00:03:04,자기 무섭다 개추ㅋㅋㅋ 시발 랄부 떨리네 ,무섭 개추 떨리
23,2022.01.22 00:03:11,나스닥 질질싸는중 비트코인 3천도 금방이다ㅋㅋㅋㅋㅋ ㅋㅋㅋ 일단 오늘 9시에 4천  ,나스닥 질질 비트코인 금방 오늘
24,2022.01.22 00:03:09,초대형 악재떴다  ,초대 악재
25,2022.01.22 00:03:13,롱스톤대가리들아 대가뤼뜨끈하제ㅋㅋㄱㄱㅋㄱㄱ 육봉봐라 니들 ㅈ댓다 비유융시이인드으을ㅋ ,스톤 대가리 육봉 댓다 비유 시이
26,2022.01.22 00:03:22,노스닥 14000붕괴 38k 깨러가즈아 ㅋㅋ ㅋㅋㅋㅋ ,노스 붕괴 가즈
27,2022.01.22 00:03:24,원금 마이너스 60프로 돌파했다 ㅎㅎ 씨발....  ,원금 마이너스 프로 돌파
28,2022.01.22 00:03:42,멸공!! ^^7 빨갱이새끼들 제발 두부다 깨져서 잔인하게 뒈졌으면 좋겠다김일성 씹쌔끼 김정일 개새끼 김정은 애미뒤진창년갈보콜걸년새끼 ^오^ ,멸공 빨갱이 제발 두부 잔인 김일성 김정일 개새끼 김정은 애미 진창 갈보 콜걸
29,2022.01.22 00:03:52,37k 38k 구간에서 200만개 던지는게 선물기준 이게 말이 되나 이 구간에서 오지게 던지네 던질거면 위에서 던지지 굳이  이쪽에서.. ,구간 던지 선물 기준 구간 오 던지 던지 굳이
30,2022.01.22 00:04:07,곡소리 ㅈㄴ나오네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 미친놈인척 지금 들어간다 ,곡소리 나오 지금
31,2022.01.22 00:04:17,생각보다 스닥이에비해 잘버티네 이러다 훅 꺼질듯 조심 ,생각 보 버티 이러 조심
32,2022.01.22 00:04:34,나스닥 14000 아무이상없이 돌파 ㅋㅋㅋㅋ  ,나스닥 없이 돌파
33,2022.01.22 00:04:35,코인판 다들 떠나라 이제 설거지  펌핑도없다특히 업비트는 석우형이 펌핑 못하게 해서다 조진거다 ,이제 설거지 펌핑 특히 업비트 석우 펌핑 조진
34,2022.01.22 00:04:37,살려줘 제발 어디가 바닥이냐 도댜체 ,제발 바닥
35,2022.01.22 00:04:36,비트코인 떨어지는 이유  ,비트코인 떨어지 이유
36,2022.01.22 00:04:42,홍금보다  비트코인 망했다  망한김에 300명 구제간다 300명 진지하게1인당100만원씩 깔끔하게300명 구제간다 여러번 구제해줬던거 잊지않았겟지?두둑하게 줬었고두둑하게 받았을거다아니 두둑했을거다...그냥 리플계좌만그냥 아니 그냥 딱적어 아니 그냥학교에서 칠판에 적듯이그냥 리플계좌만 딱적어라 그냥 적어라 이유 불문 아니 그냥 앞뒤 정황 아니...그냥 막무가내 리플계좌만 딱적어라 그이상도 그이하의 댓글도허용치않는지코바범위다..ㅅㄱ ,홍금 보 비트코인 구제 구제 구제 그냥 리플 계좌 그냥 그냥 그냥 학교 칠판 그냥 리플 계좌 그냥 이유 불문 그냥 앞뒤 정황 그냥 막무가내 리플 계좌 이하 댓글 허용 코바 범위
37,2022.01.22 00:04:50,MVRV 지수보면 21년 6월 불반등 시점에 다 왔음 21년 6월 21일부터 불반등 나왔는데 6월 21일 MVRV지수가 1.542였음지금 1.618임 ,지수 시점 지수 지금
38,2022.01.22 00:04:51,넷플 나락 지리네 줄줄세네 ,나락 지리 줄줄
39,2022.01.22 00:04:53,존버는 승리해?  ,승리
40,2022.01.22 00:04:57,진짜 간만에 글쓴다 대처 어떻게해야하는지 알려줄게 주식이나 코인이나 정말 세력이 선동하고 꼬시면서 올리는건데 어느정도 올리면 개미들에게 기술적 반등이라는 헛희망 주면서 물량 털어댄다. 주식이든 코인이든 분할매수 안하고 한방에 박아대는 애들은 진짜 그냥 투자를 안하는게 맞아 그건 그냥 투기야. 질질질 샐때는 그냥 냅두다가 누가봐도 반등 다시올때 그때부터 조금씩 주워담고 추매를하든 물을타든 하는 전략으로 가야맞는데 고수들 따라한다고 초보들이  무리하게 박아대니 그렇게 큰돈을 잃는거다. 진입 할지말지 고민 하는애들한테는 그냥 지금은 지켜보라 하고싶고 솔직히 어디까지 빠질지 아무도몰라. 이건 세력들도 몰라 세력이 한개니? 지들도 서로 눈치보기바빠 그니까 그냥 지켜봐 만약 지금 물려있다하면 지켜보다가 바닥 확인하면 물을타라. 화이팅해라 애들아  ,진짜 간만 대처 주식 이나 코인 이나 정말 세력 선동 꼬 올리 정도 올리 개미 기술 희망 물량 주식 코인 분할 매수 한방 진짜 그냥 투자 그냥 투기 질질질 그냥 냅 추매 전략 고수 초보 무리 진입 고민 그냥 지금 지켜보 솔직히 세력 세력 서로 눈 그냥 지금 지켜보 바닥 확인 화이팅
41,2022.01.22 00:05:03,자고싶은데 부처빔나올까봐 못잔다 개추 ㅋㅋ 제발 ,부처 개추 제발
42,2022.01.22 00:05:07,써틱 기똥차게 오르고 유쾌한 음전ㅋㅋㅋㅋㅋㅋ ㄹㅇㅋㅋㅋㅋ ,기똥차 오르 유쾌 음전
43,2022.01.22 00:05:11,2월달 불장 이야 힘내!!!! 옆집 강아지가 맞다고 짖어줬어  ,불장 옆집 강아지
44,2022.01.22 00:05:16,놈무현씨 빨리 들어오세요~~!! 애타자나 아잉 ,무현 빨리 들어오 세요 타자
45,2022.01.22 00:05:46,니들이 다 패닉셀해야 오른다 지금이야  확신가지고 버티겟지더 떨구고 떨구고 시간이흐르면 니들도 지쳐서  팔게되있음 ,패닉 지금 확신 버티 떨 떨 흐르
46,2022.01.22 00:05:46,-5퍼로 ㅈㄴ 징징거리네 ㅋㅋㅋ 여기에서 글싸는거 부터가 살만하다는거다 ㅋㅋ-40퍼는 맞아봐야 죽닥치고있지 ㅋㅋ ,징징 다 닥
47,2022.01.22 00:05:51,부처빔이 선녀다... 계단식 하락  겪으니까  이게  진짜 생지옥이다.... ,부처 선녀 계단식 하락 진짜 생지옥
48,2022.01.22 00:05:57,코인으로 재미볼 수 있는 시대 다가버림 나스닥 페어링으로 변동성 썩어버림 ,코인 재미 시대 나스닥 페어링 변동성
49,2022.01.22 00:06:00,근데 넷플릭스는 뭔데 마이너스 22프로냐?   ,넷플릭스 마이너스 프로
50,2022.01.22 00:06:13,개 병1신새끼 또 선채로 뒤졌네 아휴 미치겠다 진짜 ,미치 진짜
51,2022.01.22 00:06:31,기법 총동원해서 저점 잡앗더니 신저점 갱신. -60프로 갱신중. 씹새끼야. 언제까지 내려갈래 ,기법 총동원 저점 저점 갱신 프로 갱신 갈래
52,2022.01.22 00:06:40,엄마 더늙기전에 효도할려고코인했다가  ,엄마 효도 코인
53,2022.01.22 00:06:59,비트씨발병신씹사기 ㅋㅋ 거의 ㅇㅁ가뒤져서 시체회손된수준  ,비트 사기 시체 수준
54,2022.01.22 00:07:13,스와이프만 달린다 스와이프만 달린다 ,와이프 와이프
55,2022.01.22 00:07:13,ㅡㅡㅡㅡㅡㅡㅡㅡ머운지ㅡㅡㅡㅡㅡㅡㅡㅡ 1 ,
56,2022.01.22 00:07:22,그냥 다 팔아서 그나마 남은 원금 건져 32k 까지 직하강 준비하자 ,그냥 아서 그나마 원금 직하 준비
57,2022.01.22 00:07:28,하락장이 좋은게 다시 다시 상승기회주는거임  ,하락 장이 상승기 회주
58,2022.01.22 00:08:17,1월22일 비트 46억 인증  ,비트 인증
59,2022.01.22 00:08:30,이번에 벌면 어머니 안마의자 사드릴려 했는데 어머니 저를 위해 1년만 더 일해주세요 ,어머니 안마 의자 드릴 어머니 세요
60,2022.01.22 00:08:39,니들 폭락하면 폭락한다고 숏박고 계속 오르면 롱박고 하는 습관 그런 습관 안버리면 언젠간 청산당함;;롱런하는 트레이더들 대부분 나처럼 상황판단 해가면서 딱 들어가서 수익 딱 먹고 빠지고 그럼 내가 쌉고수니까 말해주는거. ,폭락 폭락 계속 오르 습관 습관 버리 청산 롱런 트레이더 대부분 상황 판단 수익 빠
61,2022.01.22 00:08:47,본전될때까지 굶는다. 마이너스 40 ,본전 마이너스
62,2022.01.22 00:08:51,숏 오늘하루만 4000달러 ㅋㅋ77ㅓ억 달다달아  ,오늘 하루
63,2022.01.22 00:08:53,죽고싶다ㅜ  ,
64,2022.01.22 00:09:00,코드쿤스트급 작곡가 vs 고려대 출신 약사 나이 34살 기준 전자는 고졸에 작곡가 후자는 고대 자연대>>약대편입>>개국 약사 닥전 닥후?   ,코드 쿤스 작곡가 고려대 출신 약사 나이 기준 작곡가 후자 고대 자연 약대 편입 약사
65,2022.01.22 00:09:17,아직 모니터액정 깨부수기나 책상 격파안나와서 안샀음 그때되면 살거임 ,아직 모니터 액정 깨 책상 격파
66,2022.01.22 00:09:26,코인으로 인생 역전노린 애들많을텐데  아쉽게됬네 ㅇㅇ 아쉽다 들어온 타이밍이 아쉬워비트코인 몇백만원할때그때 시작했으면진짜 인생역전했을텐데아쉽다 아쉬워ㅅㄱ  ,코인 인생 역전 노린 아쉽 아쉽 타이밍 비트코인 시작 진짜 인생 역전 아쉽
67,2022.01.22 00:09:30,코인판 17년진입해서 21년까지가 최고 꿀빨시기 돈벌던 애들은 다 이때 진입함 이젠 주식처럼 적당히 먹고 빼라 ,코인 진입 최고 진입 주식 적당히
68,2022.01.22 00:09:34,익절할땐 누구보다 쫄보지만  손절할땐 누구보다 상남자면 개추 ㅋㅋ 익절할땐 쫄보라 3퍼 먹고 빠지지만손절할땐 20퍼쯤은 견디는 사나이들 개추 ㅋㅋ ,보 손절 보 남자 개추 보라 빠 손절 견디 사나이 개추
69,2022.01.22 00:09:35,비트살때 바낸씀 업빗씀?? 업빗 왜비싸냐 ,비트
70,2022.01.22 00:09:37,노무현씨 깝치지 말고 빨리 입장~~~~~~!!!!!! 38k 깨주세요 ,노무현 빨리 입장 세요
71,2022.01.22 00:09:40,떨어진다 떨어진다  줍자 타임 ㅋㅋㅋㅋㅋ ,타임
72,2022.01.22 00:10:07,비트바거남 영상 보고와라 오른다믿는다 ,비트 거남 영상
73,2022.01.22 00:10:12,지금보면 붓다빔은 존나 자비로운 거였다 부처님의 자비로 한번은 말아올려줬음 물론 기회줬는대 탈출못한새끼들은 답이없었지 ,지금 자비 부처 자비 기회 탈출
74,2022.01.22 00:10:22,시발개빡쳐서 차뿌셨다  ,
75,2022.01.22 00:10:44,나스닥 빠지는데 비트 48.3지지하면서 받아먹는다? ,나스닥 빠 비트 지지
76,2022.01.22 00:10:45,버 반 꿀 ㅋㅋㅋ 꺼 억 ,
77,2022.01.22 00:10:50,지금이라도 손절하라고?  ,지금 손절
78,2022.01.22 00:10:51,형들 진짜 시즌종료야?  나 한강 가야될거같은데  ,진짜 시즌 종료 한강 가
79,2022.01.22 00:10:56,오늘도 숏으로 돈좀 벌어보자 ㅈ ,오늘
80,2022.01.22 00:11:02,스테이블 코인이나 샀을걸 하면 개추ㅋㅋ ㅋㅋ ,스테이 코인 이나 개추
81,2022.01.22 00:11:18,비트코인 현시점보니까  38k 가문제가 아니라  걍 비트코인 천만원까지 쭉내려갈거같구만ㅋㅋ ,비트코인 현시점 가문 비트코인 천만 구만
82,2022.01.22 00:11:23,lg엔솔때문에 비트코인떨어지는거맞음? 진짜이거때문이냐?  ,비트코인 떨어지 진짜
83,2022.01.22 00:11:28,27살 너무 힘듭니다. 작년 11월 내 나이 26살에 2850만원 가지고 코인입문전역하고 대학교 다니면서 남들은 놀러다닐때 정말 미친 듯이 일해서(주말풀알바  방학노가다)  시드를 만듬 과가 간호학과라 공부를 놓으면 안되는 입장인데 시드 벌고 싶은 욕심에 물론 학점도 말아먹음 (시드 불려서 더 크게 먹고 싶은 욕심이 컸음) 올해 4학년으로 내년에 취업을 앞두고 있지만 정말 개같이 모은 내돈  2850만원이 지금 현재 손절을 하여 1600만원이 되었고 그대로 베이직어텐션토큰 평단 1325원에 물려있음  (글쓰는 이 시점에서 부터 벌써 -18%)물론 빛 내서 한게 아니라서 엄청나게 피말리거나 그런거는 아니지만 너무 속상해서 잠도 못자겠고 당장 실습이랑  토익공부를 준비해야하는 하는데 요 몇일 새 계속 비트 떨구니깐 불안해서 업비트만 보게 되고 일상생활에 의욕이 떨어지네요.   주식만 하던 주린이라 코인세계에 대해 확신이 부족해서 그런데 코인 잘하는 형님들 있으시면 앞으로 어떻게 해야될지에 대해 의견을 여쭤보고자 글 남깁니다.당장 돈이 급한 입장은 아닌터라 존버는 가능합니다만 처음 접하는 코인세계라 확신이 없어 불안한거는 어쩔수가없네요ㅠ ,너무 작년 나이 코인 입문 전역 대학교 다니 정말 주말 알바 방학 노가다 시드 간호학 과라 공부 입장 시드 욕심 학점 말아먹 시드 욕심 올해 학년 내년 취업 앞 정말 지금 현재 손절 그대로 베이직 어텐션 토큰 평단 시점 벌써 피말리 너무 실습 이랑 토익 공부 준비 계속 비트 떨 불안 업비트 일상 생활 떨어지 네요 주식 코인 세계 확신 부족 코인 의견 고자 입장 가능 처음 코인 세계 확신 불안 네요
84,2022.01.22 00:11:30,그냥 코인만 ㅈ된게 아니라 전세계 증시가 ㅈ되었네 씨발 ,그냥 코인 세계 증시
85,2022.01.22 00:11:37,ㅋㅋ씨발진짜얼탱이가없네 에라이 좆같은코인개새끼들 더러워서안한다 ,진짜 탱이 좆같 코인 개새끼
86,2022.01.22 00:11:50,ㅡㅡㅡㅡㅡ나스닥 머장 손잡고 동반운지ㅡㅡㅡㅡㅡ 11 ,손잡 동반 운지
87,2022.01.22 00:11:56,엘살바도르에서 코인 안쓰는놈 징역살게해야한다 그래야 대장하고 알트오름 ,엘살바도르 코인 징역 대장 알트
88,2022.01.22 00:12:14,ㅡㅡㅡㅡㅡㅡㅡㅡㅡ나스닥빔ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ 캌ㅋㅋㅋㅋㅋ ,
89,2022.01.22 00:12:15,니들 잘때 쏟는다 ㅋㅋ 딱보니까 아시아 애들이 저점매수 뒤지게 한거 같은데 ㅋㅋ버거들이 모를리도 없고 무조건 숏쳐서 조진다 ㅋㅋ ,아시아 저점 매수 버거 무조건
90,2022.01.22 00:12:54,이제야 빗갤에 진짜 곡소리가 나오네  슬슬 알트좀 담을때 인거 같은데 ,이제야 진짜 곡소리 나오 슬슬 알트
91,2022.01.22 00:13:19,좀 뚫려라 깝치지말고ㅋㅋㅋ 청산빔까지 쳐맞을라고 ㅋㅋㅋㅋㅋ ,청산
92,2022.01.22 00:13:27,장 난리났네   ,난리
93,2022.01.22 00:13:42,비트코인이 떨어지는것은 아주 좋은 징조다  ㅇㅇ 비트코인이 다시 몇백만원 따리로 내려가고 그이후에 다시 올라가기 시작하면그떄야말로 불장이 한번더 올것이다 지금은 주우려고 하지마라 지금은 저점이아니라1주일만 기다려봐라 최고점일거다ㅋㅋㅋㅅㄱ ,비트코인 떨어지 아주 징조 비트코인 따리 이후 시작 불장 지금 지금 저점 최고점 일거
94,2022.01.22 00:13:47,월급 ㅁㅌㅊ??  ,월급
95,2022.01.22 00:13:59,맨날 시즌종료 드립 치다가 진짜 시즌종료 당하니 기분어때? 어떠함궁금 ,맨날 시즌 종료 드립 진짜 시즌 종료 당하 기분
96,2022.01.22 00:14:01,비트 주봉봐라 29k 리테스트 하러갈듯 - dc official App ,비트 주봉 테스트
97,2022.01.22 00:14:12,라면먹을려다가 물에 밥말아서 김치 먹는다 물에 밥말아서 김치랑 먹는게 더 비싸네 시발 ,라면 아서 김치 아서 김치
98,2022.01.22 00:14:32,오늘은 좀 일찍자요 미안해 계속 놀아서  ,오늘 일찍 자요 미안 계속 아서
99,2022.01.22 00:14:37,지금 풀숏치면 인생역전 쌉가능? ㅇㅇ? ,지금 인생 역전 가능
100,2022.01.22 00:14:38,-38인데 어케하면 되겠냐 4400정도 -38 되었고 현금비중 75프로  8000있는데 어케 하면 되겠냐. ,정도 현금 비중 프로
101,2022.01.22 00:14:57,20분 안에 1000달러 빠질수도 있냐?  ,
102,2022.01.22 00:15:07,다오메이커 ㄷㄷ..펌핑 ㄷㄷ ,메이커 펌핑
103,2022.01.22 00:15:24,하락장 계단식하락이 숏충이 대량양산했다 ㅁㅌㅊ? ㄹㅇ 물리고 숏 돌아선 애들 많을듯  ,하락 계단식 하락 충이 대량 양산 물리
104,2022.01.22 00:15:27,하 더이상 못버티겠다 더이상 못버티겠다는 그때 팔았어야했다 시발환희에 팔라는말 알재? 왜 곡소리날때 파노? ,버티 버티 다 환희 곡소리 파노
105,2022.01.22 00:15:35,참고로  코인을 공부하면서 같이한다.? 아니 미친짓은 하지마라 공부할때는 공부에만 매진해야지 먼 도박하면서 공부한다고 하냐 나중에 되면 이것도 아니고 저것도 아니고 인생 좆망하는 길로 접어드는거야 비트코인은 걍 지금은 좆망하니까 공부나 열심히해서일이나 열심히하고시드나 많이모아라 시드 많이 모아놓고 불장왔을떄그때 시작해도 늦지않다 괜히 기웃대지말고형처럼 뻘소리나 적으로 와라 ㅇㅅㅇ ,참고 코인 공부 공부 공부 매진 도박 공부 나중 인생 망하 접어드 비트코인 지금 망하 공부 열심히 이나 열심히 시드 많이 모아 시드 많이 불장 시작 괜히 기웃대 소리
106,2022.01.22 00:15:35,코린이들을 살려줄 유일한 대선후보 .jpg 1억받고 빛청산가자 ,코린 유일 대선 후보 청산
107,2022.01.22 00:15:45,지금 코인 나락가는이유가 러시아 미국 무력충돌 거의 확실시되가서 나스닥 나락가니까 따라가는거냐?  ,지금 코인 나락가 이유 러시아 미국 무력 충돌 나스닥 나락가
108,2022.01.22 00:15:52,깝치지말고 숏이나 쳐라 ㅋㅋ   ,이나
109,2022.01.22 00:15:52,그냥 러시아가 빨리 우크라이나 며칠만에 먹는게 좋음 시바 질질 끌다간 다 뒤져 ,그냥 러시아 빨리 우크라 이나 며칠 시바 질질 다간
110,2022.01.22 00:15:59,오늘 알트들 -30%씩 올블루 찍는날임 패닉셀 금지!!!!!! ,오늘 알트 패닉 금지
111,2022.01.22 00:15:59,보통 새벽에 존나 쏟던데 ㅋㅋ 씹떡락장은 다그랬음낮에 대충 3%~5% 정도로 가서사람들 아 씨발 오늘 흐르네 옘병 잠이나 자야겠다 하면서 잠이나 잘때-15% 이지랄함 ㅋㅋㅋ ,보통 새벽 대충 정도 사람 오늘 흐르 옘병 이나 이나 지랄
112,2022.01.22 00:16:04,이제 진짜 숨이 잘 안쉬어지는데 정상이냐?  ,이제 진짜 정상
113,2022.01.22 00:16:28,내 자신을 믿지마 비트코인을 믿어!! 블록체인기술은 세상을 바꿀것이고 인류의 미래를 바꿀 위대한 기술이야 지금은 작고 비약하지만 언젠가이세상을 바꿀것이며 지금은 작은 파도에 불가해 잔잔한 파도가 쓰나미가 되어 인류를 덮칠때 ! 그때가 바로 우리 ( 크립토커런시 트레이더 )  승리하는 날이다  ,비트코인 블록체인 기술 세상 인류 미래 기술 지금 비약 세상 지금 파도 불가 파도 나미 인류 커런시 트레이더 승리
114,2022.01.22 00:16:38,인도소년이 옳았다 인도소년이 말할 때가 역사상 최고점 ㅋㅋ모든건 그의 말대로 ,인도 소년 인도 소년 역사 최고점
115,2022.01.22 00:16:44,일주일전 에이다 타고 있던게 신의 한수였네 지금은 비트로 갈아탔는데 저번주 떡상으로 다른코인보다 많이 안떨어짐 ,에이다 한수 지금 비트 저번 코인 보 많이
116,2022.01.22 00:16:50,술먹고 아빠엄마보니 눈물흐르네 씨.발미안해못난자식이라하 ,아빠 엄마 눈물 흐르 발미 자식
117,2022.01.22 00:16:51,걍 비트코인으로 돈번애들은  이미 ㅋㅋ 이미 벌만큼 번애들이라 현금화 시키고 관망하거나  그냥 딴거 기웃거리고 있지코인 쳐다도 안봐 아니 망했는데 왜하냐고이해가안가네 이해가 ㅅㅍ ,비트코인 이미 이미 현금화 시키 관망 그냥 기웃 코인 이해 이해
118,2022.01.22 00:16:53,반등없겠네 술이나 빨고 자야지  ,이나 야지
119,2022.01.22 00:17:02,조졌네 새벽에 모든알트 -45퍼 간다니까..지금이라도 손절 해야겟다 더늦다 조질듯 지금과감히해야함 ,새벽 알트 지금 손절 지금 과감히
120,2022.01.22 00:17:16,넣고자면 일어나서 자살함 ㄹㅇㅋㅋ  ,자살
121,2022.01.22 00:17:35,전쟁끝나면 재진입해라 그 때타도 안늦는다  ,전쟁 진입
122,2022.01.22 00:17:39,비트코인갤에 글 안올라오면 진짜 재앙이라는 거라던데그럼 지금 재앙임?ㅜ 내 돈은 어캐되는건데샌드박스 코인으로 뭐할수 있는데 ,비트코인 진짜 재앙 지금 재앙 샌드박스 코인
123,2022.01.22 00:17:50,오늘 만불 꺼억 잘먹었습니다.   ,오늘
124,2022.01.22 00:17:54,판도라 영화보다 눈물 찔끔 했는데.   누구보며 울처지가 아니다 뒤지겠다 ,판도라 영화 보 눈물 찔끔 처지
125,2022.01.22 00:18:00,저렇게 찐하락이면 나중에 살 시간 주더라  존나 떨어지고 김프 -7% 생김 ㅋㅋ  ,저렇 하락 나중 더 떨어지 김프 생김
126,2022.01.22 00:18:01,머스크형은 지금 잠이온대? 페북 좀 하지 ,머스크 지금 온대 페북
127,2022.01.22 00:18:05,올블루 미스터 오르ㄹㄹㄹㄹㄹㄹ 블루 4500만원 잃고 개 병신됬딘^^  ,미스터 오르
128,2022.01.22 00:18:13,아직 정신 못차린 병신들 많네 ㅋㅋㅋ 20k 가겠노 아직도 희망회로를 굴려? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,아직 정신 차린 아직 희망 회로
129,2022.01.22 00:18:29,잔고 40만원밖에 없던 사람인데요...  ,잔고 사람
130,2022.01.22 00:18:36,나 같은 사람 있나? 나 솔직히 빚으로 하는거 아니고 당장 쓸 돈도 아니여서 -20퍼 물렸는데 솔라나  월급 나오는거 계속 일정 부분 투자 하려고 이 시장 안 망한다고 생각해서 내가  미친거밈?  ,사람 솔직히 여서 솔라나 월급 나오 계속 일정 부분 투자 려고 시장 생각
131,2022.01.22 00:18:42,업비트 올블루 입갤했노 ㅋㅋㅋㅋㅋㅋ  ,업비트
132,2022.01.22 00:18:47,식은땀이 좀 나긴 하는데. 아직 관점 유지임 오늘은 기필코 롱이다. 왜냐고?? 내가 쌉고수라 암    ,식은땀 아직 관점 유지 오늘 기필코
133,2022.01.22 00:18:48,참 보면  대한민국 대통령 진짜 할만한 사람없나보네  ㅋㅋ 이재명이나 윤석열이대통령 언급되는거 보면ㄹㅇ 대한민국은대통령이 하나가 제대로 안나오냐ㅋㅋ이재명은 무슨 씨발욕을 그렇게 심하게 한것을 방송에도 다나가도 이재명 이재명 외치는 병신들보면개돼지들이 분명한듯zzzz ,대한민국 대통령 진짜 사람 이재명 이나 대통령 언급 대한민국 대통령 제대로 나오 이재명 발욕 방송 이재명 이재명 외치 개돼지 분명
134,2022.01.22 00:18:50,코인으로 경제적 자유달성한 사람들 fact 비트 500일때이더 20일때 샀던사람들인거 알재? ,코인 경제 자유 달성 사람 비트 사람
135,2022.01.22 00:18:56,내가 -1700만원 상황에도 아무렇지 않은 이유 시드가 4300만원이다.이 돈 없어도 인생 살아진다.여윳돈 1억2천이나 더 있거든함 가보자 누가 이기나-90%정도는 찍어줘야  내 눈썹 정도 꿈틀하겠네함 해보자 ,상황 아무렇 이유 시드 어도 인생 여윳돈 이나 정도 눈썹 정도 꿈틀
136,2022.01.22 00:18:56,아처  마력공급할 시간이야.  ,아처 마력 공급
137,2022.01.22 00:18:58,시발 너무 빡쳐서 차부셨는데 시발 이거 수리비 얼마나오냐  ,너무 수리비
138,2022.01.22 00:19:07,자고 인나면 또 최소 5퍼는 또 빠져있을거 같지 않냐? 밤 새야되나 시발 ,인나 최소
139,2022.01.22 00:19:09,부동산도 개폭락 하겠지 ?? 영끌한 친구새기 ㅈ되야되는데 ,부동산 폭락 친구 새기
