,date,data,result
34,2022.01.22 00:04:37,살려줘 제발 어디가 바닥이냐 도댜체 ,살려줘 제발 바닥
35,2022.01.22 00:04:36,비트코인 떨어지는 이유  ,비트코인 떨어지 이유
36,2022.01.22 00:04:42,홍금보다  비트코인 망했다  망한김에 300명 구제간다 300명 진지하게1인당100만원씩 깔끔하게300명 구제간다 여러번 구제해줬던거 잊지않았겟지?두둑하게 줬었고두둑하게 받았을거다아니 두둑했을거다...그냥 리플계좌만그냥 아니 그냥 딱적어 아니 그냥학교에서 칠판에 적듯이그냥 리플계좌만 딱적어라 그냥 적어라 이유 불문 아니 그냥 앞뒤 정황 아니...그냥 막무가내 리플계좌만 딱적어라 그이상도 그이하의 댓글도허용치않는지코바범위다..ㅅㄱ ,홍금 보 비트코인 망했 망한 300 구제 간다 300 진지 100 깔끔 300 구제 간다 구제 두둑 줬었 두둑 두둑 . 그냥 리플 계좌 그냥 그냥 그냥 학교 칠판 그냥 리플 계좌 어라 그냥 어라 이유 불문 그냥 앞뒤 정황 . 그냥 막무가내 리플 계좌 어라 이하 댓글 허용 는지 코바 범위
37,2022.01.22 00:04:50,MVRV 지수보면 21년 6월 불반등 시점에 다 왔음 21년 6월 21일부터 불반등 나왔는데 6월 21일 MVRV지수가 1.542였음지금 1.618임 ,MVRV 지수 21 시점 왔음 21 21 나왔 21 MVRV 지수 542 지금 618
38,2022.01.22 00:04:51,넷플 나락 지리네 줄줄세네 ,나락 지리 줄줄 세네
39,2022.01.22 00:04:53,존버는 승리해?  ,승리
40,2022.01.22 00:04:57,진짜 간만에 글쓴다 대처 어떻게해야하는지 알려줄게 주식이나 코인이나 정말 세력이 선동하고 꼬시면서 올리는건데 어느정도 올리면 개미들에게 기술적 반등이라는 헛희망 주면서 물량 털어댄다. 주식이든 코인이든 분할매수 안하고 한방에 박아대는 애들은 진짜 그냥 투자를 안하는게 맞아 그건 그냥 투기야. 질질질 샐때는 그냥 냅두다가 누가봐도 반등 다시올때 그때부터 조금씩 주워담고 추매를하든 물을타든 하는 전략으로 가야맞는데 고수들 따라한다고 초보들이  무리하게 박아대니 그렇게 큰돈을 잃는거다. 진입 할지말지 고민 하는애들한테는 그냥 지금은 지켜보라 하고싶고 솔직히 어디까지 빠질지 아무도몰라. 이건 세력들도 몰라 세력이 한개니? 지들도 서로 눈치보기바빠 그니까 그냥 지켜봐 만약 지금 물려있다하면 지켜보다가 바닥 확인하면 물을타라. 화이팅해라 애들아  ,진짜 간만 쓴다 대처 해야 는지 알려 줄게 주식 이나 코인 이나 정말 세력 선동 꼬 면서 올리 건데 정도 올리 개미 기술 라는 희망 면서 물량 댄다 주식 코인 분할 매수 한방 진짜 그냥 투자 그건 그냥 투기 질질질 그냥 냅 다가 봐도 주워 추매 전략 고수 한다고 초보 무리 진입 할지 고민 한테 그냥 지금 지켜보 솔직히 빠질지 몰라 이건 세력 몰라 세력 서로 눈 바빠 그니까 그냥 지켜봐 지금 물려 지켜보 다가 바닥 확인 화이팅 해라
41,2022.01.22 00:05:03,자고싶은데 부처빔나올까봐 못잔다 개추 ㅋㅋ 제발 ,은데 부처 나올까봐 잔다 개추 제발
42,2022.01.22 00:05:07,써틱 기똥차게 오르고 유쾌한 음전ㅋㅋㅋㅋㅋㅋ ㄹㅇㅋㅋㅋㅋ ,기똥차 오르 유쾌 음전 ㅇㅋㅋㅋㅋ
43,2022.01.22 00:05:11,2월달 불장 이야 힘내!!!! 옆집 강아지가 맞다고 짖어줬어  ,불장 힘내 !!! 옆집 강아지 다고
44,2022.01.22 00:05:16,놈무현씨 빨리 들어오세요~~!! 애타자나 아잉 ,무현 빨리 들어오 세요 ~~!! 타자 아잉
45,2022.01.22 00:05:46,니들이 다 패닉셀해야 오른다 지금이야  확신가지고 버티겟지더 떨구고 떨구고 시간이흐르면 니들도 지쳐서  팔게되있음 ,패닉 해야 오른다 지금    확신 버티 떨 떨 흐르 지쳐서   
46,2022.01.22 00:05:46,-5퍼로 ㅈㄴ 징징거리네 ㅋㅋㅋ 여기에서 글싸는거 부터가 살만하다는거다 ㅋㅋ-40퍼는 맞아봐야 죽닥치고있지 ㅋㅋ ,징징 다 40 봐야 닥
47,2022.01.22 00:05:51,부처빔이 선녀다... 계단식 하락  겪으니까  이게  진짜 생지옥이다.... ,부처 선녀 . 계단식 하락 으니까 이게 진짜 생지옥
48,2022.01.22 00:05:57,코인으로 재미볼 수 있는 시대 다가버림 나스닥 페어링으로 변동성 썩어버림 ,코인 재미 시대 버림 나스닥 페어링 변동성 버림
49,2022.01.22 00:06:00,근데 넷플릭스는 뭔데 마이너스 22프로냐?   ,넷플릭스 뭔데 마이너스 22 프로
50,2022.01.22 00:06:13,개 병1신새끼 또 선채로 뒤졌네 아휴 미치겠다 진짜 ,뒤졌 아휴 미치 진짜
51,2022.01.22 00:06:31,기법 총동원해서 저점 잡앗더니 신저점 갱신. -60프로 갱신중. 씹새끼야. 언제까지 내려갈래 ,기법 총동원 해서 저점 더니 저점 갱신 60 프로 갱신 새끼야 내려 갈래
52,2022.01.22 00:06:40,엄마 더늙기전에 효도할려고코인했다가  ,엄마 효도 할려고 코인 다가
53,2022.01.22 00:06:59,비트씨발병신씹사기 ㅋㅋ 거의 ㅇㅁ가뒤져서 시체회손된수준  ,비트 사기 ㅇㅁ가뒤져서 시체 수준
54,2022.01.22 00:07:13,스와이프만 달린다 스와이프만 달린다 ,와이프 달린다 와이프 달린다
55,2022.01.22 00:07:13,ㅡㅡㅡㅡㅡㅡㅡㅡ머운지ㅡㅡㅡㅡㅡㅡㅡㅡ 1 ,ㅡㅡㅡㅡㅡㅡㅡㅡ머운지ㅡㅡㅡㅡㅡㅡㅡㅡ
56,2022.01.22 00:07:22,그냥 다 팔아서 그나마 남은 원금 건져 32k 까지 직하강 준비하자 ,그냥 아서 그나마 원금 건져 32 직하 준비
57,2022.01.22 00:07:28,하락장이 좋은게 다시 다시 상승기회주는거임  ,하락 장이 상승기 회주
58,2022.01.22 00:08:17,1월22일 비트 46억 인증  ,22 비트 46 인증
59,2022.01.22 00:08:30,이번에 벌면 어머니 안마의자 사드릴려 했는데 어머니 저를 위해 1년만 더 일해주세요 ,어머니 안마 의자 드릴 어머니 위해 세요
60,2022.01.22 00:08:39,니들 폭락하면 폭락한다고 숏박고 계속 오르면 롱박고 하는 습관 그런 습관 안버리면 언젠간 청산당함;;롱런하는 트레이더들 대부분 나처럼 상황판단 해가면서 딱 들어가서 수익 딱 먹고 빠지고 그럼 내가 쌉고수니까 말해주는거. ,폭락 폭락 한다고 계속 오르 습관 습관 버리 언젠간 청산 당함 ;; 롱런 트레이더 대부분 처럼 상황 판단 면서 들어가 수익 빠 쌉고수니까
61,2022.01.22 00:08:47,본전될때까지 굶는다. 마이너스 40 ,본전 는다 마이너스 40
62,2022.01.22 00:08:51,숏 오늘하루만 4000달러 ㅋㅋ77ㅓ억 달다달아  ,오늘 하루 4000 77 ㅓ억
63,2022.01.22 00:08:53,죽고싶다ㅜ  ,
64,2022.01.22 00:09:00,코드쿤스트급 작곡가 vs 고려대 출신 약사 나이 34살 기준 전자는 고졸에 작곡가 후자는 고대 자연대>>약대편입>>개국 약사 닥전 닥후?   ,코드 쿤스 작곡가 vs 고려대 출신 약사 나이 34 기준 작곡가 후자 고대 자연 >> 약대 편입 >> 약사
65,2022.01.22 00:09:17,아직 모니터액정 깨부수기나 책상 격파안나와서 안샀음 그때되면 살거임 ,아직 모니터 액정 깨 책상 격파 나와서
66,2022.01.22 00:09:26,코인으로 인생 역전노린 애들많을텐데  아쉽게됬네 ㅇㅇ 아쉽다 들어온 타이밍이 아쉬워비트코인 몇백만원할때그때 시작했으면진짜 인생역전했을텐데아쉽다 아쉬워ㅅㄱ  ,코인 인생 역전 노린 텐데 아쉽 ㅇㅇ 아쉽 들어온 타이밍 아쉬워 비트코인 백만 시작 으면 진짜 인생 역전 텐데 아쉽 아쉬워
67,2022.01.22 00:09:30,코인판 17년진입해서 21년까지가 최고 꿀빨시기 돈벌던 애들은 다 이때 진입함 이젠 주식처럼 적당히 먹고 빼라 ,코인 17 진입 해서 21 최고 진입 주식 처럼 적당히
68,2022.01.22 00:09:34,익절할땐 누구보다 쫄보지만  손절할땐 누구보다 상남자면 개추 ㅋㅋ 익절할땐 쫄보라 3퍼 먹고 빠지지만손절할땐 20퍼쯤은 견디는 사나이들 개추 ㅋㅋ ,할 보 손절 할 보 남자 개추 할 보라 빠 손절 할 20 견디 사나이 개추
69,2022.01.22 00:09:35,비트살때 바낸씀 업빗씀?? 업빗 왜비싸냐 ,비트 비싸
70,2022.01.22 00:09:37,노무현씨 깝치지 말고 빨리 입장~~~~~~!!!!!! 38k 깨주세요 ,노무현 깝치지 빨리 입장 ~~~~~~!!!!!! 38 세요
71,2022.01.22 00:09:40,떨어진다 떨어진다  줍자 타임 ㅋㅋㅋㅋㅋ ,떨어진다 떨어진다 타임
72,2022.01.22 00:10:07,비트바거남 영상 보고와라 오른다믿는다 ,비트 거남 영상 와라 오른다 는다
73,2022.01.22 00:10:12,지금보면 붓다빔은 존나 자비로운 거였다 부처님의 자비로 한번은 말아올려줬음 물론 기회줬는대 탈출못한새끼들은 답이없었지 ,지금 자비 로운 부처 자비 올려 기회 는대 탈출
74,2022.01.22 00:10:22,시발개빡쳐서 차뿌셨다  ,쳐서
75,2022.01.22 00:10:44,나스닥 빠지는데 비트 48.3지지하면서 받아먹는다? ,나스닥 빠 비트 48 지지 면서 는다
76,2022.01.22 00:10:45,버 반 꿀 ㅋㅋㅋ 꺼 억 ,
77,2022.01.22 00:10:50,지금이라도 손절하라고?  ,지금 라도 손절 라고
78,2022.01.22 00:10:51,형들 진짜 시즌종료야?  나 한강 가야될거같은데  ,진짜 시즌 종료 한강 가 은데
79,2022.01.22 00:10:56,오늘도 숏으로 돈좀 벌어보자 ㅈ ,오늘
80,2022.01.22 00:11:02,스테이블 코인이나 샀을걸 하면 개추ㅋㅋ ㅋㅋ ,스테이 코인 이나 개추
81,2022.01.22 00:11:18,비트코인 현시점보니까  38k 가문제가 아니라  걍 비트코인 천만원까지 쭉내려갈거같구만ㅋㅋ ,비트코인 현시점 니까 38 가문 비트코인 천만 내려갈 구만
82,2022.01.22 00:11:23,lg엔솔때문에 비트코인떨어지는거맞음? 진짜이거때문이냐?  ,lg 비트코인 떨어지 진짜
83,2022.01.22 00:11:28,27살 너무 힘듭니다. 작년 11월 내 나이 26살에 2850만원 가지고 코인입문전역하고 대학교 다니면서 남들은 놀러다닐때 정말 미친 듯이 일해서(주말풀알바  방학노가다)  시드를 만듬 과가 간호학과라 공부를 놓으면 안되는 입장인데 시드 벌고 싶은 욕심에 물론 학점도 말아먹음 (시드 불려서 더 크게 먹고 싶은 욕심이 컸음) 올해 4학년으로 내년에 취업을 앞두고 있지만 정말 개같이 모은 내돈  2850만원이 지금 현재 손절을 하여 1600만원이 되었고 그대로 베이직어텐션토큰 평단 1325원에 물려있음  (글쓰는 이 시점에서 부터 벌써 -18%)물론 빛 내서 한게 아니라서 엄청나게 피말리거나 그런거는 아니지만 너무 속상해서 잠도 못자겠고 당장 실습이랑  토익공부를 준비해야하는 하는데 요 몇일 새 계속 비트 떨구니깐 불안해서 업비트만 보게 되고 일상생활에 의욕이 떨어지네요.   주식만 하던 주린이라 코인세계에 대해 확신이 부족해서 그런데 코인 잘하는 형님들 있으시면 앞으로 어떻게 해야될지에 대해 의견을 여쭤보고자 글 남깁니다.당장 돈이 급한 입장은 아닌터라 존버는 가능합니다만 처음 접하는 코인세계라 확신이 없어 불안한거는 어쩔수가없네요ㅠ ,27 너무 힘듭니다 작년 11 나이 26 2850 코인 입문 전역 대학교 다니 면서 다닐 정말 미친 해서 주말 알바 방학 노가다 시드 간호학 과라 공부 으면 입장 인데 시드 욕심 학점 말아먹 시드 불려서 욕심 올해 학년 내년 취업 앞 정말 모은 2850 지금 현재 손절 1600 그대로 베이직 어텐션 토큰 평단 1325 물려 시점 벌써 18 %) 한 라서 엄청나 피말리 거나 너무 속상해서 실습 이랑 토익 공부 준비 해야 계속 비트 떨 니깐 불안 해서 업비트 일상 생활 떨어지 네요 주식 코인 세계 확신 부족 해서 코인 으시 해야 될지 의견 여쭤 고자 깁니다 급한 입장 아닌 가능 합니다 처음 접 코인 세계 확신 불안 어쩔 네요
84,2022.01.22 00:11:30,그냥 코인만 ㅈ된게 아니라 전세계 증시가 ㅈ되었네 씨발 ,그냥 코인 세계 증시
85,2022.01.22 00:11:37,ㅋㅋ씨발진짜얼탱이가없네 에라이 좆같은코인개새끼들 더러워서안한다 ,진짜 탱이 에라이 좆같 코인 개새끼 더러워서 한다
86,2022.01.22 00:11:50,ㅡㅡㅡㅡㅡ나스닥 머장 손잡고 동반운지ㅡㅡㅡㅡㅡ 11 ,ㅡㅡㅡㅡㅡ나스닥 손잡 동반 운지 ㅡㅡㅡㅡㅡ 11
87,2022.01.22 00:11:56,엘살바도르에서 코인 안쓰는놈 징역살게해야한다 그래야 대장하고 알트오름 ,엘살바도르 코인 징역 해야 한다 그래야 대장 알트 오름
88,2022.01.22 00:12:14,ㅡㅡㅡㅡㅡㅡㅡㅡㅡ나스닥빔ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ 캌ㅋㅋㅋㅋㅋ ,ㅡㅡ ㅡㅡㅡㅡㅡㅡㅡ나스닥빔ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ 캌ㅋㅋㅋㅋㅋ
89,2022.01.22 00:12:15,니들 잘때 쏟는다 ㅋㅋ 딱보니까 아시아 애들이 저점매수 뒤지게 한거 같은데 ㅋㅋ버거들이 모를리도 없고 무조건 숏쳐서 조진다 ㅋㅋ ,는다 니까 아시아 저점 매수 뒤지 은데 버거 모를 무조건 쳐서 조진다
90,2022.01.22 00:12:54,이제야 빗갤에 진짜 곡소리가 나오네  슬슬 알트좀 담을때 인거 같은데 ,이제야 진짜 곡소리 나오 슬슬 알트 은데
91,2022.01.22 00:13:19,좀 뚫려라 깝치지말고ㅋㅋㅋ 청산빔까지 쳐맞을라고 ㅋㅋㅋㅋㅋ ,뚫려 깝치지말고ㅋㅋㅋ 청산 을
92,2022.01.22 00:13:27,장 난리났네   ,난리
93,2022.01.22 00:13:42,비트코인이 떨어지는것은 아주 좋은 징조다  ㅇㅇ 비트코인이 다시 몇백만원 따리로 내려가고 그이후에 다시 올라가기 시작하면그떄야말로 불장이 한번더 올것이다 지금은 주우려고 하지마라 지금은 저점이아니라1주일만 기다려봐라 최고점일거다ㅋㅋㅋㅅㄱ ,비트코인 떨어지 아주 징조 ㅇㅇ 비트코인 백만 따리 내려가 이후 올라가 시작 떄야말로 불장 지금 주우려고 지금 저점 기다려 최고점 일거
94,2022.01.22 00:13:47,월급 ㅁㅌㅊ??  ,월급 ㅌㅊ
95,2022.01.22 00:13:59,맨날 시즌종료 드립 치다가 진짜 시즌종료 당하니 기분어때? 어떠함궁금 ,맨날 시즌 종료 드립 다가 진짜 시즌 종료 당하 기분 어떠 궁금
96,2022.01.22 00:14:01,비트 주봉봐라 29k 리테스트 하러갈듯 - dc official App ,비트 주봉 29 테스트 dc official App
97,2022.01.22 00:14:12,라면먹을려다가 물에 밥말아서 김치 먹는다 물에 밥말아서 김치랑 먹는게 더 비싸네 시발 ,라면 을려다 아서 김치 는다 아서 김치 비싸
98,2022.01.22 00:14:32,오늘은 좀 일찍자요 미안해 계속 놀아서  ,오늘 일찍 자요 미안 계속 아서
99,2022.01.22 00:14:37,지금 풀숏치면 인생역전 쌉가능? ㅇㅇ? ,지금 인생 역전 가능 ㅇㅇ
100,2022.01.22 00:14:38,-38인데 어케하면 되겠냐 4400정도 -38 되었고 현금비중 75프로  8000있는데 어케 하면 되겠냐. ,38 인데 4400 정도 38 현금 비중 75 프로 8000
101,2022.01.22 00:14:57,20분 안에 1000달러 빠질수도 있냐?  ,20 1000 빠질
102,2022.01.22 00:15:07,다오메이커 ㄷㄷ..펌핑 ㄷㄷ ,메이커 펌핑
103,2022.01.22 00:15:24,하락장 계단식하락이 숏충이 대량양산했다 ㅁㅌㅊ? ㄹㅇ 물리고 숏 돌아선 애들 많을듯  ,하락 계단식 하락 충이 대량 양산 ㅌㅊ 물리 돌아선
104,2022.01.22 00:15:27,하 더이상 못버티겠다 더이상 못버티겠다는 그때 팔았어야했다 시발환희에 팔라는말 알재? 왜 곡소리날때 파노? ,버티 버티 다 어야 환희 라는 곡소리 파노
105,2022.01.22 00:15:35,참고로  코인을 공부하면서 같이한다.? 아니 미친짓은 하지마라 공부할때는 공부에만 매진해야지 먼 도박하면서 공부한다고 하냐 나중에 되면 이것도 아니고 저것도 아니고 인생 좆망하는 길로 접어드는거야 비트코인은 걍 지금은 좆망하니까 공부나 열심히해서일이나 열심히하고시드나 많이모아라 시드 많이 모아놓고 불장왔을떄그때 시작해도 늦지않다 괜히 기웃대지말고형처럼 뻘소리나 적으로 와라 ㅇㅅㅇ ,참고 코인 공부 면서 한다 미친 공부 공부 매진 해야지 도박 면서 공부 한다고 나중 인생 망하 접어드 비트코인 지금 망하 니까 공부 열심히 해서 이나 열심히 시드 많이 모아 시드 많이 모아 불장 떄 시작 괜히 기웃대 처럼 소리 와라 ㅇㅅㅇ
106,2022.01.22 00:15:35,코린이들을 살려줄 유일한 대선후보 .jpg 1억받고 빛청산가자 ,코린 살려 유일 대선 후보 jpg 청산
107,2022.01.22 00:15:45,지금 코인 나락가는이유가 러시아 미국 무력충돌 거의 확실시되가서 나스닥 나락가니까 따라가는거냐?  ,지금 코인 나락가 이유 러시아 미국 무력 충돌 확실 나스닥 나락가 니까 따라가
108,2022.01.22 00:15:52,깝치지말고 숏이나 쳐라 ㅋㅋ   ,깝치지말고 이나 쳐라
109,2022.01.22 00:15:52,그냥 러시아가 빨리 우크라이나 며칠만에 먹는게 좋음 시바 질질 끌다간 다 뒤져 ,그냥 러시아 빨리 우크라 이나 며칠 시바 질질 다간 뒤져
110,2022.01.22 00:15:59,오늘 알트들 -30%씩 올블루 찍는날임 패닉셀 금지!!!!!! ,오늘 알트 30 패닉 금지 !!!!!
111,2022.01.22 00:15:59,보통 새벽에 존나 쏟던데 ㅋㅋ 씹떡락장은 다그랬음낮에 대충 3%~5% 정도로 가서사람들 아 씨발 오늘 흐르네 옘병 잠이나 자야겠다 하면서 잠이나 잘때-15% 이지랄함 ㅋㅋㅋ ,보통 새벽 던데 그랬음 대충 %~ 정도 사람 오늘 흐르 옘병 이나 야겠다 면서 이나 지랄
112,2022.01.22 00:16:04,이제 진짜 숨이 잘 안쉬어지는데 정상이냐?  ,이제 진짜 정상
113,2022.01.22 00:16:28,내 자신을 믿지마 비트코인을 믿어!! 블록체인기술은 세상을 바꿀것이고 인류의 미래를 바꿀 위대한 기술이야 지금은 작고 비약하지만 언젠가이세상을 바꿀것이며 지금은 작은 파도에 불가해 잔잔한 파도가 쓰나미가 되어 인류를 덮칠때 ! 그때가 바로 우리 ( 크립토커런시 트레이더 )  승리하는 날이다  ,비트코인 블록체인 기술 세상 바꿀 인류 미래 바꿀 위대 기술 지금 비약 세상 바꿀 지금 파도 불가 잔잔 파도 나미 인류 덮칠 커런시 트레이더    승리
114,2022.01.22 00:16:38,인도소년이 옳았다 인도소년이 말할 때가 역사상 최고점 ㅋㅋ모든건 그의 말대로 ,인도 소년 인도 소년 역사 최고점
115,2022.01.22 00:16:44,일주일전 에이다 타고 있던게 신의 한수였네 지금은 비트로 갈아탔는데 저번주 떡상으로 다른코인보다 많이 안떨어짐 ,에이다 한수 지금 비트 갈아탔 저번 코인 보 많이 떨어짐
116,2022.01.22 00:16:50,술먹고 아빠엄마보니 눈물흐르네 씨.발미안해못난자식이라하 ,아빠 엄마 눈물 흐르 발미 못난 자식
117,2022.01.22 00:16:51,걍 비트코인으로 돈번애들은  이미 ㅋㅋ 이미 벌만큼 번애들이라 현금화 시키고 관망하거나  그냥 딴거 기웃거리고 있지코인 쳐다도 안봐 아니 망했는데 왜하냐고이해가안가네 이해가 ㅅㅍ ,비트코인 이미 이미 현금화 시키 관망 거나 그냥 기웃 코인 쳐다 망했 냐고 이해 이해
118,2022.01.22 00:16:53,반등없겠네 술이나 빨고 자야지  ,이나 야지
119,2022.01.22 00:17:02,조졌네 새벽에 모든알트 -45퍼 간다니까..지금이라도 손절 해야겟다 더늦다 조질듯 지금과감히해야함 ,조졌 새벽 알트 45 간다니까 지금 라도 손절 해야 조질 지금 과감히 해야함
120,2022.01.22 00:17:16,넣고자면 일어나서 자살함 ㄹㅇㅋㅋ  ,일어나 자살 ㅇㅋㅋ
121,2022.01.22 00:17:35,전쟁끝나면 재진입해라 그 때타도 안늦는다  ,전쟁 진입 해라 는다
122,2022.01.22 00:17:39,비트코인갤에 글 안올라오면 진짜 재앙이라는 거라던데그럼 지금 재앙임?ㅜ 내 돈은 어캐되는건데샌드박스 코인으로 뭐할수 있는데 ,비트코인 올 진짜 재앙 라는 라던데 지금 재앙 건데 샌드박스 코인
123,2022.01.22 00:17:50,오늘 만불 꺼억 잘먹었습니다.   ,오늘
124,2022.01.22 00:17:54,판도라 영화보다 눈물 찔끔 했는데.   누구보며 울처지가 아니다 뒤지겠다 ,판도라 영화 보 눈물 찔끔 처지 뒤지
