date,title,content,no
2022.02.15 00:29:33,오늘 비트 목표가 43.5k,크게상방휩쏘주고 전쟁이슈로 내릴것,1895166
2022.02.15 00:29:39,뒤지기싫으면 제발,비트야 올려 시발아!!!!! 왜 마이너스 30프로냐,1895167
2022.02.15 00:30:22,호두방송 머냐, 개 미친  창녀 나와서 가슴까고 개씹노잼만드네 도박판에 보지가 끼면 씹노잼 ,1895169
2022.02.15 00:30:31,샌박 운지좀 했으면 좋겠다 개추,ㅋㅋ,1895170
2022.02.15 00:30:33,내일은 좀 오를거라 생각함,비트 차트가 말해준다 단타족들 지금 많이 들어갔을듯 ,1895171
2022.02.15 00:31:01,코린인데 이건 진짜 애미 뒤졌네,,1895173
2022.02.15 00:31:10,내가 바이낸스 절대 안하는 이유,래퍼럴 아무도 추천해주기 싫어서임그렇다고 추천 아무도안하면 수수료가 비쌈그래서 안함,1895174
2022.02.15 00:31:35,다른건 모르겠고 대장동 가지고 이재명 까는건 좀 역겹긴해,그렇게 깔게 없노?지자체장이 공익환수를 그렇게 한적이 없는데이재명이는 한건데그걸 깐다고?글고 대장동은 파도파도 국힘당 애들만 비리 터지는데ㄹㅇ 난 찢재명 뽑아야지.도저히 꼰대새끼는 못뽑겠다.,1895175
2022.02.15 00:31:39,자기가 지금까지 물렸거나 현재 개같이 물려있는 코인,기사의 사는 곳과 신상을 알 수 있다면 찾아갈거? 찾아간다 추 왜 찾아가냐 비추그외 의견 댓글,1895176
2022.02.15 00:32:13,온톨 안떨어지고 잘버티는데 ,새벽에 2000가능?,1895178
2022.02.15 00:32:28,[속보] 미국핵잠수함 러시아 영해침범,,1895179
2022.02.15 00:32:36,동부 표준시가 미국 동부 기준임?,ㅇㅁ,1895180
2022.02.15 00:32:37,우크라이나 전쟁나면 좋은점 1가지,지금 우크라이나 원정결혼비용이 4천만원 육박함;;;;인기많아서근데 전쟁나서 좆망하면 1~2천만 있어도대학생들 줄서서 결혼해달라고 구애할듯ㅋㅋㅋ잘하면 고딩도 데려올수있을거 같은데ㅋㅋ,1895181
2022.02.15 00:32:46,숏충이 웃어도 되냐 ㅋㅋ 20배 보초 선 다는 그넘이다,덜덜 조금만 먹고 빼고 자자,1895182
2022.02.15 00:33:03,머장 지금 슬금슬금 아래로 내려가는데,ㅈ된듯,1895183
2022.02.15 00:33:13,샌박 4딸라 또 깨졋쥬 ,0.1불 간다 ㅋㅋ,1895184
2022.02.15 00:33:16,자~~지옥 가야제 ㅋㅋ,연준이랑 전쟁이 ㅈ으로 보이냐??? ,1895185
2022.02.15 00:33:41,진짜 싫다 비트코인 세력 새끼 ㅋㅋㅋ,역대급 토나오는 무빙 몇주째여,1895186
2022.02.15 00:33:45,머장 ㅌㅌ 또 42.1k 지자리 찾으러 가네,,1895187
2022.02.15 00:33:56,박호두롱은 과학 ㅋㅋ,개쩐다 진짜,1895188
2022.02.15 00:33:59,느낌상 숏을 기대하고 베팅하면,그냥 느낌상 그러하다.비트 가진 고래놈 마음이니깐.가진 것도 없는 것들이 숏치고 다들 하방 기대하고 놀고 있으면고래가 알아서 후드려 패는 일은 없다.,1895189
2022.02.15 00:34:34,미국핵잠수함이 러시아 왜찔러봤겠냐,,1895190
2022.02.15 00:34:49,어...? 어디가누,설마 또 대가리 박으러가누?,1895191
2022.02.15 00:35:17,미스블록 왜 떨어져요?,140원 500만원 샀는데..차트 바닥인데 왜 더 떨어지나요?ㅠㅠ,1895192
2022.02.15 00:35:26,숏으로 먹어도 아까 털린게 워낙 커서 복구가 안되노 ㅋ.,비트 참 어렵구만~ @_@...모두들 잘자~,1895193
2022.02.15 00:35:37,이새끼 뭐하는 새끼임?ㅋㅋㅋㄲㄲ,,1895195
2022.02.15 00:36:04,머장떡락가자!!,시발가자제발,1895196
2022.02.15 00:36:24,빨간불 켜지려면 아직멀어서 관심없다 개추 ㅋㅋㅋ,,1895197
2022.02.15 00:36:34,근데 성시경정도면 가수중에 b급 이상 아니냐?? ,ㅇㅇ a급은 아닌거 같긴한데,1895198
2022.02.15 00:37:02,비트 매수세 다죽었네,아깐 뭐 43k 뚫을거처럼 날아가더니 픽 죽어버렸누..,1895199
2022.02.15 00:38:05,결국은 걍 횡보장이었음,걍 고점 찍고 다시 하락하고 오늘까지는 이러다 수요일에 방향 확실히 정할듯 ㅇㅇ,1895200
2022.02.15 00:39:30,온톨이제 시작이다,ㅇㅇ,1895202
2022.02.15 00:40:55,아 42.3 숏 손절 쳣다,휴.. 오늘은 좀 자야겠다 횡보 오지네,1895206
2022.02.15 00:41:23,(속보) 윤석열 후보 - 비트코인 공약 나왔습니다, ,1895207
2022.02.15 00:42:33,도지 200층서 300 박아놨지만 골동품으로 10년 묻어둠,,1895208
2022.02.15 00:42:43,코인도 주식처럼 돈번사람은 5% 미만이지?? 1퍼는 되려나...,다들 잃었지?,1895209
2022.02.15 00:43:08,보통 친남매끼린 스킨쉽 어디까지 하냐?,키스? 대딸?,1895210
2022.02.15 00:43:55,소리베베 얘 무슨 이상한데서 코인거래 하든데,이거 믿어도되는거임?,1895212
2022.02.15 00:43:55,얘 이쁘죠 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,,1895213
2022.02.15 00:44:26,FOMC긴급회의 결과나왔네,3월금리인상은 철회-경기침체우려에따른 결정테이퍼링 가속화 스케쥴표발표강도높은긴축은 올해예정없음,1895215
2022.02.15 00:44:34,나스닥도 0.2% 로 양전음전 왔다갔다 하네,폭락이 없어 흐미;;,1895217
2022.02.15 00:45:04,41.6 숏충이살려줘,오긴오지...???,1895218
2022.02.15 00:46:15,디스트릭트 풀매수,1900에팜 ,1895219
2022.02.15 00:46:15,계단식 하락 온,ㅇ,1895220
2022.02.15 00:46:15,소리베베 얘 무슨 상장도안된 개잡코인 이상한사이트에서 구매하던데,수익인증도 하고 뭐하는거임?,1895221
2022.02.15 00:47:07,(속보) 윤석열 후보 - 부동산 공약 나왔습니다, ,1895222
2022.02.15 00:47:25,씻고 오니 추매됐네 ㅋㅋㅋ,아이 좋아 자꾸 돈을 주노자야 되는데 잠이 안 오네,1895223
2022.02.15 00:47:43,아침에 저점잡아 매수한게 개이득,엄청 쫄면서 풀매수했는데 휴우!!,1895224
2022.02.15 00:48:28,지금 엘론머스크 코인강의하는데 아무도 안보냐??,유튭으로 강의중인데 여긴 아무도 보질않네글도 안올라오고 빨리 봐바라,1895225
2022.02.15 00:48:34,호두행님 오늘 돈좀 버시겠네 ㅋㅋㅋㅋ,1시엔 하방으로 조금씩 내리다가 고배롱들 내리게만들고 크게올릴듯 ㅋㅋㅋ,1895226
2022.02.15 00:48:45,진지하게 샌박 적정가 알려줌 ㅇㅇ,1200원,1895227
2022.02.15 00:48:56,메디 괜찮지않냐?,보라 느낌좀 나는데,1895228
2022.02.15 00:49:21,오늘 견과류 방송 빗갤보다 노잼,비갤에서 대운지 숏충이멸망오열  ㅇㅈㄹ하는게 더잼네,1895229
2022.02.15 00:50:33,이오스 비트만큼오르고 떨어질땐3배로빠짐  ㅅㄱ,ㅋㅋ ,1895231
2022.02.15 00:50:34,(속보) 윤석열 후보 - 일자리 공약 나왔습니다,,1895232
2022.02.15 00:52:29,인 . 도 . 소 . 년 . 빔 . ,ㅇㅇ,1895234
2022.02.15 00:52:30,누사이퍼 3만원 간다 병신들아,ㅋ ,1895235
2022.02.15 00:52:52,님들아담배냄새싫음??,담배냄새맡으면역겨움?? ,1895236
2022.02.15 00:53:27,대통령 병신 뽑아놓고 대통령 탓하는 국민임 ,국민은 모두 뒤져야한다.,1895238
2022.02.15 00:53:41,크리링형이다 구제20명이다,,1895240
2022.02.15 00:53:59,100억 부자가 나오는 이유,1억씩 돈들고 코인 들어와서 99명이 1명에게 몰아줌1천씩 돈들고 코인 들어와서 999명이 1명 몰아줌,1895241
2022.02.15 00:54:29,혹시 모텔 좀 가본 게이있어? ... jpg,,1895242
2022.02.15 00:54:37,누사이퍼 5억 풀매수 완료 ^^,50억되면 개념글 써줄게~연말 쌉가능,1895243
2022.02.15 00:55:53,오늘 회사 동생하고 그런 말함.,나도 코인 막 초창기떄에 시작하진 못했음. 그래도 밀크 한 절반쯤인가? 그떄 시작함. 그떄 도지랑 플레이 댑이랑 아직 오르지도 않았을 때였음. 동생이랑 그런 말함. 그떄 우리에게 기회가 없었을까? 사실 기회는 있었음.사놓고 그냥 존~ 버~ 했음 막 200배? 그정돈 아니었어도 많이 올랐던건 사실이었으니까.심지어 그때 나는 동생한태 야 살꺼면 도지 이렇게 안오른거 사. 이렇게 말하기도 했음 ... ㅠ_ㅠ...그냥 그떄도 막 머가 오를까. 그러다가 기회 다 놓치기도 했지.뒤따라 다니면서. @_@ 그러다 중간에 숏치고 정신 놓고 무한 물타기 지랄병하다 청산도 당하고. ㅋㅋㅋㅋㅋㅋ 시발. 머 암튼.지금도 그냥 그떄같기도함..뭔가 기회가 오는 것 같기도 한데 과연 잡을 수 있을까? 뭔가 늘어가지 않는 내 코인자산을 보면서 그런 생각도 들긴 드네. 사실 지금도 기회거든? 사실 단타... 보다 ... 어떻게 보면 자투리 이득까지 챙겨갈수 있는 스윙이 낫자너? 그건 맞지. 단타는 막 넣다 뻇다 수수료에 어쩌면 손절비에 그리고 또 최대치로 먹지도 못하니까.잘 모르겠다. 어떻게 해야 이 코인이란 것의 자산을 불려갈수 있을지. 진짜 불어나긴 할껀지.@_@... 이런거보면 코인해서 돈번 사람들은 쫌 대단한거 같긴해. @_@..모두들 잘자~~~~~~~,1895247
2022.02.15 00:56:02,(속보) 윤석열 후보 - 안보 공약 나왔습니다,,1895248
2022.02.15 00:56:13,1시에 쏟는다 개추 아니다 비추,ㅇㅇ,1895249
2022.02.15 00:56:16,걸뱅이 새끼들은 지금 풀매수 때려,없는놈들은 잃을거 없이 덤벼야 부자 될수 있다. ,1895250
2022.02.15 00:57:23,바낸 마스크네트워크 6초간격으로 5개씩던지는씨발럼,대체 누구냐 꾸준하네 ㅁㅊㄴ,1895253
2022.02.15 00:57:45,슬슬 인간지표 등장중 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,롱인거같지 ?ㅋㅋㅋ,1895254
2022.02.15 00:58:02,워뇨띠 롱 잡아서 롱 잡았는데 맥아리가없냐 쩝,ㅈ,1895256
2022.02.15 00:58:36,인방충새끼들 느그갤로 꺼졌으면 좋겠음 ㅎㅎ,빗갤이 중계방도 아니고 왜 물어보지도 않은 즈그들 좆방충 엠생새끼들 소식을 싸지름? 그렇게 좋으면 니들끼리 쳐보고 성투하세요 병신새끼들아 ㅋㅋ 차트도 못보는 모지리새끼들이 어그로 존나 쳐끌어대네 그거 쳐본다고 지들 돈이 복사되나 하락장에 즈그들 시드머니 삭제되는 것도 모르고 ㅋㅋ 10개 던져서 한두개 얻어걸리면 찬양이나 하고 유사종교임? ,1895258
2022.02.15 00:59:02,알트 개병신들은 미동도 안함?,ㅋ,1895259
2022.02.15 00:59:03,비트 1시에 쏜다,ㅇㅇㄴㅇ ,1895260
2022.02.15 00:59:36,입금하고 무조건 하루지나야 코인보낼수있음?,바이낸스에 충전좀하려는데 ,1895262
2022.02.15 00:59:38,정치글 싸는 밭갈이 새끼들 안끼는데가 없노,안뽑아 꺼져,1895263
2022.02.15 01:00:31,----------‐----돔황챠------------------,ㄷ ,1895264
2022.02.15 01:01:37,오늘 무적권 43k 가는 이유,,1895266
2022.02.15 01:02:37,업비트 본인인증은 엄마이름으로 해놨는데,영문이름은 내 이름으로 해놨는데 ㄱㅊ? ,1895267
2022.02.15 01:02:55,1시다,ㄷㄷㄷ과연 ,1895268
2022.02.15 01:04:00,난 들고있는거 전부 수익 중이라 꿀잠 ㅎ,,1895272
2022.02.15 01:04:56,야 여긴 영어 좀 하는 새끼없냐?,지금 머스크 유튭으로 코인 토론 싸고있는데 머라는지 못알아먹겠네ㅅㅂ알아듣는 새끼있냐,1895274
2022.02.15 01:07:04,200 3명쏜다,개처럼제일 잘짖은새끼줌어제도 3명쐈다 ㅇㅇ,1895275
2022.02.15 01:08:31,온톨 안가냐??? ,dd,1895278
2022.02.15 01:08:46,코인하다 돈잃는 병신들이 이해가안된다,,1895279
2022.02.15 01:08:52,잠자는 사이에 푸틴이 핵쏠듯,,1895280
2022.02.15 01:09:39,여사친들이 날 너무 힘들게 한다...,,1895282
2022.02.15 01:11:18,코스모스 선동한 새끼 어디갔냐 시발럼ㅋ,디지게 하락하거나 횡보할땐 숨어있다 조금이라도 오르면 나타나서 선동질 하던데 33000매집? 에라이  ㅂㅅ새끼야 퍽이나 세력도 다 털고 나간 코인인데 무슨 매집 이 ㅈㄹ? 븅신새끼 그 새끼 나타나면 코스모스 숏치셈 코스모스 오를때 선동꾼 나타나면 무시해라 코린이들아,1895284
2022.02.15 01:11:35,우리나라 많이 발전하긴 했나봐 av에 소주도 나오노,,1895285
2022.02.15 01:12:21,바낸으로하는사람중에 배율없이하는사람도많음?,걍 롱 숏만하고 배율없이,1895287
2022.02.15 01:12:35,시각장애인들만 들어와보삼 ,똥싸다가 문득 드는 궁금증인데우리가 똥을 닦을때일반적으로는 휴지에 뭍어나오는 변의 양에따라다닦았는지  덜닦았는지 구별하자나근데 시각장애인들은 구별을 못하니까아무리  많이닦는다쳐도평소보다 많은양의 변이 항문에 있으면다 닦지 못하고 속옷에 묻는상황이 발생할텐데이럴때는 어떡하냐??이 글을 보고있는 시각장애인이있다면경험을토대로  이런경우에는 어떻게해결을 하는지  의견부탁한다.,1895288
2022.02.15 01:13:21,진짜 코인 다 간파했다 100만원으로 천만원 만들기 간다,ㅇ,1895289
2022.02.15 01:14:54,세럼 7500원 플로우 2만원 ,나보다 평단 높은 병신이 있을리가 ,1895293
2022.02.15 01:15:12,30살 고졸 백수인데 끝난거냐??,20살 전 까지 많은 일이 있었지만. 전부 핑계다. 삶에 대한 무지함 스스로 멍청함 나태함. 멍청하고 나태했던 내가 결국 스스로 인생을 망쳤다. 삶의 황금기라고 불리며 가장 이쁘고 아름다울때  친구를 만나고. 이성을 사귀고. 그럴 시절에 나는 스스로 고립되어 울기만 했으니. 핑계는 안된다. 모든게 내탓이고.  후회만 하다가 10년이 되서야 수긍할 수 있었다. 10년의 세월이 지났지만. 난 아직도 정신나이가  20살 이지만 이제 30살이 되어야 한다. 친구들의 인스타를 보면서 우는것도. 과거를 뒤집으며 후회속에 자는것도. 이제 그만하련다. 30살 이상 형누나들에게 묻고싶다. 아니면 나보다 어리지만 인생을 열심히 살아온 동생들에게 묻고싶다. 고졸에 백수 연애경험 무. 이제 시작하기에는 늦었고 다시는 되돌릴 수 없는거냐? ,1895294
2022.02.15 01:15:26,1년이상 장투할거 추천좀,ㅇㅇ,1895295
2022.02.15 01:16:11,님들 이거 콜라맞음?,,1895296
2022.02.15 01:16:15,엘론머스크랑 캐시우드말고 나머지 두명 누구냐,,1895297
2022.02.15 01:17:42,비트 다시 쏜다!!!!,드가즈아아아,1895300
2022.02.15 01:18:22,3억받는 대신 이중 한명과 평생 함께 살아야하면 몇번 고르냐?,,1895301
2022.02.15 01:18:36,혼자만 들어서 안오르나보다 너네 오늘 자기전에 이거 키고자라,https://youtu.be/7GxUAiUpfx442수주진언이라고 영험한 진언이다.너네가 필요로 하는거 다 담겨있으니 종교불문하고 다같이들어라. 부처빔 한번 가자. 더이상 우리는 뒤가없다. 우리는 대 샤머니즘 국가 아니냐. 손바닥에 하늘을 쥔대통령 후보처럼 종교의 힘이라도 빌리자. 할수있다! 떡상!,1895302
2022.02.15 01:19:24,형들 진짜 다 잃고 500정도 남은듯 한데,500으로 잘하면 얼마까지 만들 수 있어? 진지한 답변좀. ,1895304
2022.02.15 01:19:30,코인 아무것도 모르는데,요즘 활발한 장임?,1895305
2022.02.15 01:20:16,비트가오르는데 메디왜멈춰있음?,버근가?씨발김치쓰레기코인,1895307
2022.02.15 01:21:19,slp가즈아!!!,,1895308
2022.02.15 01:22:32,전쟁나든 비트쏘든 어차피 -50퍼 이상이라 상관없다 개추..,,1895311
2022.02.15 01:22:41,시발…,,1895312
2022.02.15 01:23:04,26살에 이제 5천 모았는데 괜찮나요,,1895314
