date,title,content,no
2022.09.12 00:25:21,코스모스,사두셈 골렘도 터지기전에 알려줘씀 믿을놈만 ㄱ ㄲ,3362628
2022.09.12 00:25:23,강호동 라운드 테이블 - 네이버티비,,3362629
2022.09.12 00:26:57,내일 오전에 오른다,피르마체인 지금 가격 낮으니까 사놔라 내일 오전에 잠깐 붕 뜰거니까 그때 팔고 ㅇㅇ,3362632
2022.09.12 00:27:30,업비트 그냥 지들 마음대로 가격 조정하고 출금막고 난리,근데 아무런 제재도 없는거부터 코인판은 답없다ㅋㅋㅋㅋㅋㅋㅋ코인하는 새기들은 머리가 비어서 좆도 이상함을 감지 못함ㅋㅋㅋㅋㅋㅋ ,3362634
2022.09.12 00:28:05,아르고 역프 30퍼가 우습냐 ㅋㅋㅋ,300간다잇!!,3362635
2022.09.12 00:28:13,12호 태풍 무이파 진로변경 ㄷㄷ,https://youtu.be/-k4b5NXKZIk ,3362636
2022.09.12 00:28:45,형 아르고 바낸얼마고 업비트아르고 25 프로 상승중인데 지금사도 되나,ㅋ 되나한 50 만 넣고 기다림되나30 프로 국제시세보다낮고  오늘상승은 ,3362638
2022.09.12 00:31:30,업비트 진짜 개노답 거래소네,씨발 빗썸 이랑 차이가 존나게 나네,3362643
2022.09.12 00:31:41,나이트 클럽 질문,1 외모 나보다 딸리는 새끼2 나랑 외모 비슷한 놈3 나보다 좀 잘생긴놈누구에게 같이 가자고 제안할거냐??,3362644
2022.09.12 00:31:54,이클 왜 갑자기 급발진하냐,ㅋㅋㅋ,3362645
2022.09.12 00:32:06,비트 안 떨어지는데,단단하네 ,3362646
2022.09.12 00:32:10,나 아르고 360인데 구조대 오냐,안오지?,3362647
2022.09.12 00:32:39,이거뭐이상하다 알트쏴주고 비트설거지장일줄알았는데;;,뭐지,3362649
2022.09.12 00:32:55,비트 흡성대법,,3362650
2022.09.12 00:33:26,아니 근데 거래소끼리 가격차이가 이렇게 나는게 정상이냐?,이건 신문고에 올려야할듯,3362653
2022.09.12 00:33:30,업비트 아르고 존나 웃긴점,지금 10분동안 빗썸 307->340 33원 오름 계속 오르는중 4%->17%바낸은 0.29에서 와리가리 쳤는데현재 0.31로 5분동안 순항중근데 업비트 이새끼들 얼마 오른줄 암?단 6원 오름. 이글쓰는 현재 260도 위태로움다른 거래소는 20~30원씩 쭉쭉 오르는데임마들만 이지랄이네참고로 아까 저녁때 바낸 0.35까지 치고갔을때업비트 261에서 존나 간보다가 겨우 20 오르고좆빠르게 운지함. 240까지 떨어짐다른 거래소랑 차이가 100원 이상 나는데심지어 오를땐 깔짝 오르고 떨어지는건 순식간임내 이번 이후로 거래소 바꾼다 시팔 ,3362654
2022.09.12 00:33:41,알트 몇개 주웠는데 달달하네,,3362655
2022.09.12 00:34:40,왜 맨날 내가산건 씨발 조또 안오르고 ,다른건 존나게 오르는건데 씨발람들아,3362657
2022.09.12 00:34:55,업비트 아르고 저거 역프 와그러냐??,트레블룰이고 자시고 석우가 장난치는거임??,3362658
2022.09.12 00:35:14,비트 번지점프대 글 왜삭제하냐 관리자쉑,,3362659
2022.09.12 00:35:19,출금막고 이러는거 시세조작아님?,개인적인생각임 ,3362660
2022.09.12 00:35:35,아니 시발련아,살땐 쳐내려가고 팔자마자 올라가는건 뭐냐? 이개씨바라,3362662
2022.09.12 00:35:49,업비트 역프메타 개좆같네 진짜,,3362663
2022.09.12 00:36:47,프롬은 왜이리 고자냐 ㅜㅜ,존버해야하냐?,3362664
2022.09.12 00:37:05,에브리 탈출! 더러웠고 다시는 만나지 말자 .,급등주 다시는 타지 않겠습니다,3362666
2022.09.12 00:37:28,역프가 좋은거임??,알려주셈 고수 행님덜..,3362668
2022.09.12 00:38:03,업비트 아르고 역프 상황,트레블룰 때문에 그러는거냐?? 석우 장난질임??,3362669
2022.09.12 00:38:55,골렘은 왜 안올라? 업비트 ㅄ?,빗썸은 난리났네,3362670
2022.09.12 00:39:49,업비트 아르고 역프인 이유가,뭐냐 도대체 댓글좀 바이낸스랑 50프로 차이나는데 ,3362672
2022.09.12 00:40:35,나 여잔디 똥쌌거든?ㅋㅋㅋ,똥 닦아도 닦아도 계속 묻는겨그래서 뭔가 싶더니 길게 나와있는거알고보니 파김치였음 .ㅋㅋㅋㅋㅋ  쭉 잡아 땅기니까 나옴,3362673
2022.09.12 00:40:50,에브리 시발련 파니까 더 쏘네,난 패배했따 ,3362674
2022.09.12 00:41:00,에브리 다시 승천준비하냐?,ㅈㄱ네,3362675
2022.09.12 00:41:28,업비트 삭제해야겠다,이젠 안써야지.다른곳 시세보고 업비트 시세보면 한숨밖에 안나오네그렇게도 돈 버는게 보기 싫었나봐.시세조작인건지 아니면 사람보고 그냥 죽으라는건지사람을 죽이는거거든 사실-2~3%도 아니고30%차이가 정상적으로 보이진않음.이걸 통제할 법이 없다는것도 한심스럽고.업비트라는 어플을 쓰는 나도 엄청 한심하고.이젠 안써 좆같아서라도.,3362679
2022.09.12 00:41:32,동전사라 비트코인 가격맞출거다 상승한다ㅋ,ㄱ,3362680
2022.09.12 00:41:33,개씨발 좆같네 골렘지금7프로먹고있는데,타거래소절대안따라가노 씨발련이 아까 오후에 살때 분명 역프 0.5퍼였는데 지금10프로다 개좆같노,3362681
2022.09.12 00:42:10,동전메타다ㅋㅋㅋ비트코인 오른거만큼 오를거다ㄱ,ㄱ,3362683
2022.09.12 00:42:22,시나리오 대로 간다 22k터치후 빅숏이다 준비해라 ,다 알려줬다   ,3362684
2022.09.12 00:42:22,ㄹㅇ 이번에 빗썸으로 옴긴다 ㅡㅡ,업비트 더는 못해먹겠다 ㄹㅇ 역겨움,3362685
2022.09.12 00:42:23,업비트 비교존나 되노 씨발새끼들아 ,왜 딴데랑 다른데 다른데로 간다 씨발업비트야,3362686
2022.09.12 00:42:27,씨이발 나만 돈 못버노 ㅋㅋㅋㅋ,,3362687
2022.09.12 00:42:42,ㅈ댓다 이거손절해말아,,3362688
2022.09.12 00:43:19,업비투 업비트 시발 업비트 ,갤에서 업비트 욕 존나 하는데 시발롬들은 왜 억지로 누르냐 ?거래소가 세력이야 시발년들진짜 금감원에 존나 신고해라 ,3362689
2022.09.12 00:43:23,에브리 다시 시동건다 응디대라,자 드가자,3362690
2022.09.12 00:43:38,업빗 씨발련아 따라가는 시늉이라도해라,도랏나,3362691
2022.09.12 00:44:50,이거만 더 내리면 오늘 승률100%인데...,,3362693
2022.09.12 00:45:10,업비트 지우고 황썸으로 갈아탄다 십새끼들,좋다 해주니까 존나 건방져 졌노,3362694
2022.09.12 00:45:30,여 잘들잇엇나 알고에 3시간동안 물려잇다 탈출,에브리피디아에 미친 듯이 또 들어갓다 탈출,3362696
2022.09.12 00:45:42,빗썸 자정대비 아르고 15% 올랐다 업비트 개새끼들아,자정에 빗썸 아르고 307->350 4%에서 현재 18%까지 올랐는데업비트 이 개새끼들만 255-261 무한 와리가리치네 ㅡㅡ바낸도 자정에서 40원가량 올랐는데업비트 이새끼들만 5~6원 깔짝 오름 ㅋㅋㅋㅋㅋㅋㅋㅋ시팔 입출금 일시중단 이유라도 설명하던가골렘도 똑같음이유없이 입출금 막아놓고 타거래소대비 80-100원 넘게 차이나는데니들이 이러고도 거래소냐?? ,3362697
2022.09.12 00:45:48,진짜 업빗 얼마나 개미들 돈벌어주기싫으면ㅋㅋ,저렇게 지독하게 찍어누르노ㅋㅋ,3362698
2022.09.12 00:46:44,개 ㅈ같은 업비트 ㅅㅂ,갈아탄다 ㅅㅂㄴ들아,3362700
2022.09.12 00:47:10,업비트 쓰지마세요 ,다른거래소 보다 시세가 ㅈㄴ 낮음 ㄱㅅㄲ들,3362701
2022.09.12 00:47:11,업비트 불매운동,,3362702
2022.09.12 00:47:40,나 ㄹㅇ 잘 몰라서 그러는데,업비트에서 아르고 사서 바이낸스로 옮겨서 팔고 반복하면 돈 복사 아니노?,3362703
2022.09.12 00:48:07,나도 업비트 삭제하고 빗썸가야겠다 얘넨망해야함ㅋㅋ,ㅇ,3362704
2022.09.12 00:48:12,개 족같은 업비트 ㅇㅁ없냐,,3362705
2022.09.12 00:48:28,에브리피디아 급등할때 미친듯 들어갓다 1퍼먹고 탈출,정신 나간 짓 한 듯,3362706
2022.09.12 00:48:55,나도 빗썸가려고 가입 인증 방금 했다 시발,농협 계좌 없어서 시발리플 사서 보냈다 업빗 좆같은년들,3362708
2022.09.12 00:49:09,에브리피디아ㅋㅋㅋㅋㅋ,이제부턴 운빨이다 하루에 두개씩 복불복으로 떡상하는데설마 내코인만 안오르겠어?,3362709
2022.09.12 00:49:23,떨어지는거 반응은 개빠르누 ㅋㅋㅋ,ㅅㅂ럼,3362710
2022.09.12 00:49:27,돈복사 알람 울려서 들렀다 ㅋㅋ,존나 다네 시발 ㅋㅋ,3362711
2022.09.12 00:50:08,에브리 시발,잘가노 ,3362713
2022.09.12 00:50:22,아르고 올라가냐 ?,제발 ,3362714
2022.09.12 00:50:24,업비트 정신 나갈거같네 ㅋㅋㅋㅋㅋㅋㅋ,미친새끼들이 역프 최소 50% 낀거 같은데남들 30-40원 오를때 겨우 5원 내리더만남들 20원 떨어지니 똑같이 5원 처내리네 ㅋㅋ아니 시팔 뭐하는새끼들이지? ,3362715
2022.09.12 00:50:27,에브리피디아 머보고들어가냐 호재잇나,걍 깡으로 들어가냐,3362716
2022.09.12 00:51:21,스택스 오늘 오를수있나요 ?,전 느낌 상 오를거 같은데 ,3362719
2022.09.12 00:51:53,업비트 개르고 역프 100퍼라도 안올라 ㅋ 쓰레기 업비트는 끝,ㅋ케,3362720
2022.09.12 00:52:07,아르고 호재 실화였네,,3362721
2022.09.12 00:52:44,업비트 불매 .. 먼저 지우고 나간다 ㅋㅋ ,ㅋㅋㅋ,3362724
2022.09.12 00:52:51,업비트 개사기이긴 하네... 바이낸스 아르고는.....ㅅㅂ,ㅋㅋㅋㅋ와 ,3362725
2022.09.12 00:53:22,현재 업비트 아르고 시세 상황.jpg,,3362726
2022.09.12 00:53:45,스택스 이새끼 심상치 않은데 저만 느끼는건가요 ?,ㅇㅇ?,3362727
2022.09.12 00:54:07,형들 시드 100만원이면 걍 하지말까?,ㅈㄱㄴ,3362728
2022.09.12 00:54:42,야이 씨발새끼들아 업비트 사기 아니냐?,개좆병신들아 어떻게 차이가저렇게 날수가 있냐 씨발새끼들아 업비트 금감원 에서 수사 안했난 씨발새끼들아?,3362730
2022.09.12 00:54:52,마지막 주자는,시빅이구만!!,3362732
2022.09.12 00:54:58,ㅋㅋㅋㅋ업비트쓰는새기들 존나불쌍하노,바낸이나 최소못해도 빗썸쓰면 타점 잘잡으면 그대로 쭉올라서 퍼센테이지 다먹는데업빗쓰면 오르면 역프로막고 내리면 또 귀신같이 따라내려감ㅋㅋㅋㅋㅋ5퍼오르면 2퍼정도올리고 5퍼내리면 5퍼그대로같이내림ㅋㅋㅋㅋㅋㅋ그냥 존나뭘해도 손해보는구조,3362733
2022.09.12 00:55:28,오늘 수익 ㅋㅋ,,3362734
2022.09.12 00:55:43,ㅈ빗 십새기들아 ㅡㅡ 세계시세는 맞춰주라고,ㅡㅡ,3362735
2022.09.12 00:56:38,와빗썸 쎄긴쎄네 1시간도 안되서 골렘 33% 알고 10%,돈을 퍼 주네,3362736
2022.09.12 00:57:22,업비트는 거래소도 아니다 ㅉ 지우고빗썸가자 ㅉ,ㅉ,3362737
2022.09.12 00:58:02,업비트 사기네 ㅅㅂ ㅋㅋㅋㅋㅋ,아르고 왜 안올려주냐,3362739
2022.09.12 00:58:21,니들이 해외거래소 이용했으면 120%먹엇다 ㅇㅇ,좆비트 쓰니싸 30% 먹지 ㅋㅋㅋㅋㅋㅋㅋ ,3362740
2022.09.12 00:58:27,빗섬 설치완료 ㅋ,ㅋㅋ시발련들 ,3362741
2022.09.12 00:58:35,업비트 불매라는 새끼들은 능지가 딸리는거임?,빗썸같은 핫바리 거래소엔 물량이 적어서 쉽게 오르는거고업비트는 상대적으로 물량이 많아서 못오르는거지 씨발 ㅋㅋㅋㅋ전송속도 고려하면 절대 타 거래소로 못옮긴다 결국 뭐다? 저러다 존나 폭포수 쏟는다는거야 어느정도 먹었으면 걍 빼라 ㅇㅇ,3362742
2022.09.12 00:58:51,역프가 한두종목이여야 이해를하지 업비트,장난하나 진짜 정 존나떨어지네,3362744
2022.09.12 00:58:59,빗썸 알바새끼들 지ㅡ랄을한다 ㄱㅋ,업비트 개씹좆같은건 맞는데 알바새끼들도 시발 티를 적당히 내야지 ㅉㅉ ,3362745
2022.09.12 00:59:15,빗썸은 진짜 황썸이다...바낸 그대로 받고 올려주네,업비트 병 신  ,3362746
2022.09.12 00:59:16,스택스 썬더 심상치 않다 뭐 본인들 알아서 넣으시고,전 이거 두개 풀매함 10퍼만 먹고 빠질거 ,3362747
2022.09.12 00:59:17,아르고 300애들 절대 탈출시켜주면안됨,업비트가 잘하고있음 ,3362748
2022.09.12 00:59:42,왤캐 대놓고 알바냄새냄? 저것도 고도의전략인가 ,ㅅㅂㅋㅋ,3362749
2022.09.12 00:59:44,루나2 갑자기 확눌러서 100배 청산당함,어안이 벙벙하네,3362750
2022.09.12 00:59:46,야동보면 깜빵감?,그럼 우리나라 절반이 가깄네?,3362751
2022.09.12 01:00:12,루클이 비트와 커플링 되어버렸음,루나2가 이제 비트와 반대로 가고루클이 비트 따라가고 있음,3362753
2022.09.12 01:00:37,역프 40퍼는 레전드네 ㅋㅋㅋ,ㅋㅋ,3362754
2022.09.12 01:01:38,시빅 뭐냐,하따 하려다 참았는데 ,3362756
2022.09.12 01:01:45,좆비트 역프 상황.jpg,,3362758
2022.09.12 01:02:05,씨발 거래량 쥐좃 좃썸 니네들이나 처먹엌ㅋㅋ,물려도 업비트가 답이다정직한 기업 업비트 ㅇㅇ,3362760
2022.09.12 01:02:47,그만큼 내려갈때 김프로 막아줫잔음 왜지랄,ㅋ ,3362762
2022.09.12 01:03:55,김프 vs 역프 투표 ㄱ,,3362764
2022.09.12 01:04:31,시드 개 ㅈ이긴한데 스택스가 살림,,3362766
2022.09.12 01:05:23,뭐지 루클 다시 비트와 디커플링이네,또 바뀌었네,3362767
2022.09.12 01:05:37,인젝 드디어 가네 시발련,좆같은년,3362768
2022.09.12 01:06:15,앵커 곧 쏜다 미리 소액이라도담가라,ㅇㅇㅇ,3362769
2022.09.12 01:06:53,업비트 직원들은 봐라 ,여론이 좆같아지고 빗썸으로 옮기니까 등판하시는데투자의 본질은 수익이야 손해를 리스크로 안기도 하고근데 시발 수익을 안내주는데 뭔 개소리야닥치고 너네도 말리 빗썸으로 갈아타서 돈 벌어라 ㅋㅋ,3362772
2022.09.12 01:07:26,이 ㅅㄲ 뜰때마다 찰스호스킨슨 줄 알고 깜짝 놀람,찰스 왜케 한국어 잘해  ㅡ ㅡ,3362773
2022.09.12 01:08:18,올려달랬냐고 씨브랄새끼야,왜 쳐누르냐고  애미뒤진좆빗씹새키야,3362774
2022.09.12 01:08:20,ㅋㅋㅋㅋ업비트 지금 쓰지?  그럼 몇일후,하락할때 그대로 또 지금 역프 김프로만듬ㅋㅋㅋㅋㅋㅋㅋㅋㅋ그러면 또 개미새끼들은 저점못잡게함 김프끼워서 타점 안줌ㅋㅋㅋㅋㅋ그리고 타면  반등하는 상승분 그대로 역프로만듬ㅋㅋ개미들은  무조건 존나손해보는 거래소 결국 관망하는애들은세력:니들 살꺼야? 김프끼울테니 비싸게 주고사~ 5퍼이득볼거 2퍼만먹어~존버하는애들세력:응 상승분 역프로채울게 니들은 평생탈출못해~,3362775
2022.09.12 01:08:39,아르고 심지어 더 빼네 미친새끼들인가 진짜,와 시발,3362778
2022.09.12 01:09:57,업비트한테 레전드 설거지 당하네 ㅋㅋ 올역프 개설거지 ㅋㅋ,ㅋ케,3362779
2022.09.12 01:10:01,스택스  간다 조금씩 영차,영차 영차  ,3362780
2022.09.12 01:10:13,오늘 알트들 씨발 ㅈㄴ나 어메이징하네,,3362781
2022.09.12 01:11:11,엠블타라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,3362782
2022.09.12 01:12:06,업비트 아르고 물린애들 필독해라,기록상 바낸 0.34달러 이상 올라야 업빗 270원대 진입이다근데 저녁 이후로 바낸 골골거린다한때 0.24까지 떨어졌다가 자정쯤에0.3 회복하고 0.315까지 올랐는데지금 다시 추락중임 업비트에서  240원에 산 애들은 꿀잠자고260 이상에 물린 애들은 청산하고 거래소 갈아 타던가 관망하던가근데 아르고는 5월 이후 지금이 최고점 찍은거라근시일안에 200대 중반까지 올일 이번 아니면 없을듯이새끼 사실 200 초반만 찍어도 많이 오른거임 5월 이후기준,3362784
2022.09.12 01:13:01,우리나라에서 해킹 젤마니당한 거래소 어디?,답줬다 ,3362786
2022.09.12 01:13:15,현시점 업비트 아르고물린애들 유일한희망,'입출금 임시제한 해제',3362787
2022.09.12 01:14:09,업비트의 악질행각 제대로보니 역겹네 ㅋㅋㅋ ,시발 아르고 ,3362789
2022.09.12 01:15:52,아르고 호재 어디서 보는지 아는사람?,
나도 알려주라,3362791
2022.09.12 01:15:53,나도 업빗 익절하고 빗썸으로 간다,아 진짜 이건 더러워서 못 하긋네,3362792
2022.09.12 01:16:21,이야 업비트민심바닥이노ㅋㅋㅋㅋ갤에서 이렇게 도배하며,까는거 첨보는듯,3362794
2022.09.12 01:16:19,빗썸 깔았다 ㅅㅂ,,3362795
2022.09.12 01:17:04,종국에는 한국이 미국을 버리고 중국을 선택하게 돼있음,,3362797
2022.09.12 01:17:17,업비트 욕 그만해라 하도 욕 먹으니까,저새끼들 반감만 더 생겨서 찍어 누르는걸 넘어서 내리잖아 시발롬들아업비트가 세력이고 개미핥긴데 비위 좀 맞춰줘라ㅋㅋㅋ,3362798
2022.09.12 01:18:53,아르고 개웃기네 시팔ㅋㅋㅋㅋ,바낸 380에서 내리 꽂으면업빗은 250에서 떨어지네ㅋㅋㅋㅋㅋㅋ,3362800
2022.09.12 01:19:37,업비트 씨발년아 김프를 그냥 없애버려라,바낸시세 1:1로 추종하던지씨발 지좆대로 김프꼈다가 역프꼈다가일관성 좆도없노 씨발년아,3362802
2022.09.12 01:19:39,나는 왜 1억도 못벌었을까..,오늘부터 코인공부한다.,3362803
2022.09.12 01:19:42,아니시발 업비트 룸네는 꿈쩍도 안하네,석우개새기야 ,3362804
2022.09.12 01:20:11,진짜 비트무빙땜에 자살하고싶다 ㄹㅇ ,애미뒤진년이 자꾸 쏘네 씨발련아 좀 밑으로쳐박아  ,3362805
2022.09.12 01:20:26,개석우 존나웃기네 ㅋㅋㅋㅋㅋㅋ,저런식으로 개미등쳐먹노 ㅋㅋㅋㅋ,3362806
2022.09.12 01:20:28,숏충이 청산직전임 씨발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,자살말린다  ,3362807
2022.09.12 01:21:12,숏충이 청산당했다 씨발 ㅋㅋ ,ㅡ 1950 만원 ㅋㅋㅋㅋㄱㅋㅋㅋㅋ씨발 ㅋㅋㅋㅋㅋㅋㅋㅋ ,3362809
2022.09.12 01:22:05,코인 뭐사야됨?,ㅈㄴ 엘프 펀디엑스 트론 리플 아르고 제노토큰 쓰레스홀드 탔다가 개손해봄 ㅠ,3362810
2022.09.12 01:22:22,이클에 넣어두고,그냥 기다리면 매일 매일 조금씩 돈 버는데 한방을 노리지마라...,3362811
2022.09.12 01:23:00,업비트는 반성해라 광고쟁이들도 너네 이름 이제 뺐다,빗썸에서 아무리 벌어도 하고 광고하잖아 원래 “업비트 빗썸에서 아무리 벌어도” 이렇게 하던앤데 ㅋㅋ시바 오죽하면 광고쟁이가 업비트룰 빼냐 ㅋㅋㅋ,3362812
2022.09.12 01:23:58,인젝 시발련아 감히 내돈가지고 장난쳐?,,3362816
2022.09.12 01:24:13,니들이 정신머가리랑 돈벌생각이있다면 업비트,접고 해외거래소가서 정직한 현물을 하는게 졸업에 더 가까워질수있는길이다언제까지 김프역프 지좆대로하며 농락하는거 받아줄래,3362817
2022.09.12 01:25:05,개석우저마저거 아르고 좆비트개미들 물량 싸게뺏들고,바낸에서파는듯 ㅋㅋㅋ나중에 좆비트 개미들 물량 다털어도 바낸 가격유지되면 다행이고 ㅋㅋㅋㅋㅋ,3362819
2022.09.12 01:25:15,업비트 버리고 빗썸간지 8개월 됫딘,탈출은 지능순!질문 안받는다 ^^;,3362820
2022.09.12 01:25:41,인젝 힘 좋노,악성 매물댜 ㅈ까 하면서 다 뚫어버리노 ㅎㅎ,3362821
2022.09.12 01:26:32,본인 2년간 코인으로 3천만원날림 ㅋㅋ,사실 1년은 벌었다가  3개월만에 다까먹은거임 ㅋㅋㄱㅋㅋㄱㄱ 씨발 애미  ,3362822
