date,title,content,no
2022.02.21 00:09:45,ㅋㅋ200불올랐다고 좋아하는 롱충이들왤케귀엽놐 ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,1941975
2022.02.21 00:09:49,인증) 피카츄는 작년에 8k 까지 폭락도 봤음 싸해서 10월에 다팜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,1941976
2022.02.21 00:09:49,랜더토큰 이건 왜 상장한거냐 뭔데 오를 생각을안하노  ,,1941977
2022.02.21 00:09:50,아직 정신들 못차렸네 상황파악이 이렇게 안될수가 있나 이게 찐바닥인거 같아?지하실 아래 지옥 맛을 봐야 그때가서 아  반등줄때 다 뺐어야하는데후회할래?,,1941978
2022.02.21 00:10:00,에라 모르겠다 인젝티브 간다 ,,1941979
2022.02.21 00:10:08,근데 니들 그거아냐? 미국 민주당 집권시 한국은 괜찮았다,,1941981
2022.02.21 00:10:37,비트 역대급 반등떳노 ㅋㅋㅋ 신고점 드가자 드가자,,1941983
2022.02.21 00:11:08,남자가 저보고 외모 성격이 수준이하라던대 쉽게말해 무슨뜻이죠? - dc official App,,1941984
2022.02.21 00:11:12,수고했다 찐반이다 ㅇㅇ ,,1941985
2022.02.21 00:11:20,념글 왜 도배 쳐안되냐고 찐 하락장 아니냐? 념글 뭐 때려뿌수는거 다섯개 올라오면 풀매수한다,,1941987
2022.02.21 00:11:29,38500 30배 숏 ㅁㅌㅊ냐? ㅇ,,1941988
2022.02.21 00:11:30,평화빔 나오겠노 숏충이들 죽어 ㅋㅋㅋㅋ French Official: Macron and Putin have agreed to trilateral talks on Monday. ,,1941989
2022.02.21 00:12:08,지금 이상황에서 롱치는 애들은 대가리가 어떻게 박살난거임? 반등만 먹고 빠지는 애들이면 리스펙하겠는데,,1941991
2022.02.21 00:12:37,비트 4천만원대 나만 좆나 비싼거같음? 뭔 자산가치가 3년만에 15배커졌는데 이거맞냐ㅋㅋ,,1941994
2022.02.21 00:12:39,인증) 10월에 코인 다팔고 아파트삼ㅋㅋㅋㅋ 자산 낭낭하게 지킨내가 자랑스럽다^^,,1941995
2022.02.21 00:12:44,38.2에서 ㅈㄴ싸우네 ㅋㅋㅋㅋ 이거 내가볼때 말좆 양봉뜨거나 말좆 음봉뜬다 숏롱 둘중하난 나란가고 하난 축제다 ㄹㅇ ㅋㅋ ,,1941996
2022.02.21 00:12:51,프랑스 공식 소식 월요일 푸틴 마카롱 3자대면 입갤 ㅋㅋ ,,1941997
2022.02.21 00:12:59,트황상<<<사무치게 그리우면 개추 ㅋㅋ 진짜 경제하나는 든든하게 하셨던 그분,,1941998
2022.02.21 00:13:03,제 1 2 금융권 빚 다 청산시켜준다고 하는 후보 나오면 뽑음? 다른 공약 좆되도? ,,1941999
2022.02.21 00:13:10,삼촌이랑 10살 차이나고 그 삼촌 딸이랑 20살 차이나는거 어떰 - dc official App,,1942000
2022.02.21 00:13:12,걍 씨발 박스권이네 잠이나 쳐자야겠다,,1942001
2022.02.21 00:13:48,응 더 폭락해봐ㅋㅋㅋㅋㅋ ,,1942002
2022.02.21 00:14:11,오늘 푸틴 중대발표 하는데 ,,1942004
2022.02.21 00:14:17,10월에  7억 코인 다팔고 아파트 샀는데 코인 그대로 놔뒀으면 2억5천 되었을텐데 ㅋㅋㅋ진짜 아직도 가슴 철렁하노거지될뻔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,1942005
2022.02.21 00:14:39,내가 3년전부터 다 알고있는걸 여기서 아는척 하며 떠드는거 보면 니들이 왜 돈 못버는지 알거같음 ,,1942006
2022.02.21 00:15:36,38.210 100배 풀시드 숏인데 롱60퍼청산당한뒤라 너무 허탈해서 잠이오네 내일일어나면 자살할지 말지가 결정되는데 ,,1942007
2022.02.21 00:16:12,플레타 코인 크게 간다 잡아라 빗썸  무조건이다 ,,1942008
2022.02.21 00:16:26,시발 숏짤짤이충인데 순간 8프로 물렸다가 탈출슨 ㅋㅋㅋ,,1942009
2022.02.21 00:16:39,이모가 카드영업사원뽑는데 어떤남자신입면접보더니 잘할것 같다던데뭘보고그럼? - dc official App,,1942010
2022.02.21 00:16:56,전쟁 끝난거 알고 갤질하농? ,,1942011
2022.02.21 00:17:04,여기까지가 끝인가보오~ 다음 생에 또 만나요~ 여러분들 숏을 치랄때 치셨어야죠 그러게ㅋㅋㅋㅋㅋ,,1942012
2022.02.21 00:17:05,38000 한번더 터치하면 3번째다 그땐 알지? 찡긋,,1942013
2022.02.21 00:17:06,너희들 조바이든이 조스로 보여? 조바이든이 조스로 보여?,,1942014
2022.02.21 00:17:25,위믹스 끝난거냐 가망없냐 ㅅㅂ,,1942015
2022.02.21 00:17:55,여 뭐야 왜 갑자기 오르냐?? ㅋ,,1942017
2022.02.21 00:18:04,코인 망했다는 글올라오는거보니까 지금이 저점이네 매수마렵네 ,,1942019
2022.02.21 00:18:05,작년 10월에 7억 코인 다팔고 아파트 매매 ㅋㅋㅋㅋㅋ 진짜 가만히 놔뒀으면2억 됐네 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,1942020
2022.02.21 00:18:09,아 다시는 롱 안칠게요 원금복구만 하게 0.5퍼만 상승좀요 ㅠㅠ 샌박 3.205k와주세요제발,,1942021
2022.02.21 00:18:22,와  인잭머잇나봐 무빙머지??,,1942022
2022.02.21 00:18:27,먼데 인젝티브 진짜 양봉전환 했네? ,,1942023
2022.02.21 00:18:40,밑에글 보다가 갑자기 궁금한게 생김.. 이부망천 이부망천에 천은 알겠는데부는 부천임? 부평임?,,1942024
2022.02.21 00:18:47,38190에 풀숏 50배박았는데 몇타치냐?1@@@@@@@@ ㅇ21323,,1942025
2022.02.21 00:19:04,애들아 단기 반등 맞어 지금 뭐 저거 오른걸로 반등 얘기하냐고 욕 할지도 모르는데 여태 늘 그랬듯 횡보하는 척 하면서 서서히 우상향 할듯 하다 단기 반등으로 조금이나마 올렸다가 다시 내리막 갈거같음그때까지 현금들고 관망하면서 다시 확실한 숏 자리 나오면 그때 들어가도 안 늦는다.지금 마음 급해가지고 애매한 자리에서 들어가지 말고 ~,,1942026
2022.02.21 00:19:04,33살 이제 시작은 늦었나요? 정확히 25살 그때는 몰랐습니다. 너무 늦었다고 생각하고 하고싶은 걸 관뒀습니다. 그 뒤로 아무거나 하다가 결국 다 실패했네요. 현재 33살 정확히 8년이 지났습니다. 8년은 긴시간인가요? 지금부터 열심히 하면 25살때 시작한 저를 따라잡을 수 있을까요??? 8년의 시간은 긴시간일까요? 못잡을 정도로??? ,,1942027
2022.02.21 00:19:10,나름 코인판 코인물인데 팁하나 주면 1분봉 가지고 지랄 발광하지말고 30분 1시간봉으로 상황보면 좀더 이성적이두라,,1942028
2022.02.21 00:19:11,쌀때 관심 안갖고 비싸지면 관심갖으면 어떡해. 털려야지 웅^^ 숏~ 쌀때 관심 안갖고 비싸지면 관심갖으면 어떡해. 털려야지 웅^^ 숏~,,1942029
2022.02.21 00:19:30,33살 이제 시작은 늦었나요? 정확히 25살 그때는 몰랐습니다. 너무 늦었다고 생각하고 하고싶은 걸 관뒀습니다. 그 뒤로 아무거나 하다가 결국 다 실패했네요. 현재 33살 정확히 8년이 지났습니다. 8년은 긴시간인가요? 지금부터 열심히 하면 25살때 시작한 저를 따라잡을 수 있을까요??? 8년의 시간은 긴시간일까요? 못잡을 정도로??? ,,1942031
2022.02.21 00:19:48,역시 샌드박스 회복력지리네 하던새끼들 다 뒤짐? ㅈㄱㄴ,,1942032
2022.02.21 00:20:06,속보) 푸틴 전 대통령 ,,1942033
2022.02.21 00:20:06,피카츄짤 글쓴이 매도내역도 없고 그냥 한심한 관종 백수다 개추 ㅋㅋㅋ,,1942034
2022.02.21 00:20:32,7억이고 회사상사고 삼촌나발이고 뻘글들 조또 안궁금해광고나 영상찍는 개가 출연료 몇천에 연봉억대라도아 그렇구나~ 하고 마는데 어쩌라고,,1942036
2022.02.21 00:20:37,노크 세번이면 문 열리는거 알지? 찌이이잉긋 데헷,,1942037
2022.02.21 00:20:47,버거남피셜) 마지막 상승장이 곧 온다 여기서 29k까지 내려갈것그 이후 신고점을 찍으러 가고 비트코인은 긴 빙하기를 맞이할것,,1942038
2022.02.21 00:21:06,속보 ) 푸틴 ,,1942039
2022.02.21 00:21:09,인증) 피카츄 10월에 코인 출금 인증 진짜 10월에 다팔았다니깐 병신들아 ㅋㅋㅋㅋㅋ아파트 매매개꿀ㅋㅋㅋㅋㅋㅋㅋ,,1942040
2022.02.21 00:21:13,숏 청산가 41k인데 맘놓고 자러간다 ㅅㄱ,,1942041
2022.02.21 00:21:26,코인이든 주식이든 그 어떤 자산이라도 이 차트 그렸으면 나락가게 되어 있음ㅋㅋㅋㅋㅋ나락을 가야 다음에라도 오르지ㅋㅋㅋ,,1942042
2022.02.21 00:21:50,아니 진지하게 어디까지 내려감? 씨발 코인3년하면서 -60퍼는 처음찍어보네 끝도없이 내리기만하니까 물도못타겠네 씨발 ,,1942045
2022.02.21 00:22:01,버거남피셜) 제가 분명히 말했습니다 내려갈거라고 일주일전 제 영상 보시길 바랍니다,,1942046
2022.02.21 00:22:02,피카츄 쟤 먼데 갑자기 까부냐 ,,1942047
2022.02.21 00:22:17,면도기 ㅈㄴ 녹슬어서 파상풍 걸릴거 같은데 병원갈까요 ,,1942048
2022.02.21 00:22:24,38.01k 30배롱 37.9k 역지 ㅋㅋ ㅁㅌㅊ? ㅋㅋㅋ 오르면 땡큐 떨어져도 ㄱㅊ,,1942049
2022.02.21 00:22:46,방금 스트라이크에 물린 사람들 좀 많겠노 어허 ,,1942050
2022.02.21 00:22:53,거래량 없는 약한상승만 나오는게 갑자기 확..38k 뚫리겠다.. 걍 리스크관리해라 반등도 크게 못나온다,,1942052
2022.02.21 00:23:08,38190 50배 풀숏인데 청산가가 395다 안오것지?,,1942053
2022.02.21 00:23:19,스트라이크 새벽에쏜다 씨발 정보받음 ㅅㄱ,,1942054
2022.02.21 00:23:43,긴급속보-푸틴 중대발표 하면 어떤거 발표할까?,,1942055
2022.02.21 00:23:56,아니 야들아 저점이랍시고 자꾸 매수하지 말라고 ㅋㅋㅋ 전쟁빔이라고 ㅋㅋㅋㅋㅋㅋ저점이 어딘지 지금은 모름난 오늘 새벽까지 안 잘거임,,1942056
2022.02.21 00:24:01,진짜 진지하게 2만원만 지원해주실분 있나요 배가너무 고파요....,,1942057
2022.02.21 00:24:03,알트 정신차려 씨발 ㅠㅠ,,1942058
2022.02.21 00:24:18,근데 반등쥐좆만하게 주면서 하락하는건 시즌종료때 이후로 첨인듯 물론 지금이 시즌종료다 이런소리는 아닌데18년도 11월 시즌종료때도 길게 뺀뒤에 약반등 주면서 계단식 하락에 피를 말렸는데 지금도 그런느낌임다른 하락장은 계단식 하락하더라도 중간중간 데드켓반등이 어느정도 나왔는데이번 하락은 롱충이들 먹을자리가 횡보할때빼고 없다 ㅋㅋ,,1942059
2022.02.21 00:24:21,속보 ) 푸틴 중대발표  ,,1942060
2022.02.21 00:24:33,스트 이정도면 ㄱㅊ? ,,1942061
2022.02.21 00:24:35,38K는 무적이다 37K는 무적이다 36K는 무적이다 ㅋㅎㅋㅎ ,,1942062
2022.02.21 00:24:38,100배 숏 같은거 치는 놈들은 대가리에 뭐가 든거임? 지 포지션이 다시는 안 올 고점이란 확신은 대체 무슨 자신감에서 옴??,,1942063
2022.02.21 00:24:49,진짜 망하면 망했다는 글도 안 올라온다 침묵과 고요만 남지.,,1942065
2022.02.21 00:24:56,역시 난 현물보단 성물이 좋아 숏칠수 있어서ㅎㅎ 오를때마다 숏치면 존나 쳐먹는장ㅋㅋㅋ,,1942066
2022.02.21 00:25:29,여동생 갑자기 방 뛰쳐나오더니 광기부린다.. ,,1942068
2022.02.21 00:25:38,인증) 피카츄는 작년 10월부터 폭락 예견함 ,,1942070
2022.02.21 00:26:13,러시아 우크라이나 바로옆나라 주식보다 코인이 더 떨어지는게 말이되냐 ㅅㅂ,,1942071
2022.02.21 00:26:38,푸틴이 존나 무서운점 ,,1942072
2022.02.21 00:26:39,그로스톨 심상치않다 쏠거같은데 뭐냐,,1942073
2022.02.21 00:27:03,형들 옛날에 위믹스는 말이야 ,,1942074
2022.02.21 00:27:08,스트라팃 시발 어떻게 지혼자 자력으로 쳐올라간걸 못보네조루새끼,,1942075
2022.02.21 00:27:17,계속 자랑해봐 피카츄 씨발년아!!! 차단해버리면 그만이야! 응 안보여 ㅋㅋㅋㅋ,,1942076
2022.02.21 00:27:38,아니 38K에 뭐 보물있음? 문을 안열어줘,,1942077
2022.02.21 00:28:22,(속보)  바이든 푸틴 숏으로 밝혀져...,,1942079
2022.02.21 00:28:24,속보)러시아 나토가입추진 우크라보다 먼저 가입이 목적,,1942080
2022.02.21 00:28:36,[긴급속보]베이징 올림픽 성화 꺼짐(1보) 푸틴의 시간이 왔다,,1942081
2022.02.21 00:28:40,대놓고 숏인데 저번 32처럼 기술적 반등 올거같기도 하고 어렵네…,,1942082
2022.02.21 00:28:48,22살 자살하러간다 ,,1942083
2022.02.21 00:28:52,시드 쥐좉인데 뭐 때려뿌수는 인증 안나오는데 매수 그냥 할까? ,,1942085
2022.02.21 00:29:13,38190 50배 풀숏남이다 휴 최저점에서 숏친줄알고 무서웟노 ㅋㅋ ㅅ2ㅂㅋㅋㅋㅋㅋ 395는 안오것지?,,1942086
2022.02.21 00:30:16,지금 오를거라고 생각하는 무지성인애들은 없지 ,,1942088
2022.02.21 00:30:21,러시아 ㄹㅇ 준내 크긴하네 ,,1942089
2022.02.21 00:30:23,청담동부자 돈자랑하다 조선족칼에 부모 다죽은거알면..피카츄 자랑 못할텐데..인생에 성취가 얼마나 없으면 신났냐.. 동네랑 아파트 다 까고 아이피 저정도에 지역이면 인천에 조선족들 얼마나 많은데..자식얼굴이랑  돈 이런거 자랑은 인터넷에 하는게 아닌데...,,1942090
2022.02.21 00:30:56,지금 각국의 지도자 엘리트들이 일루미나티요원인거 아나? 일루미나티요원들의 정점이 피콜로인것도 아나?,,1942091
2022.02.21 00:30:58,인증) 피카츄다 비트 14k 본다알트는 8~10토막난다 그럼 ㅅㄱ링~~~,,1942092
2022.02.21 00:31:06,딱 하루만 더 참으면 념글 도배될거같은데 아 매수 ㅈㄴ 마렵네 념글이 안올라와서 못사겠잖아,,1942093
2022.02.21 00:31:56,너네들 진짜 전쟁때문에 떨어지는거로 보이냐? ㅋㅋㅋㅋㅋ 전쟁우려때문에 떨어지는건 +@ 일 뿐이야전쟁안한다고하면 오를 것 같아?ㅋㅋㅋㄲ,,1942094
2022.02.21 00:32:22,ㄹㅇ 매매도안하면서 상상 롱숏잡는애들 많다고 하긴했는데ㄹㅇ 존나많노 ㅋㅋㅋㅋㅋ청산가 계산은 하고 글싸질러라 ㅋㅋ,,1942095
2022.02.21 00:32:36,물탈 분위기 아닌가요?? 작년 가을에 사서 최근에 보니까 -40프로네요시드도 200만원 조금 안되는데지금 물 탈까 생각중이거든요..여기에 한번 의견 여쭙고 싶어서 올려봅니다,,1942096
2022.02.21 00:32:56,다들 레버리지 몇임? 나는 5~20배. 보통 7배 / 최대 20배,,1942098
2022.02.21 00:33:16,패닉셀 왜 안나옴?  ,,1942099
2022.02.21 00:33:27,-1800돌파  뭐 시발 ,,1942100
2022.02.21 00:33:31,아니 5분봉 중앙선 반등 존나주네애미씨ㅡ발 진짜 장난하나 ,,1942101
2022.02.21 00:33:40,올라간다  올ㄹ라간드아~~~~~ 숏충이 탑슨흐게 쫌올려,,1942102
2022.02.21 00:33:40,인증) 진짜 14k 안갈거 같냐? 쌍봉 역헤드숄더 걸려부렸노 ㅋㅋㅋ이미 진행중,,1942103
2022.02.21 00:33:46,이 상황에서 매수 하는 새끼들은 떡상을 해도 병신임 ㅇㅇ 여기서 매수점 잡는 새끼들은 ㄹㅇ 이거 떡상해도 나중에 길바닥에서 라면스프에 어제 먹다 남은 소주 마실 새끼임 ㅋㅋ,,1942104
2022.02.21 00:33:46,러시아 현재시간 저녁 6시30분 올림픽도 종료야간공습 시작하기 딱좋은 타이밍아니냐?,,1942105
2022.02.21 00:33:48,보라 1505인데 탈출 가능성 있을까요?ㅠ 2000원간다고.. ,,1942106
2022.02.21 00:33:59,69K 에서 지금까지 관망중인데 ㅁㅌㅊ냐?,,1942107
2022.02.21 00:34:20,먹을만큼 먹어서 업빝접고 다른 투자처 알아보러간다 ,,1942108
2022.02.21 00:34:53,5월 하락장 교훈은 아직도 유효하다 코인은 팔아야 니돈이고기분좋을때 팔아라ㅋㅋㅋㅋㅋ개같이 처맞는다이렇게,,1942110
2022.02.21 00:34:57,근데 푸틴 중대발표 몇시 예정임?? .,,1942111
2022.02.21 00:35:03,자살글 하나 념글 갈거같은데 두개만 더 없냐? ,,1942112
2022.02.21 00:35:07,어어 차트 점마 어디가노 점마 어디가노 ㅋㅋㅋ,,1942113
2022.02.21 00:35:07,님들 연봉얼마받음? 나이 30살에 작년 연봉 6500찍힘지잡대 개쓰레기대학졸업후 인맥타서 현대자회사 취업 3년차4조3교대 현장직인데 사무실에서 기본6시간대기현장 나가도 20~30분컷  하루에 0~2번정도 나갓다가들어옴,,1942114
2022.02.21 00:35:10,코린이 5개월차.. 마이너스 50프로.. 깔끔하게 접고 코인판 떠납니다.. 잠도 못자고 일도안되고.. . 주식과는 다르게 장투는 절대 안되는것같네요.... 이건 전업이 아니면 할짓이 안될것같아서 접습니다.. 다들 건승하십시요..,,1942115
2022.02.21 00:35:33,한강갑니다..자살하러 9800.. 순삭 ,,1942116
2022.02.21 00:35:49,너네는 코인으로 잃은 돈 복구시켜주면 다시 코인할거지? ,,1942117
2022.02.21 00:35:59,속보) 푸틴 블라디미르 중대 ,,1942118
2022.02.21 00:36:12,피카츄 게이야 이 글좀 봐라 너 코인으로 돈 번거 잘 알겠으니 여기 애들 그만 놀려라근데 부천 거지 동네 사는게 뭐 대수라고 그걸 자랑하고 있냐 서울에 집 산것도 아니고 ㅋㅋ 여기 너보다 좋은곳 사는 애들이 대부분일텐데 집 자랑 안한다 ,,1942120
